"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Hypericum nanum Poir.","912273598","K","1945-08-12T00:00","Lebanon","http://creativecommons.org/licenses/by/4.0/legalcode",NA,176104,"succeeded",NA
"Hypericum nanum Poir.","912273580","K","1945-08-19T00:00","Lebanon","http://creativecommons.org/licenses/by/4.0/legalcode",NA,186057,"succeeded",NA
"Hypericum nanum Poir.","912273586","K","1943-06-23T00:00","Lebanon","http://creativecommons.org/licenses/by/4.0/legalcode",NA,183374,"succeeded",NA
"Hypericum nanum Poir.","4072883257","MeiseBG","1993-05-25","Syrian Arab Republic","http://creativecommons.org/licenses/by/4.0/legalcode","Meise Botanic Garden",2503544,"succeeded",NA
"Hypericum nanum Poir.","694397523","MNHN","1933-05-28","Syrian Arab Republic","http://creativecommons.org/licenses/by/4.0/legalcode",NA,4924316,"succeeded",NA
