"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Sloanea berteroana Choisy ex DC.","1928631054","NY","2006-07-04","Dominican Republic","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",7120011,"succeeded",NA
"Sloanea berteroana Choisy ex DC.","1929355582","NY","1996-01-02","Puerto Rico","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",5370290,"succeeded",NA
"Sloanea berteroana Choisy ex DC.","1928648912","NY","1991-06-09","Puerto Rico","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",5747634,"succeeded",NA
"Sloanea berteroana Choisy ex DC.","1930307599","NY","1988-01-14","Puerto Rico","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",5054214,"succeeded",NA
"Sloanea berteroana Choisy ex DC.","1930593958","NY","1988-04-26","Puerto Rico","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",5096208,"succeeded",NA
