"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Oncoba echinata Oliv.","2516110013",NA,"2018-05-25","Liberia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",890936,"succeeded",NA
"Oncoba echinata Oliv.","2517681784",NA,"2010-01-23","Liberia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",1456664,"succeeded",NA
"Oncoba echinata Oliv.","2516166699",NA,"2010-02-14","Liberia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",1344903,"succeeded",NA
"Oncoba echinata Oliv.","2516148430",NA,"2009-03-21","Liberia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",1293156,"succeeded",NA
"Oncoba echinata Oliv.","2516181661",NA,"2009-03-03","Liberia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",1250124,"succeeded",NA
