"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Galearia filiformis (Blume) Boerl.","2433352814",NA,"2016-02-02","Indonesia","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,2789436,"succeeded",NA
"Galearia filiformis (Blume) Boerl.","2514329176",NA,"1992-05-07","Indonesia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",248118,"succeeded",NA
"Galearia filiformis (Blume) Boerl.","2514281213",NA,"1991-08-07","Indonesia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",284203,"succeeded",NA
"Galearia filiformis (Blume) Boerl.","2514276203",NA,"1984-09-12","Indonesia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",246307,"succeeded",NA
"Galearia filiformis (Blume) Boerl.","2514235178",NA,"1979-09-28","Indonesia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",287005,"succeeded",NA
