"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Dubouzetia kairoi Coode","2515126138",NA,"2003-07-29","Papua New Guinea","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",1151987,"succeeded",NA
"Dubouzetia kairoi Coode","2514355029",NA,"1987-06-27","Papua New Guinea","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",206506,"succeeded",NA
"Dubouzetia kairoi Coode","2516384918",NA,"1972-02-15","Papua New Guinea","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",213294,"succeeded",NA
"Dubouzetia kairoi Coode","2514316008",NA,"1970-10-19","Papua New Guinea","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",256227,"succeeded",NA
"Dubouzetia kairoi Coode","2516260743",NA,"1969-08-01/1969-08-31","Papua New Guinea","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",255307,"succeeded",NA
