"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Xylotheca kraussiana Hochst.","1839409003","MeiseBG","2010-11-17","South Africa","http://creativecommons.org/licenses/by/4.0/legalcode","Meise Botanic Garden",3158543,"succeeded",NA
"Oncoba kraussiana (Hochst.) Planch.","2517675726",NA,"2000-01-19","South Africa","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",1188912,"succeeded",NA
"Oncoba kraussiana (Hochst.) Planch.","2516219772",NA,"1985-07-29","Mozambique","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",1112928,"succeeded",NA
"Oncoba kraussiana (Hochst.) Planch.","2516023843",NA,"1983-04-01","Mozambique","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",1224390,"succeeded",NA
"Xylotheca kraussiana Hochst.","1840240755","MeiseBG","1982-01-30","South Africa","http://creativecommons.org/licenses/by/4.0/legalcode","Meise Botanic Garden",4144848,"succeeded",NA
