"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Roucheria schomburgkii Planch.","1930333842","NY","1974-02-07","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",3898162,"succeeded",NA
"Roucheria schomburgkii Planch.","3762889773","ASU","2011-09-17","Peru","http://creativecommons.org/licenses/by/4.0/legalcode",NA,911746,"succeeded",NA
"Roucheria schomburgkii Planch.","3762878481","ASU","2009-07-13","Peru","http://creativecommons.org/licenses/by/4.0/legalcode",NA,85592,"succeeded",NA
"Roucheria schomburgkii Planch.","1456063037","US","2004-02-11","Guyana","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,56065986,"succeeded",NA
"Roucheria schomburgkii Planch.","1456241638","US","2004-02-01","Guyana","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,50993987,"succeeded",NA
