"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Brunellia colombiana Cuatrec.","1701729443","F","1969-02-08","Colombia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The Field Museum of Natural History",465151,"succeeded",NA
"Brunellia colombiana Cuatrec.","1701737448","F","1969-02-08","Colombia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The Field Museum of Natural History",625834,"succeeded",NA
"Brunellia colombiana Cuatrec.","2549475162","US",NA,"Colombia","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,69696931,"succeeded",NA
