"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Parinari anamensis Hance","1928043294","NY","2002-10-25","Cambodia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",5946975,"succeeded",NA
"Parinari anamensis Hance","2515153899",NA,"2017-09-01/2017-09-30","Cambodia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",611579,"succeeded",NA
"Parinari anamensis Hance","1697857037","Moscow State University","2012-04-29","Viet Nam","http://creativecommons.org/licenses/by/4.0/legalcode","Moscow State University",144661,"succeeded",NA
"Parinari anamensis Hance","2515157197",NA,"2007-03-17","Cambodia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",1091042,"succeeded",NA
"Parinari anamensis Hance","438299453","MNHN","2006-03-30","Cambodia","http://creativecommons.org/licenses/by/4.0/legalcode",NA,4323593,"succeeded",NA
