"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Hugonia spicata Oliv.","1228046140","RBGE","2013-02-13","Congo","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,14871,"succeeded",NA
"Hugonia spicata var. glabrescens Keay","2517609856",NA,"2013-02-13","Congo","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",967550,"succeeded",NA
"Hugonia spicata Oliv.","1228022265","RBGE","2012-11-01","Congo","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,17521,"succeeded",NA
"Hugonia spicata var. glabrescens Keay","4020495372",NA,"2012-11-01","Congo","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",748950,"succeeded",NA
"Hugonia spicata Oliv.","1144985243","RBGE","2011-12-14","Congo","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,14777,"succeeded",NA
