"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Caryocar glabrum (Aubl.) Pers.","1927806311","NY","2016-11-21","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",6596811,"succeeded",NA
"Caryocar glabrum (Aubl.) Pers.","2464665024","NY","2013-03-26","Colombia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",2121686,"succeeded",NA
"Caryocar glabrum (Aubl.) Pers.","1928162305","NY","2012-10-09","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",8379072,"succeeded",NA
"Caryocar glabrum (Aubl.) Pers.","1928813515","NY","2011-11-30","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",3940451,"succeeded",NA
"Caryocar glabrum (Aubl.) Pers.","1929267202","NY","2010-08-19","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",7343233,"succeeded",NA
