"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Podocalyx loranthoides Klotzsch","2273865213","NY","2000-03-28","Venezuela (Bolivarian Republic of)","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",3017758,"succeeded",NA
"Podocalyx loranthoides Klotzsch","1929024865","NY","1995-12-14","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",10673992,"succeeded",NA
"Podocalyx loranthoides Klotzsch","1929512428","NY","1994-11-17","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",8970780,"succeeded",NA
"Podocalyx loranthoides Klotzsch","1928487818","NY","1987-10-26","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",9677770,"succeeded",NA
"Podocalyx loranthoides Klotzsch","1929527923","NY","1987-10-25","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",10168851,"succeeded",NA
