"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Ditta myricoides Griseb.","1930376250","NY","2003-02-01","Puerto Rico","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",3783499,"succeeded",NA
"Ditta myricoides Griseb.","1931000703","NY","1992-04-19","Puerto Rico","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",3931960,"succeeded",NA
"Ditta myricoides Griseb.","1928054817","NY","1991-11-11","Puerto Rico","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",3294141,"succeeded",NA
"Ditta myricoides Griseb.","1928111705","NY","1989-09-28","Puerto Rico","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",393556,"succeeded",NA
"Ditta myricoides Griseb.","1929054115","NY","1986-02-07","Dominican Republic","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",9672423,"succeeded",NA
