"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Carpotroche longifolia (Poepp.) Benth.","2464679134","NY","2013-03-29","Colombia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",4860185,"succeeded",NA
"Carpotroche longifolia (Poepp.) Benth.","1929462246","NY","2000-12-07","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",8077985,"succeeded",NA
"Carpotroche longifolia (Poepp.) Benth.","1928429508","NY","1994-09-23","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",7976591,"succeeded",NA
"Carpotroche longifolia (Poepp.) Benth.","1928510584","NY","1994-09-19","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",8247039,"succeeded",NA
"Carpotroche longifolia (Poepp.) Benth.","1930077856","NY","1991-01-10","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",8140158,"succeeded",NA
