"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Galphimia brasiliensis (L.) A.Juss.","1930823605","NY","2003-11-29","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",6051669,"succeeded",NA
"Galphimia brasiliensis (L.) A.Juss.","1928112089","NY","2001-08-15","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",6026588,"succeeded",NA
"Galphimia brasiliensis (L.) A.Juss.","1928245657","NY","1999-04-13","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",7051153,"succeeded",NA
"Galphimia brasiliensis (L.) A.Juss.","1930836519","NY","1999-06-06","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",7805851,"succeeded",NA
"Galphimia brasiliensis (L.) A.Juss.","1931143930","NY","1976-03-05","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",6925788,"succeeded",NA
