"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Tapura guianensis Aubl.","1931154863","NY","1999-09-29","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",9436627,"succeeded",NA
"Tapura guianensis Aubl.","1931087440","NY","1995-11-14","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",8567914,"succeeded",NA
"Tapura guianensis Aubl.","1320685385","US","2015-10-14","French Guiana","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,51781692,"succeeded",NA
"Tapura guianensis Aubl.","1322041786","US","2015-10-15","French Guiana","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,18550795,"succeeded",NA
"Tapura guianensis Aubl.","1314768794","MNHN","2013-11-29","French Guiana","http://creativecommons.org/licenses/by/4.0/legalcode",NA,3053680,"succeeded",NA
