"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Lacunaria oppositifolia Pires","1931186369","NY","1986-06-18","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",8054424,"succeeded",NA
"Lacunaria oppositifolia Pires","1928979211","NY","1985-07-15","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",6339468,"succeeded",NA
"Lacunaria oppositifolia Pires","1930792049","NY","1973-10-15","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",509431,"succeeded",NA
"Lacunaria oppositifolia Pires","1928389154","NY","1934-10-03","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",7866216,"succeeded",NA
"Lacunaria oppositifolia Pires","1424084330","JBRJ","1996-02-16","Brazil","http://creativecommons.org/licenses/by/4.0/legalcode","Rio de Janeiro Botanical Garden",9086101,"succeeded",NA
