"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Brunellia acutangula Bonpl.","1930302935","NY","1995-07-20","Venezuela (Bolivarian Republic of)","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",5951526,"succeeded",NA
"Brunellia acutangula Bonpl.","1928030223","NY","1990-07-19","Venezuela (Bolivarian Republic of)","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",5865926,"succeeded",NA
"Brunellia acutangula Bonpl.","3897753714","US","2019-09-17","Venezuela (Bolivarian Republic of)","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,62693317,"succeeded",NA
"Brunellia acutangula Bonpl.","1317673787","US","2003-09-21","Venezuela (Bolivarian Republic of)","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,22311582,"succeeded",NA
"Brunellia acutangula Bonpl.","1318839472","US","2002-06-25/2002-06-30","Venezuela (Bolivarian Republic of)","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,21787163,"succeeded",NA
