"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Trigonia boliviana Warm.","1930088187","NY","1998-03-21","Bolivia (Plurinational State of)","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",6093085,"succeeded",NA
"Trigonia boliviana Warm.","1929805441","NY","1984-10-17","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",472719,"succeeded",NA
"Trigonia boliviana Warm.","1424283343","JBRJ","2006-06-08","Bolivia (Plurinational State of)","http://creativecommons.org/licenses/by/4.0/legalcode","Rio de Janeiro Botanical Garden",8942303,"succeeded",NA
"Trigonia boliviana Warm.","2284332996","US","2005-11-27","Bolivia (Plurinational State of)","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,51871148,"succeeded",NA
"Trigonia boliviana Warm.","1424283301","JBRJ","2005-11-27","Bolivia (Plurinational State of)","http://creativecommons.org/licenses/by/4.0/legalcode","Rio de Janeiro Botanical Garden",9485293,"succeeded",NA
