"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Ochthocosmus longipedicellatus Steyerm. & Luteyn","1456249457","US","2004-07-02","Guyana","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,48920569,"succeeded",NA
"Ochthocosmus longipedicellatus Steyerm. & Luteyn","1456394990","US","1992-05-17","Guyana","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,53918681,"succeeded",NA
"Ochthocosmus longipedicellatus Steyerm. & Luteyn","2515307618",NA,"1992-05-17","Guyana","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",193697,"succeeded",NA
"Ochthocosmus longipedicellatus Steyerm. & Luteyn","1455946322","US","1992-10-22","Guyana","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,49497059,"succeeded",NA
"Ochthocosmus longipedicellatus Steyerm. & Luteyn","2513379197",NA,"1981-10-16","Guyana","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",192468,"succeeded",NA
