"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Magnistipula butayei De Wild.","4519458662","K","2018-11-14T00:00","Zambia","http://creativecommons.org/licenses/by/4.0/legalcode",NA,193037,"succeeded",NA
"Magnistipula butayei subsp. bangweolensis (R.E.Fr.) F.White","4853855037","K","2014-06-21T00:00","Tanzania, United Republic of","http://creativecommons.org/licenses/by/4.0/legalcode",NA,266719,"succeeded",NA
"Magnistipula butayei subsp. butayei","1839820270","MeiseBG","2013-06-27","Congo, Democratic Republic of the","http://creativecommons.org/licenses/by/4.0/legalcode","Meise Botanic Garden",4537822,"succeeded",NA
"Magnistipula butayei subsp. butayei","1839819974","MeiseBG","2013-07-11","Congo, Democratic Republic of the","http://creativecommons.org/licenses/by/4.0/legalcode","Meise Botanic Garden",4700504,"succeeded",NA
"Magnistipula butayei subsp. korupensis Burgt","912385988","K","2007-05-28T00:00","Cameroon","http://creativecommons.org/licenses/by/4.0/legalcode",NA,170070,"succeeded",NA
