"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Ctenolophon englerianus Mildbr.","4129372004","NY","1987-03-11","Gabon","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",3425528,"succeeded",NA
"Ctenolophon englerianus Mildbr.","1929839555","NY","1985-08-12","Gabon","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",3500836,"succeeded",NA
"Ctenolophon englerianus Mildbr.","1455728843","MNHN","2014-10-24","Gabon","http://creativecommons.org/licenses/by/4.0/legalcode",NA,2451421,"succeeded",NA
"Ctenolophon englerianus Mildbr.","2515832817",NA,"1997-05-02","Gabon","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",202483,"succeeded",NA
"Ctenolophon englerianus Mildbr.","2517381906",NA,"1992-05-27","Gabon","http://creativecommons.org/publicdomain/zero/1.0/legalcode","Naturalis Biodiversity Center",250943,"succeeded",NA
