"scientificName","gbifID","institutionCode","eventDate","country","license","rightsHolder","filesize","status","error_message"
"Licania longistyla (Hook.fil.) Fritsch","1928199748","NY","2010-12-10","Colombia","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",4418550,"succeeded",NA
"Licania longistyla (Hook.fil.) Fritsch","1930260154","NY","1996-11-27","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",8800598,"succeeded",NA
"Licania longistyla (Hook.fil.) Fritsch","1930672791","NY","1994-05-01","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",9288187,"succeeded",NA
"Licania longistyla (Hook.fil.) Fritsch","1929568634","NY","1994-11-08","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",7737903,"succeeded",NA
"Licania longistyla (Hook.fil.) Fritsch","1931273299","NY","1994-11-17","Brazil","http://creativecommons.org/publicdomain/zero/1.0/legalcode","The New York Botanical Garden",8279004,"succeeded",NA
