"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","elevation","elevationAccuracy","continent","higherGeography","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","recordedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","publishedByGbifRegion","recordNumber","identifier.1","habitat","institutionID","island","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","higherClassification","collectionID","name","stateProvince","references","otherCatalogNumbers","identifiedBy","gbifRegion","http...unknown.org.recordID","municipality","taxonID","rights","occurrenceRemarks","http...unknown.org.recordEnteredBy","verbatimTaxonRank","reproductiveCondition","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","county","gadm","lifeStage","verbatimEventDate","associatedTaxa","dateIdentified","preparations","rightsHolder","georeferencedDate","nomenclaturalCode","language","type","georeferenceProtocol","georeferenceRemarks","organismID","locationID","ownerInstitutionCode","accessRights","verbatimElevation","islandGroup","identificationRemarks","typeStatus","typifiedName","nomenclaturalStatus","bibliographicCitation","locationRemarks","dynamicProperties","fieldNumber","recordedByIDs.type","recordedByIDs.value","media_url"
"2512862354","Pimenta racemosa var. racemosa",17.4794,-62.9658,"ccm,cucdmis,gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:04.003+00:00",403,"PRESERVED_SPECIMEN",1,"PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","racemosa","VARIETY","ACCEPTED",417.5,7.5,"NORTH_AMERICA","West Indies - Neotropics, Netherlands Antilles, St. Eustatius",2013,8,27,"2013-08-27",239,239,"2022-10-21T19:43:00.000+00:00","2024-08-02T12:40:04.003+00:00","http://creativecommons.org/licenses/by-nc-sa/3.0/",FALSE,"http://n2t.net/ark:/65665/3c8bcf664-3546-4013-95f1-b81751d6ac65","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology","F. S. Axelrod, H. Madden & C. McLaughlin","WGS84","Magnoliopsida","ZZ","none","none","unknown or invalid","NORTH_AMERICA","15398","http://n2t.net/ark:/65665/3c8bcf664-3546-4013-95f1-b81751d6ac65","Wet mountain forest","urn:lsid:biocol.org:col:15463","St. Eustatius","The Quill. W slope, beyond Panoramic Point","US","2512862354","http://n2t.net/ark:/65665/3c8bcf664-3546-4013-95f1-b81751d6ac65","US 3734465","US","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","Pimenta racemosa var. racemosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3acee7df0-1a38-418c-91e6-838c704d8691"
"2270580165","Pimenta racemosa var. racemosa",7.7,-72.35,"cdc,gass84,iddativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:17.642+00:00",276,"PRESERVED_SPECIMEN",NA,"PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","racemosa","VARIETY","ACCEPTED",850,NA,"SOUTH_AMERICA",NA,2012,4,8,"2012-04-08",99,99,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:17.642+00:00","http://creativecommons.org/licenses/by-nc-sa/3.0/",FALSE,"6329817","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"Billmary Zuleyma Contreras Moreno; Esperanza Moreno Blanco; Aurora Rodriguez; Carlos Serrano y Julio G.","WGS84","Magnoliopsida","VE","none","none","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","08","6329817",NA,NA,NA,"Municipio Junin, Rubio","Plants","2270580165","30831609-0c4a-4764-a852-433dfacaa626","ASU0083459","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","Pimenta racemosa var. racemosa","Tachira","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6329817","291907","L.R. Landrum","LATIN_AMERICA","30831609-0c4a-4764-a852-433dfacaa626","Junin","51649","http://creativecommons.org/licenses/by-nc/3.0/","Voucher: for chemical studies by Ing. Billmary Contreras; ""Bay Rum""; Arbol de tronco recto y copa frondosa, aproximadamente 7 metros de altura y 60 anos, Estaba terminando el periodo de floracion, el arbol estaba cargado de frutos","Landrum","var.","fl, fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0083/ASU0083459_lg.jpg"
"2270590255","Pimenta racemosa var. racemosa",18.493531,-69.953043,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:01:59.952+00:00",276,"PRESERVED_SPECIMEN",NA,"PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","racemosa","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA",NA,2002,8,7,"2002-08-07",219,219,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:01:59.952+00:00","http://creativecommons.org/licenses/by-nc-sa/3.0/",FALSE,"661857","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"Andrew Salywon","WGS84","Magnoliopsida","DO","none","none","Dominican Republic","NORTH_AMERICA","1373-B","661857",NA,NA,NA,"Jardín Botánico Nacional Dr. Rafael M. Moscoso living collection, Santo Domingo","Plants","2270590255","45265ea8-6fdb-447e-ab87-84ca75aee223","ASU0056958","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","Pimenta racemosa var. racemosa",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=661857","241660",NA,"LATIN_AMERICA","45265ea8-6fdb-447e-ab87-84ca75aee223",NA,"51649","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"var.",NA,650,"ksanderford","reviewed - high confidence","georef batch tool 2012-07-05; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056958_lg.jpg"
"2270680680","Pimenta racemosa var. racemosa",18.493661,-69.953501,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.798+00:00",276,"PRESERVED_SPECIMEN",NA,"PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","racemosa","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA",NA,2002,8,7,"2002-08-07",219,219,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.798+00:00","http://creativecommons.org/licenses/by-nc-sa/3.0/",FALSE,"767284","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"Andrew Salywon","WGS84","Magnoliopsida","DO","none","none","Dominican Republic","NORTH_AMERICA","1373-A","767284",NA,NA,NA,"Jardin Botanico Nacional Dr. Rafael M. Moscoso living collection","Plants","2270680680","4d3fb330-7aaa-4d6b-8475-4a51774f015d","ASU0056959","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","Pimenta racemosa var. racemosa","Santo Domingo","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767284","241625",NA,"LATIN_AMERICA","4d3fb330-7aaa-4d6b-8475-4a51774f015d",NA,"51649","http://creativecommons.org/licenses/by-nc/3.0/",NA,"marisin","var.",NA,1000,"ksanderford","reviewed - high confidence","georef batch tool 2012-07-05; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056959_lg.jpg"
"2270680313","Pimenta racemosa var. racemosa",18.4833,-69.95,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.643+00:00",276,"PRESERVED_SPECIMEN",NA,"PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","racemosa","VARIETY","ACCEPTED",75,5,"NORTH_AMERICA",NA,2000,6,6,"2000-06-06",158,158,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.643+00:00","http://creativecommons.org/licenses/by-nc-sa/3.0/",FALSE,"767271","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"B. Peguero; T. Clase","WGS84","Magnoliopsida","DO","none","none","Dominican Republic","NORTH_AMERICA","1509","767271","En el vivero.",NA,NA,"No specific.","Plants","2270680313","1ef826e3-98a9-45df-b373-55d72ea30d0f","ASU0056957","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","Pimenta racemosa var. racemosa","Distrito Nacional","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767271","242172",NA,"LATIN_AMERICA","1ef826e3-98a9-45df-b373-55d72ea30d0f",NA,"51649","http://creativecommons.org/licenses/by-nc/3.0/","Arbolito de 5-6m; flores viejas, frutos inmaduros; hojas aromaticas.","marisin","var.","flowers and fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056957_lg.jpg"
"2270678142","Pimenta racemosa var. racemosa",22.4076,-83.8473,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.569+00:00",276,"PRESERVED_SPECIMEN",NA,"PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","racemosa","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA",NA,1996,2,5,"1996-02-05",36,36,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.569+00:00","http://creativecommons.org/licenses/by-nc-sa/3.0/",FALSE,"767281","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"A. Urquiola; R. Oviedo, C. Pantel, E. Tacoronte, C. Morales","WGS84","Magnoliopsida","CU","none","none","Cuba","NORTH_AMERICA","7941","767281",NA,NA,NA,"Rio Sagua, Mil Cumbres, aguas arriba del puente Bahia Honda.","Plants","2270678142","f8d56d0b-88d3-4d86-88af-073cd61d6510","ASU0056952","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","Pimenta racemosa var. racemosa","Pinar del Rio","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767281","236688","A. Urquiola.","LATIN_AMERICA","f8d56d0b-88d3-4d86-88af-073cd61d6510",NA,"51649","http://creativecommons.org/licenses/by-nc/3.0/",NA,"marisin","var.",NA,50000,"jssharpe","reviewed - high confidence","georef batch tool 2012-07-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056952_lg.jpg"
"2270679086","Pimenta racemosa var. racemosa",19.3167,-69.4633,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.800+00:00",276,"PRESERVED_SPECIMEN",NA,"PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","racemosa","VARIETY","ACCEPTED",17.5,2.5,"NORTH_AMERICA",NA,1996,3,1,"1996-03-01",61,61,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.800+00:00","http://creativecommons.org/licenses/by-nc-sa/3.0/",FALSE,"767277","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"B. Peguero; A. Veloz","WGS84","Magnoliopsida","DO","none","none","Dominican Republic","NORTH_AMERICA","127","767277","En potrero, borde de la carretera.",NA,NA,"Seccion La Barbacoa, carretera El Limon-Las Terrenas, frente a la lechera de los Paiewonsky.","Plants","2270679086","9d919b2c-5386-411c-af42-8505553f0490","ASU0056956","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","Pimenta racemosa var. racemosa","Samana","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767277","242174",NA,"LATIN_AMERICA","9d919b2c-5386-411c-af42-8505553f0490",NA,"51649","http://creativecommons.org/licenses/by-nc/3.0/","Arbol de 8-9m; flores blancas; dos arboles adultos.","marisin","var.","flowers",NA,NA,NA,NA,"Las Terrenas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056956_lg.jpg"
"2270678493","Pimenta racemosa var. racemosa",19.1917,-69.33,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.789+00:00",276,"PRESERVED_SPECIMEN",NA,"PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","racemosa","VARIETY","ACCEPTED",10,10,"NORTH_AMERICA",NA,1996,6,23,"1996-06-23",175,175,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.789+00:00","http://creativecommons.org/licenses/by-nc-sa/3.0/",FALSE,"767278","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"B. Peguero; A. Veloz","WGS84","Magnoliopsida","DO","none","none","Dominican Republic","NORTH_AMERICA","524","767278","Bosquecito alterado por corte y construccion de la infraestructura de recreacion, suelo arcilloso sobre roca caliza.",NA,NA,"Seccion Cayo Vigia, frente a ciudad de Santa Barbara, en la Bahia de Samana.","Plants","2270678493","7ddafe92-b899-434e-93d8-2beece59c174","ASU0056955","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","Pimenta racemosa var. racemosa","Samana","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767278","242157",NA,"LATIN_AMERICA","7ddafe92-b899-434e-93d8-2beece59c174",NA,"51649","http://creativecommons.org/licenses/by-nc/3.0/","Arbolito de 2.5m, esteril, hojas aromaticas.","marisin","var.","sterile",NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056955_lg.jpg"
"2270678188","Pimenta racemosa var. racemosa",19.269908,-69.19897,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.707+00:00",276,"PRESERVED_SPECIMEN",NA,"PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","racemosa","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA",NA,1994,9,28,"1994-09-28",271,271,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.707+00:00","http://creativecommons.org/licenses/by-nc-sa/3.0/",FALSE,"767279","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"J. Salazar; B. Peguero, A. Veloz","WGS84","Magnoliopsida","DO","none","none","Dominican Republic","NORTH_AMERICA","1437","767279","Creciendo en el patio de una casa.",NA,NA,"Peninsula de Samana, Arroyo El Cabo, Las Galeras.","Plants","2270678188","7680b44c-1db8-4e45-a135-e9a190ce049c","ASU0056954","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","Pimenta racemosa var. racemosa","Samana","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767279","242158",NA,"LATIN_AMERICA","7680b44c-1db8-4e45-a135-e9a190ce049c",NA,"51649","http://creativecommons.org/licenses/by-nc/3.0/","Arbol de 7.0m, pequenos frutos, hojas muy aromaticas. Llamado Berron y Canelilla, es utilizada la hoja como medicinal.","marisin","var.",NA,3036,"ksanderford","reviewed - high confidence","georef batch tool 2012-07-05; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056954_lg.jpg"
"2270680161","Pimenta racemosa var. racemosa",22.4076,-83.8473,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.644+00:00",276,"PRESERVED_SPECIMEN",NA,"PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","racemosa","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA",NA,1993,8,12,"1993-08-12",224,224,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.644+00:00","http://creativecommons.org/licenses/by-nc-sa/3.0/",FALSE,"767280","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"A. Urquiola; R. Novo, E. Palacios, M. Luis","WGS84","Magnoliopsida","CU","none","none","Cuba","NORTH_AMERICA","7845","767280","Bosque sobre suelo de mal drenaje.",NA,NA,"A la entrada de Los Pretiles, Mantua.","Plants","2270680161","2a71a528-0825-4b8d-8a60-c9759c65027d","ASU0056953","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","Pimenta racemosa var. racemosa","Pinar del Rio","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767280","225869","A. Urquiola.","LATIN_AMERICA","2a71a528-0825-4b8d-8a60-c9759c65027d",NA,"51649","http://creativecommons.org/licenses/by-nc/3.0/",NA,"marisin","var.",NA,50000,"jssharpe","reviewed - high confidence","georef batch tool 2012-07-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056953_lg.jpg"
"2270680791","Pimenta racemosa var. racemosa",18.8833,-71.05,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.776+00:00",276,"PRESERVED_SPECIMEN",NA,"PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","racemosa","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA",NA,1991,5,11,"1991-05-11",131,131,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.776+00:00","http://creativecommons.org/licenses/by-nc-sa/3.0/",FALSE,"767274","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"T. Zanoni; F. Jimenez","WGS84","Magnoliopsida","DO","none","none","Dominican Republic","NORTH_AMERICA","45201","767274","Bosque latifoliado.",NA,NA,"En la ciudad de Miches, en un patio de casa en la esquina mordestana del cruce de las calles 16 de Agosto y Mella.","Plants","2270680791","df6122fa-6e63-4b80-8a60-ebd7a3a94594","ASU0056961","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","Pimenta racemosa var. racemosa","El Seibo","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767274","242164",NA,"LATIN_AMERICA","df6122fa-6e63-4b80-8a60-ebd7a3a94594",NA,"51649","http://creativecommons.org/licenses/by-nc/3.0/","Arbol 10m; corola y estambres blancos; cultivada por sus hojas aromaticas. N/V: 'bay rum'","marisin","var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056961_lg.jpg"
