"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","elevation","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","catalogNumber","institutionID","institutionCode","municipality","locality","gbifID","occurrenceRemarks","collectionCode","occurrenceID","name","higherGeography","typeStatus","habitat","eventRemarks","higherClassification","elevationAccuracy","georeferenceProtocol","gadm","nomenclaturalCode","preparations","fieldNumber","verbatimLocality","media_url","license"
"1423902778","Myrcia elevata M.F.Santos",-9.405556,-64.415,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:45.467+00:00",520,"PRESERVED_SPECIMEN","PRESENT",8790104,6,7707728,220,690,5014,3173889,8790104,8790104,"Myrcia elevata M.F.Santos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia elevata","Myrcia","elevata","SPECIES","ACCEPTED","EN","2016-05-20T00:00:00",118,"SOUTH_AMERICA","Rondônia",2014,1,31,"2014-01-31",31,31,"2017-10-15T22:18:08.000+00:00","2024-08-01T12:21:45.467+00:00",FALSE,"urn:catalog:JBRJ:RB:1092332","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 642145","D.M. Torres; M.P.P. do Nascimento; R. Nascimento; A.E. Brina","M.F.SANTOS","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","290","urn:catalog:JBRJ:RB:1092332","RB01092332","04.936.616/0001-20","JBRJ","Porto Velho","Jaci-Paraná, Módulo Novo-T3 1000.","1423902778","Árvore de terra firme; furtos com tricomas","RB","urn:catalog:JBRJ:RB:1092332","Myrcia elevata M.F.Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/9/23/32/01092332.jpg","http://creativecommons.org/licenses/by/4.0/"
"4519388776","Myrcia elevata M.F.Santos",-2.929333,-59.973194,"cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:47.017+00:00",407,"PRESERVED_SPECIMEN","PRESENT",8790104,6,7707728,220,690,5014,3173889,8790104,8790104,"Myrcia elevata M.F.Santos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia elevata","Myrcia","elevata","SPECIES","ACCEPTED","EN",NA,134,"SOUTH_AMERICA",NA,2011,12,10,"2011-12-10T00:00",344,344,NA,"2024-08-02T01:14:47.017+00:00",FALSE,"K000752546","none","none",NA,NA,TRUE,NA,NA,"Santos, M.F.; M. T. C. Watanabe",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"763","K000752546","K000752546",NA,NA,"Manaus","Trilha à direita, no início da estrada para o igarapé Acari; primeiro marco da trilha: M268. Planta número 4854.","4519388776",NA,"Herbarium","http://specimens.kew.org/herbarium/K000752546","Myrcia elevata M.F.Santos","Manaus","PARATYPE","No sub-bosque.","Arvoreta, 6 m alt. Gema creme. Folha discolor, face adaxial verde-escura, face abaxial cinérea. Estéril. Material armazenado em sílica-gel.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/7a95162171a89aefa1ff796c329ad6b6.jpg","http://creativecommons.org/licenses/by/4.0/"
"4519397159","Myrcia elevata M.F.Santos",-2.416667,-59.9,"cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:52.692+00:00",407,"PRESERVED_SPECIMEN","PRESENT",8790104,6,7707728,220,690,5014,3173889,8790104,8790104,"Myrcia elevata M.F.Santos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia elevata","Myrcia","elevata","SPECIES","ACCEPTED","EN","2016-07-01T00:00:00",87.5,"SOUTH_AMERICA",NA,1989,12,10,"1989-12-10T00:00",344,344,NA,"2024-08-02T01:14:52.692+00:00",FALSE,"K001265058","none","none",NA,NA,FALSE,NA,NA,"Campos, M.T.","Lima, L.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"51","K001265058","K001265058",NA,NA,"Manuas","ca. 90km NNE de Manaus, Distrito Agropecuario da SUFRAMA, Rodovia BR174, km64, depois 21km leste na ZF3, Fazenda Porto Alegre.","4519397159",NA,"Herbarium","http://specimens.kew.org/herbarium/K001265058","Myrcia elevata M.F.Santos","Manuas",NA,"Mata de terra firme sobre latosolo amarelo.","Arbusto 6m de altura, 9.3cm diam; casca macia, fissurada, marrom. Botoes verde bem claro.","Myrtaceae",37.5,"Label",NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/52e875cf435ae7ab8b3eec67cf230341.jpg","http://creativecommons.org/licenses/by/4.0/"
"912295203","Myrcia elevata M.F.Santos",-9.583333,-64.866667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:35.355+00:00",407,"PRESERVED_SPECIMEN","PRESENT",8790104,6,7707728,220,690,5014,3173889,8790104,8790104,"Myrcia elevata M.F.Santos","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia elevata","Myrcia","elevata","SPECIES","ACCEPTED","EN",NA,NA,"SOUTH_AMERICA",NA,1968,11,7,"1968-11-07T00:00",312,312,"2016-10-26T07:43:46.350+00:00","2024-08-02T01:14:35.355+00:00",FALSE,"K000344932","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,NA,"Prance, G.T.; Rodrigues, W.Q.; Ramos, J.F.; Farias, L.G.",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"8260","K000344932","K000344932",NA,"K",NA,"8kn NE of Porto Velho.","912295203",NA,"Herbarium","http://specimens.kew.org/herbarium/K000344932","Myrcia elevata M.F.Santos",NA,"TYPE","Forest on terra firme","Treelet 4m., buds green.","Myrtaceae",NA,"Gazetteer",NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/0aa8de0e6e527966c65153efa6a883f3.jpg","http://creativecommons.org/licenses/by/4.0/"
