"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","networkKeys","infraspecificEpithet","elevation","institutionKey","collectionKey","preparations","institutionID","fieldNotes","fieldNumber","eventRemarks","county","datasetID","otherCatalogNumbers","recordNumber","eventID","habitat","nomenclaturalCode","locality","language","type","verbatimIdentification","ownerInstitutionCode","accessRights","higherClassification","collectionID","gadm","typeStatus","recordedByIDs.type","recordedByIDs.value","georeferenceSources","locationRemarks","identifiedByIDs.type","identifiedByIDs.value","individualCount","nomenclaturalStatus","bibliographicCitation","typifiedName","elevationAccuracy","municipality","occurrenceRemarks","dynamicProperties","verbatimElevation","georeferenceProtocol","media_url","license"
"2802216303","Gossia clusioides (Brongn. & Gris) N.Snow",-21.38306,165.53694,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.746+00:00",549,"PRESERVED_SPECIMEN","PRESENT",7698418,6,7707728,220,690,5014,3177469,7698418,7698418,"Gossia clusioides (Brongn. & Gris) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1970,2,12,"1970-02-12",43,43,"2020-07-06T17:42:19.000+00:00","2024-07-31T15:50:16.746+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919085","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919085",NA,NA,"Haute Néaoua : Ouen Sieu","P","2802216303","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919085",NA,"P00919085","MNHN",NA,NA,NA,"Gossia clusioides (Brongn. & Gris) N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,550,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste grêle élancé de 4 mètres. Feuilles vert foncé brillant en dessus, vert clair brillant en dessus. Fleurs blanc pur","21585","Dominée par Nothofagus sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050136107MLie9sy3JwM1l60g","http://creativecommons.org/publicdomain/zero/1.0/"
"1212579453","Gossia clusioides subsp. taomensis N.Snow",-21.04333,164.77861,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.462+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10684114,6,7707728,220,690,5014,3177469,7698418,10684114,"Gossia clusioides subsp. taomensis N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1969,3,23,"1969-03-23",82,82,"2015-11-05T12:35:20.000+00:00","2024-07-31T15:50:22.462+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089846","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089846",NA,NA,"Base Sud du Mont  Koniambo : Rivière Rouge","P","1212579453","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089846",NA,"P02089846","MNHN",NA,NA,NA,"Gossia clusioides subsp. taomensis N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","taomensis",50,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 2 mètres. Feuilles vert foncé brillant en dessus, vert clair en dessous. Branches de l'inflorescence rouges. Fleurs blanches","20343","Paraît être rare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PARATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453371402968yWxJ2CkMZZNoA80B","http://creativecommons.org/publicdomain/zero/1.0/"
"1212579433","Gossia clusioides subsp. taomensis N.Snow",-20.72778,164.54278,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.564+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10684114,6,7707728,220,690,5014,3177469,7698418,10684114,"Gossia clusioides subsp. taomensis N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1969,10,16,"1969-10-16",289,289,"2016-03-09T18:11:35.000+00:00","2024-07-31T15:50:22.564+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089845","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089845",NA,NA,"Taom : Mt. Homédéboa","P","1212579433","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089845",NA,"P02089845","MNHN",NA,NA,NA,"Gossia clusioides subsp. taomensis N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","taomensis",850,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste dense étalé de 1m; feuilles vert foncé en dessus, vert clair en dessous, très brillantes sur les deux faces; fruits verts","20967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PARATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14533713904504OoEfI1ZpsNq3mr0","http://creativecommons.org/publicdomain/zero/1.0/"
"436994527","Gossia clusioides subsp. ploumensis (Däniker) N.Snow",-20.39178,164.57562,"cdc,cuiv,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:11.562+00:00",549,"PRESERVED_SPECIMEN","PRESENT",11041312,6,7707728,220,690,5014,3177469,7698418,11041312,"Gossia clusioides subsp. ploumensis (Däniker) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1968,4,6,"1968-04-06",97,97,"2020-08-10T10:55:40.000+00:00","2024-07-31T15:50:11.562+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402719","none","none",FALSE,NA,"Bernardi, L.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402719",NA,NA,"Silva peala, ad occidentem Pouebo","P","436994527","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402719",NA,"P00402719","MNHN",NA,NA,NA,"Gossia clusioides subsp. ploumensis (Däniker) N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","ploumensis",550,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbor 6 metralis, cortive fulvo, fere integro, materia dura ; ramuli ochracei, superne viridi et lucidi ; folia lucida, discoloria, ovata, coriaceae, 19x 13 cm, petiolis rubris ; cymae terminales conspicuae, rubro-vinosae ; calyce viride, corolla alba","12606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441392207749jscFBGAf9GbnvwcT","http://creativecommons.org/publicdomain/zero/1.0/"
"1212579500","Gossia clusioides (Brongn. & Gris) N.Snow",-22.26444,166.99389,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:01.969+00:00",549,"PRESERVED_SPECIMEN","PRESENT",7698418,6,7707728,220,690,5014,3177469,7698418,7698418,"Gossia clusioides (Brongn. & Gris) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1968,6,21,"1968-06-21",173,173,"2020-08-11T16:48:26.000+00:00","2024-07-31T15:51:01.969+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089849","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089849",NA,NA,"Kuébini","P","1212579500","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089849",NA,"P02089849","MNHN",NA,NA,NA,"Gossia clusioides (Brongn. & Gris) N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,2,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbre de 8 mètres; écorce brun clair, assez rude, pulvérulente. Feuilles vert clair brillant, un peu plus clair en dessous. Jeunes fruits verts","19007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453371477371G9h0Nlp9jSLpL9bR","http://creativecommons.org/publicdomain/zero/1.0/"
"438831491","Gossia clusioides subsp. clusioides",-22.12545,166.77982,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:11.563+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10670489,6,7707728,220,690,5014,3177469,7698418,10670489,"Gossia clusioides subsp. clusioides","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1968,8,18,"1968-08-18",231,231,"2015-09-05T03:39:13.000+00:00","2024-07-31T15:50:11.563+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402722","none","none",FALSE,NA,"Webster, G.L.|Hildreth, R.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402722",NA,NA,"Yaté: woods in riverbed of Riv. Tara, 2.5-3 km North of Touaourou","P","438831491","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402722",NA,"P00402722","MNHN",NA,NA,NA,"Gossia clusioides subsp. clusioides","17abcf75-2f1e-46dd-bf75-a5b21dd02655","clusioides",15,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Shrub 2-3 m high, past flowering","14881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/144139220776797UNKMzILUcPg3v4","http://creativecommons.org/publicdomain/zero/1.0/"
"2632695302","Gossia clusioides subsp. ploumensis (Däniker) N.Snow",-20.41028,164.52194,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:59.766+00:00",549,"PRESERVED_SPECIMEN","PRESENT",11041312,6,7707728,220,690,5014,3177469,7698418,11041312,"Gossia clusioides subsp. ploumensis (Däniker) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1967,9,12,"1967-09-12",255,255,"2020-07-06T17:41:27.000+00:00","2024-07-31T15:50:59.766+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918862","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918862",NA,NA,"Forêt de Tendé: Haute Diahot - Exploitation Forestière Frouin","P","2632695302","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918862",NA,"P00918862","MNHN",NA,NA,NA,"Gossia clusioides subsp. ploumensis (Däniker) N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","ploumensis",550,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 4 mètres. Feuilles vert foncé très brillant en dessus, vert clair en dessous. Jeunes fruits verts","17534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050904271Fcraftm5GwoSYrdJ","http://creativecommons.org/publicdomain/zero/1.0/"
"666286941","Gossia clusioides subsp. ploumensis (Däniker) N.Snow",-20.41028,164.52194,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:00.684+00:00",549,"PRESERVED_SPECIMEN","PRESENT",11041312,6,7707728,220,690,5014,3177469,7698418,11041312,"Gossia clusioides subsp. ploumensis (Däniker) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1967,9,12,"1967-09-12",255,255,"2023-05-17T11:49:16.000+00:00","2024-07-31T15:51:00.684+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02088630","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02088630",NA,NA,"Forêt de Tendé: Haute Diahot - Exploitation Forestière Frouin","P","666286941","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02088630",NA,"P02088630","MNHN",NA,NA,NA,"Gossia clusioides subsp. ploumensis (Däniker) N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","ploumensis",550,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 4 mètres. Feuilles vert foncé très brillant en dessus, vert clair en dessous. Jeunes fruits verts","17534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,"Specimen illustrated by Bobbi Angell, (NY) 2008-2009 for Neil Snow (formEly of GREE, now at BISH)",NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441392207826gjfCX8TFhpH6K4zg","http://creativecommons.org/publicdomain/zero/1.0/"
"1212579518","Gossia clusioides subsp. ploumensis (Däniker) N.Snow",-20.41028,164.52194,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.617+00:00",549,"PRESERVED_SPECIMEN","PRESENT",11041312,6,7707728,220,690,5014,3177469,7698418,11041312,"Gossia clusioides subsp. ploumensis (Däniker) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1967,9,12,"1967-09-12",255,255,"2015-11-05T12:37:00.000+00:00","2024-07-31T15:50:22.617+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089850","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089850",NA,NA,"Forêt de Tendé : Haute Diahot - Exploitation Forestière Frouin","P","1212579518","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089850",NA,"P02089850","MNHN",NA,NA,NA,"Gossia clusioides subsp. ploumensis (Däniker) N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","ploumensis",550,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbre de 6 mètres. Feuilles vert foncé très brillant en dessus, vert clair brillant en dessous. Branches de l'inflorescence pourpres. Cf. 1734","17550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453371485902sCjgACOQBFm8Qb2M","http://creativecommons.org/publicdomain/zero/1.0/"
"3464208302","Gossia clusioides subsp. ploumensis (Däniker) N.Snow",-20.41028,164.52194,"cdc,gass84","cb9beff3-a185-486f-975a-732251444158","2853c0e7-c758-4c9c-83a2-7c2d18967fb9","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T12:53:56.310+00:00","2024-07-31T13:14:57.901+00:00",534,"PRESERVED_SPECIMEN","PRESENT",11041312,6,7707728,220,690,5014,3177469,7698418,11041312,"Gossia clusioides subsp. ploumensis (Däniker) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1967,9,12,"1967-09-12",255,255,"2022-02-07T11:26:15.000+00:00","2024-07-31T13:14:57.901+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1367917","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1367917",NA,NA,"Forêt de Tendé: Haute Diahot - Exploitation Forestière Frouin","MPU","3464208302","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1367917",NA,"MPU1367917","UM",NA,NA,NA,"Gossia clusioides subsp. ploumensis (Däniker) N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","ploumensis",550,"17ff2e84-80c7-4904-81c7-26183b3ce46e","1fddc155-2d5b-4b1d-92cb-1268e22cc2bb","hb","http://grscicoll.org/institution/université-montpellier-2","Arbuste de 4 mètres. Feuilles vert foncé très brillant en dessus, vert clair en dessous. Jeunes fruits verts","17534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1644229574018IZO05trGwl6EEeBB","http://creativecommons.org/publicdomain/zero/1.0/"
"464698390","Gossia clusioides subsp. maoyana N.Snow",-20.46667,164.6,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:15.272+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10898437,6,7707728,220,690,5014,3177469,7698418,10898437,"Gossia clusioides subsp. maoyana N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1967,11,28,"1967-11-28",332,332,"2020-08-17T12:48:55.000+00:00","2024-07-31T15:50:15.272+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758089","none","none",TRUE,NA,"Veillon, J.M.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758089",NA,NA,"Massif Ignambi","P","464698390","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758089",NA,"P00758089","MNHN",NA,NA,NA,"Gossia clusioides subsp. maoyana N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","maoyana",600,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Fl. blanche","1514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOLOTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/15979158741457fxoOvbbN3S684vR","http://creativecommons.org/publicdomain/zero/1.0/"
"1212579530","Gossia clusioides subsp. tiebaghiensis N.Snow",-20.46528,164.19306,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:00.690+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10764374,6,7707728,220,690,5014,3177469,7698418,10764374,"Gossia clusioides subsp. tiebaghiensis N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1966,5,9,"1966-05-09",129,129,"2015-12-08T11:53:13.000+00:00","2024-07-31T15:51:00.690+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089851","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089851",NA,NA,"Pente Sud-Ouest du Dôme Tiébaghi","P","1212579530","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089851",NA,"P02089851","MNHN",NA,NA,NA,"Gossia clusioides subsp. tiebaghiensis N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","tiebaghiensis",400,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 3 mètres. Feuilles vert foncé en desssus, vert clair brillant en dessous. Jeunes fruits verts","14935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PARATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14533714359704MeyU27hdZovYnEG","http://creativecommons.org/publicdomain/zero/1.0/"
