"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","higherGeography","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","license","isSequenced","identifier","facts","relations","isInCluster","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","catalogNumber","municipality","locality","gbifID","collectionCode","occurrenceID","higherClassification","taxonRemarks","name","stateProvince","references","institutionKey","preparations","rightsHolder","informationWithheld","institutionID","nomenclaturalCode","verbatimEventDate","verbatimLocality","disposition","previousIdentifications","institutionCode","ownerInstitutionCode","reproductiveCondition","coordinateUncertaintyInMeters","elevation","elevationAccuracy","georeferencedBy","modified","collectionKey","otherCatalogNumbers","habitat","georeferenceVerificationStatus","http...unknown.org.recordID","taxonID","rights","occurrenceRemarks","http...unknown.org.recordEnteredBy","collectionID","georeferenceSources","gadm","datasetName","georeferencedDate","georeferenceProtocol","language","type","verbatimElevation","individualCount","island","lifeStage","typeStatus","typifiedName","recordedByIDs.type","recordedByIDs.value","associatedTaxa","county","media_url"
"4519392338","Calyptranthes eriocephala Urb.",18.534117,-69.900706,"cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:36.184+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181377,6,7707728,220,690,5014,3173889,10784030,10784030,"Myrcia eriocephala (Urb.) K.Campbell & Peguero","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia eriocephala","Calyptranthes","eriocephala","SPECIES","SYNONYM","NE","NORTH_AMERICA","Mun. Santo Domingo Norte",2009,6,2,"2009-06-02T00:00",153,153,"2024-08-02T01:15:36.184+00:00","http://creativecommons.org/licenses/by-nc/3.0/",FALSE,"K000566126","none","none",FALSE,"Araújo, A.C.; E.J.Lucas","Lucas, E & Araujo, A., 2009","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","EUROPE","1803","K000566126","K000566126","Mun. Santo Domingo Norte","Distr. Nacional, Jardin Botanico de Santo Domingo","4519392338","Herbarium","http://specimens.kew.org/herbarium/K000566126","Myrtaceae","Sterile shrub to 1.5 m.","Calyptranthes eriocephala Urb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/24817acc938b9a4c5bcd921787d34fe3.jpg"
"3329398614","Calyptranthes eriocephala Urb.",18.915278,-70.625278,"cdc,cdround,gass84,colmano,inmafu","b89d52a2-861d-4388-adad-c0da3d55fc78","8483a1f0-1032-11db-ae00-b8a03c50a862",NA,"12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2024-08-05T04:01:24.363+00:00","2024-08-05T04:07:00.557+00:00",2274,"PRESERVED_SPECIMEN","PRESENT",3181377,6,7707728,220,690,5014,3173889,10784030,10784030,"Myrcia eriocephala (Urb.) K.Campbell & Peguero","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia eriocephala","Calyptranthes","eriocephala","SPECIES","SYNONYM","NE","NORTH_AMERICA",NA,2005,1,21,"2005-01-21",21,21,"2024-08-05T04:07:00.557+00:00","http://creativecommons.org/licenses/by-nc/3.0/",FALSE,"08c814d7-1914-43bd-94ad-1b7552d0c185","none","none",FALSE,"A. Veloz & R. García",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","3479","08c814d7-1914-43bd-94ad-1b7552d0c185","232914",NA,NA,"3329398614",NA,"08c814d7-1914-43bd-94ad-1b7552d0c185",NA,NA,"Calyptranthes eriocephala Urb.","La Vega","http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:232914","2bfdf57f-35bd-450a-b830-a5189c2d836d","Preserved herbarium specimen","University of Florida","location information not given for endangered species","University of Florida Herbarium","ICN","21 de enero, 2005","Cordillera Central: Municipio de Constanza; área del embalse de la presa de Pinalito","FLASCAT","[Orig. id.:] Calyptranthes eriocephala Urb.","FLAS","FLAS","Flower,Fruit (mature)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.floridamuseum.ufl.edu/Herbarium/a5b28d40-aba8-4e25-bef7-2e2269f483ed"
"2270468460","Calyptranthes eriocephala Urb.",19.466667,-71.333333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:09.061+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181377,6,7707728,220,690,5014,3173889,10784030,10784030,"Myrcia eriocephala (Urb.) K.Campbell & Peguero","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia eriocephala","Calyptranthes","eriocephala","SPECIES","SYNONYM","NE","NORTH_AMERICA",NA,1999,8,13,"1999-08-13",225,225,"2024-08-01T20:02:09.061+00:00","http://creativecommons.org/licenses/by-nc/3.0/",FALSE,"1111194","none","none",TRUE,"T. Clase et al.",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","1447","1111194","ASU0008805",NA,"Cordillera Central. Comunidad Sabaneta, seccion La Sidra, paraje la lomita, Sierra Mocha. Parque A. Bermudez.","2270468460","Plants","47cc4364-cdbb-4f7f-bd83-e6f2c65077ee","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes",NA,"Calyptranthes eriocephala Urb.","Santiago Rodriguez","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111194","530c45d0-e0f7-401d-b3f6-34f58482c485",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASU",NA,"fruit",3036,1410,20,"ksanderford","2023-07-16T07:02:03.000+00:00","0bbd7d8f-706c-4e2a-9505-58b142356450","255547","Bosque nublado.","reviewed - high confidence","47cc4364-cdbb-4f7f-bd83-e6f2c65077ee","47699","http://creativecommons.org/licenses/by-nc/3.0/","252-389E; 2123-592N.; Arbol de 7m; con frutos pubescentes color purpura.","marisin","a2e32c87-d320-4a01-bafd-a9182ae2e191","georef batch tool 2012-07-05; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008805_lg.jpg"
"1457765337","Calyptranthes eriocephala Urb.",18.883333,-70.966667,"cdc,cdround,gass84,preneglon,colmano,inmafu","b89d52a2-861d-4388-adad-c0da3d55fc78","8483a1f0-1032-11db-ae00-b8a03c50a862",NA,"12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2024-08-05T04:01:24.363+00:00","2024-08-05T04:07:02.010+00:00",2274,"PRESERVED_SPECIMEN","PRESENT",3181377,6,7707728,220,690,5014,3173889,10784030,10784030,"Myrcia eriocephala (Urb.) K.Campbell & Peguero","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia eriocephala","Calyptranthes","eriocephala","SPECIES","SYNONYM","NE","NORTH_AMERICA",NA,1988,6,22,"1988-06-22",174,174,"2024-08-05T04:07:02.010+00:00","http://creativecommons.org/licenses/by-nc/3.0/",FALSE,"3f259cfc-fe0b-4533-bc5a-eec189052f2e","none","none",FALSE,"T. Zanoni, R. García",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","41520","3f259cfc-fe0b-4533-bc5a-eec189052f2e","224725",NA,NA,"1457765337",NA,"3f259cfc-fe0b-4533-bc5a-eec189052f2e",NA,NA,"Calyptranthes eriocephala Urb.","Azua","http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:224725","2bfdf57f-35bd-450a-b830-a5189c2d836d","Preserved herbarium specimen","University of Florida","location information not given for endangered species","University of Florida Herbarium","ICN","22 jun. 1988","Cordillera Central: Parque Nacional Ramírez: Loma en Medio, próximo al poblado de Los Frios (""Lost Montes Frios"" en mapa topográfico):","FLASCAT","[Ann.:] Calyptranthes eriocephala Urb. [Det.:] B. Peguero [Det. date:] 26/4/2000 [Det. inst.:] Jardin Botanico Nacional ""Dr. Rafael M. Moscoso"". Santo Domingo, Republica Dominicana.","FLAS","FLAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.floridamuseum.ufl.edu/Herbarium/2bf20935-9285-4a83-bc69-f7518fcb8d86"
"1928011366","Calyptranthes eriocephala Urb.",18.912875,-70.738897,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:09.990+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181377,6,7707728,220,690,5014,3173889,10784030,10784030,"Myrcia eriocephala (Urb.) K.Campbell & Peguero","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia eriocephala","Calyptranthes","eriocephala","SPECIES","SYNONYM","NE","NORTH_AMERICA",NA,1977,3,23,"1977-03-23",82,82,"2024-07-21T05:13:09.990+00:00","http://creativecommons.org/licenses/by-nc/3.0/",FALSE,"113cdae6-ee8e-4df3-b958-194e9e6e4833","none","none",FALSE,"A. H. Liogier",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","26590","113cdae6-ee8e-4df3-b958-194e9e6e4833","01434805",NA,"El Convento, Constanza.","1928011366","NY","113cdae6-ee8e-4df3-b958-194e9e6e4833",NA,NA,"Calyptranthes eriocephala Urb.","La Vega","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1676726","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","The New York Botanical Garden",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","23 Mar 1977",NA,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","Google Maps (map data 2019); MaNIS Georef. Calculator",NA,"Vascular plants","2019-04-22","Georeferencing Quick Reference Guide, Version 2012","en","PhysicalObject","3937 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/469/956/v-247-01434805.jpg"
"1929720186","Calyptranthes eriocephala Urb.",19.19474,-70.60115,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:18.106+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181377,6,7707728,220,690,5014,3173889,10784030,10784030,"Myrcia eriocephala (Urb.) K.Campbell & Peguero","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia eriocephala","Calyptranthes","eriocephala","SPECIES","SYNONYM","NE","NORTH_AMERICA",NA,1969,6,18,"1969-06-18",169,169,"2024-07-21T05:14:18.106+00:00","http://creativecommons.org/licenses/by-nc/3.0/",FALSE,"8a3f0f85-6ead-486d-80d8-753ab98799b3","none","none",TRUE,"A. H. Liogier",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","15761","8a3f0f85-6ead-486d-80d8-753ab98799b3","01434807",NA,"El Mogote, Jarabacoa","1929720186","NY","8a3f0f85-6ead-486d-80d8-753ab98799b3",NA,NA,"Calyptranthes eriocephala Urb.","La Vega","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1676728","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","The New York Botanical Garden",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","18 Jun 1969",NA,NA,NA,"NY",NA,NA,1766.57,1300,100,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","Google Maps (map data 2019); MaNIS Georef. Calculator",NA,"Vascular plants","2019-08-08","Georeferencing Quick Reference Guide, Version 2012","en","PhysicalObject","3937.0-4593.2 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/469/958/v-247-01434807.jpg"
"912286373","Calyptranthes eriocephala Urb.",18.916667,-70.75,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.630+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181377,6,7707728,220,690,5014,3173889,10784030,10784030,"Myrcia eriocephala (Urb.) K.Campbell & Peguero","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia eriocephala","Calyptranthes","eriocephala","SPECIES","SYNONYM","NE","NORTH_AMERICA",NA,1929,10,22,"1929-10-22T00:00",295,295,"2024-08-02T01:14:34.630+00:00","http://creativecommons.org/licenses/by-nc/3.0/",FALSE,"K000330978","none","none",TRUE,"Ekman, E.L.","Ekman, E.L.","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","EUROPE","H13896","K000330978","K000330978",NA,"Cordillera Central, Constanza.","912286373","Herbarium","http://specimens.kew.org/herbarium/K000330978","Myrtaceae",NA,"Calyptranthes eriocephala Urb.",NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,1800,NA,NA,NA,NA,NA,"Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gazetteer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/3a113f57b18c56fae83cb355dc51331e.jpg"
"1457747580","Calyptranthes eriocephala Urb.",19,-70.566667,"cdc,cdround,gass84,preneglon,colmano,inmafu","b89d52a2-861d-4388-adad-c0da3d55fc78","8483a1f0-1032-11db-ae00-b8a03c50a862",NA,"12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2024-08-05T04:01:24.363+00:00","2024-08-05T04:07:00.327+00:00",2274,"PRESERVED_SPECIMEN","PRESENT",3181377,6,7707728,220,690,5014,3173889,10784030,10784030,"Myrcia eriocephala (Urb.) K.Campbell & Peguero","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia eriocephala","Calyptranthes","eriocephala","SPECIES","SYNONYM","NE","NORTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,"2024-08-05T04:07:00.327+00:00","http://creativecommons.org/licenses/by-nc/3.0/",FALSE,"0b3d469a-5b69-4b92-91fd-035f2b68923e","none","none",TRUE,"A. Veloz, Holly Johnson & Andrés (Guardaparque)",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","1697","0b3d469a-5b69-4b92-91fd-035f2b68923e","224726",NA,NA,"1457747580",NA,"0b3d469a-5b69-4b92-91fd-035f2b68923e",NA,NA,"Calyptranthes eriocephala Urb.","La Vega","http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:224726","2bfdf57f-35bd-450a-b830-a5189c2d836d","Preserved herbarium specimen","University of Florida","location information not given for endangered species","University of Florida Herbarium","ICN",NA,"Cordillera Central: Jarabacoa, Loma La Sal; Reserva Científico Ebano Verde, aprox. a 100 m. de la caseta de Los Guardaparques,","FLASCAT","[Orig. id.:] Calyptranthes eriocephala Urb.","FLAS","FLAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.floridamuseum.ufl.edu/Herbarium/840cbe3a-43fb-49cb-8fed-665fd98ca210"
