"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","elevation","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","identifiedBy","preparations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionID","institutionCode","fieldNotes","fieldNumber","gbifID","verbatimLocality","collectionCode","occurrenceID","name","county","occurrenceRemarks","gadm","dateIdentified","references","datasetID","datasetName","otherCatalogNumbers","rightsHolder","recordNumber","eventID","habitat","nomenclaturalCode","verbatimEventDate","locality","language","type","verbatimIdentification","ownerInstitutionCode","accessRights","higherClassification","collectionID","identificationID","recordedByIDs.type","recordedByIDs.value","georeferenceSources","identifiedByIDs.type","identifiedByIDs.value","locationRemarks","dynamicProperties","municipality","elevationAccuracy","verbatimElevation","eventRemarks","individualCount","higherGeography","media_url","license"
"4520736870","Archirhodomyrtus turbinata (Schltr.) Burret",-22.232092,166.860558,"","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140",NA,"8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:27.087+00:00",29,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",NA,"OCEANIA","Grand Terre, Province Sud",1992,11,25,"1992-11-25",330,330,"2021-04-16T04:13:25.000+00:00","2024-07-30T01:23:27.087+00:00",FALSE,"tepapa:collection/object/1928162","none","none","2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",FALSE,"M Boulet",NA,NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","OCEANIA","tepapa:collection/object/1928162","SP110084","https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","NMNZ","[Any additional information not cited on sheet/label was obtained from NOU website]",NA,"4520736870",NA,"WELT","tepapa:collection/object/1928162","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,"https://collections.tepapa.govt.nz/object/1928162","tepapa:collection/dataset/plants","WELT Herbarium at Museum of New Zealand Te Papa Tongarewa","WELTU 16566","Museum of New Zealand Te Papa Tongarewa",NA,"tepapa:collection/fieldcollection/319828","In shrubbery in the reserve.","ICBN","25 Nov 1992","Chute de la Madeleine [Fall of the Madeleine].","en","PhysicalObject","Archirhodomyrtus turbinata (Schltr.) Burret","NMNZ","https://data.tepapa.govt.nz/docs/","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Archirhodomyrtus | turbinata","https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550","tepapa:collection/identification/1928162/74027",NA,NA,"- Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/632398/preview","http://creativecommons.org/licenses/by/4.0/"
"4520736876","Archirhodomyrtus turbinata (Schltr.) Burret",-21.57,164.77,"","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140",NA,"8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:27.058+00:00",29,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",NA,NA,"Grand Terre, Province Sud",1992,11,27,"1992-11-27",332,332,"2021-04-16T04:13:25.000+00:00","2024-07-30T01:23:27.058+00:00",FALSE,"tepapa:collection/object/1928188","none","none","2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",FALSE,"Dawson, J.W.","N Snow",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","OCEANIA","tepapa:collection/object/1928188","SP110110","https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","NMNZ","[Any additional information not cited on sheet/label was obtained from NOU website]",NA,"4520736876",NA,"WELT","tepapa:collection/object/1928188","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,"none","2004-09-01T00:00:00","https://collections.tepapa.govt.nz/object/1928188","tepapa:collection/dataset/plants","WELT Herbarium at Museum of New Zealand Te Papa Tongarewa","WELTU 16572","Museum of New Zealand Te Papa Tongarewa",NA,"tepapa:collection/fieldcollection/319848","On bank of river.","ICBN","27 Nov 1992","Riviere Bleue.","en","PhysicalObject","Archirhodomyrtus turbinata (Schltr.) Burret","NMNZ","https://data.tepapa.govt.nz/docs/","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Archirhodomyrtus | turbinata","https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550","tepapa:collection/identification/1928188/74027",NA,NA,"- Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/632423/preview","http://creativecommons.org/licenses/by/4.0/"
"4520736062","Archirhodomyrtus turbinata (Schltr.) Burret",-22.11403,166.60552,"","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140",NA,"8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:27.114+00:00",29,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",900,"OCEANIA","Grand Terre, Province Sud",1992,12,3,"1992-12-03",338,338,"2021-04-16T04:13:25.000+00:00","2024-07-30T01:23:27.114+00:00",FALSE,"tepapa:collection/object/1928169","none","none","2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",FALSE,"Dawson, J.W.",NA,NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","OCEANIA","tepapa:collection/object/1928169","SP110091","https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","NMNZ","[Any additional information not cited on sheet/label was obtained from NOU website]",NA,"4520736062",NA,"WELT","tepapa:collection/object/1928169","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,"https://collections.tepapa.govt.nz/object/1928169","tepapa:collection/dataset/plants","WELT Herbarium at Museum of New Zealand Te Papa Tongarewa","WELTU 16563","Museum of New Zealand Te Papa Tongarewa",NA,"tepapa:collection/fieldcollection/319833","In low forest on rocky out-crop.","ICBN","03 Dec 1992","Mgne. [Montagne] des Sources. Near beginning of plateau track.","en","PhysicalObject","Archirhodomyrtus turbinata (Schltr.) Burret","NMNZ","https://data.tepapa.govt.nz/docs/","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Archirhodomyrtus | turbinata","https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550","tepapa:collection/identification/1928169/74027",NA,NA,"- Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/632404/preview","http://creativecommons.org/licenses/by/4.0/"
"4520850233","Archirhodomyrtus turbinata (Schltr.) Burret",-22.11403,166.60552,"","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140",NA,"8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:27.078+00:00",29,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",900,"OCEANIA","Grand Terre, Province Sud",1992,12,3,"1992-12-03",338,338,"2021-04-16T04:13:25.000+00:00","2024-07-30T01:23:27.078+00:00",FALSE,"tepapa:collection/object/1928189","none","none","2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",FALSE,"Dawson, J.W.","N Snow",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","OCEANIA","tepapa:collection/object/1928189","SP110111","https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","NMNZ","[Any additional information not cited on sheet/label was obtained from NOU website]",NA,"4520850233",NA,"WELT","tepapa:collection/object/1928189","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,"2004-09-01T00:00:00","https://collections.tepapa.govt.nz/object/1928189","tepapa:collection/dataset/plants","WELT Herbarium at Museum of New Zealand Te Papa Tongarewa","WELTU 16563","Museum of New Zealand Te Papa Tongarewa",NA,"tepapa:collection/fieldcollection/319833","In low forest on rocky out-crop.","ICBN","03 Dec 1992","Mgne. [Montagne] des Sources. Near beginning of plateau track.","en","PhysicalObject","Archirhodomyrtus turbinata (Schltr.) Burret","NMNZ","https://data.tepapa.govt.nz/docs/","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Archirhodomyrtus | turbinata","https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550","tepapa:collection/identification/1928189/74027",NA,NA,"- Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/632424/preview","http://creativecommons.org/licenses/by/4.0/"
"1212579416","Archirhodomyrtus turbinata (Schltr.) Burret",-21.47694,165.5925,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.442+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",750,"OCEANIA",NA,1985,8,5,"1985-08-05",217,217,"2016-02-04T15:50:32.000+00:00","2024-07-31T15:50:22.442+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089937","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.","Dawson","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089937","P02089937","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste de 4 mètres; feuilles vert foncé brillant en dessus, vert clair brillant en dessous; fruits verts","42735","1212579416","Bourail : Mé Jéjéhari","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089937","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1454597426657YZfaxucHryVpgBe5","http://creativecommons.org/licenses/by/4.0/"
"694834383","Archirhodomyrtus turbinata (Schltr.) Burret",-22.15722,166.82056,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:15.784+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",200,"OCEANIA",NA,1984,1,1,"1984-01-01",1,1,"2017-03-10T15:32:05.000+00:00","2024-07-31T15:51:15.784+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093970","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",FALSE,"MacKee, H.S.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093970","P05093970","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste de 1 mètre; feuilles vert foncé brillant en dessus, vert clair brillant en dessous; fruits mous, noir brillant","41730","694834383","Route de Yaté : Marais Kiki","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093970","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421122843y9t4jybUKsW9nIFA","http://creativecommons.org/licenses/by/4.0/"
"4520736875","Archirhodomyrtus turbinata (Schltr.) Burret",-22.1672,166.8972,"","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140",NA,"8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:27.109+00:00",29,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",200,"OCEANIA","Grand Terre, Province Sud",1984,1,1,"1984-01-01",1,1,"2021-04-16T04:13:25.000+00:00","2024-07-30T01:23:27.109+00:00",FALSE,"tepapa:collection/object/1928184","none","none","2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",FALSE,"Hugh Shaw MacKee","N Snow",NA,"WGS84","Magnoliopsida","NC",NA,"none","OCEANIA","New Caledonia","OCEANIA","tepapa:collection/object/1928184","SP110106","https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","NMNZ","[Any additional information not cited on sheet/label was obtained from NOU website]",NA,"4520736875",NA,"WELT","tepapa:collection/object/1928184","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,"2003-08-02T00:00:00","https://collections.tepapa.govt.nz/object/1928184","tepapa:collection/dataset/plants","WELT Herbarium at Museum of New Zealand Te Papa Tongarewa","NOU029493","Museum of New Zealand Te Papa Tongarewa","HSM 41730","tepapa:collection/fieldcollection/319845","Maquis. Terrain serpentineux.","ICBN","01 Jan 1984","Yaté, Route de Yaté : Marais Kiki","en","PhysicalObject","Archirhodomyrtus turbinata (Schltr.) Burret","NMNZ","https://data.tepapa.govt.nz/docs/","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Archirhodomyrtus | turbinata","https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550","tepapa:collection/identification/1928184/74027","WIKIDATA","https://www.wikidata.org/wiki/Q21519729","- Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/632419/preview","http://creativecommons.org/licenses/by/4.0/"
"1212579507","Archirhodomyrtus turbinata (Schltr.) Burret",-22.15556,166.90194,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.543+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",100,"OCEANIA",NA,1984,10,28,"1984-10-28",302,302,"2016-02-04T15:50:26.000+00:00","2024-07-31T15:50:22.543+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089936","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.","Dawson","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089936","P02089936","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste élancé de 2 mètres; feuilles vert clair brillant sur les deux faces; pétales blancs; filets des étamines mauves; anthères blanches; jeunes fruits verts","42349","1212579507","Yaté","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089936","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1454597420158OJUanqc6CQ2qRGjK","http://creativecommons.org/licenses/by/4.0/"
"694834382","Archirhodomyrtus turbinata (Schltr.) Burret",-22.3075,166.90889,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:36.661+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",500,"OCEANIA",NA,1981,7,10,"1981-07-10",191,191,"2017-03-10T15:32:05.000+00:00","2024-07-31T15:50:36.661+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093969","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093969","P05093969","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste dense de 1 mètre; feuilles vert foncé brillant en dessus, vert clair brillant en dessous; pétales blancs; étamines rose vif","39284","694834382","Prony : Mont Oungoné","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093969","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14414211227982pWyOS4nqwzSsLnV","http://creativecommons.org/licenses/by/4.0/"
"2802195301","Archirhodomyrtus turbinata (Schltr.) Burret",-22.13778,166.6,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.600+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",850,"OCEANIA",NA,1980,3,2,"1980-03-02",62,62,"2020-07-06T17:41:53.000+00:00","2024-07-31T15:50:16.600+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918966","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.|Bégaud, Leg : J.",NA,"hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918966","P00918966","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Sous-arbuste dense de 40 cm; feuilles vert foncé brillant en dessus, vert clair brillant en dessous; fruits noirs","37875","2802195301","Montagne des  Sources","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918966","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050113888PNnFZcEGx8pF4ZH1","http://creativecommons.org/licenses/by/4.0/"
"694812433","Archirhodomyrtus turbinata (Schltr.) Burret",-22.13778,166.6,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:37.567+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",850,"OCEANIA",NA,1980,3,2,"1980-03-02",62,62,"2017-03-10T15:32:05.000+00:00","2024-07-31T15:50:37.567+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093976","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.|Bégaud, Leg : J.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093976","P05093976","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Sous-arbuste dense de 40 cm; feuilles vert foncé brillant en dessus, vert clair brillant en dessous; fruits noirs","37875","694812433","Montagne des  Sources","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093976","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421123080cFzgjdElJ3Del7PU","http://creativecommons.org/licenses/by/4.0/"
"3435870301","Archirhodomyrtus turbinata (Schltr.) Burret",-22.13778,166.6,"cdc,gass84","cb9beff3-a185-486f-975a-732251444158","2853c0e7-c758-4c9c-83a2-7c2d18967fb9","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T12:53:56.310+00:00","2024-07-31T13:14:57.929+00:00",534,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",850,"OCEANIA",NA,1980,3,2,"1980-03-02",62,62,"2021-12-17T09:56:56.000+00:00","2024-07-31T13:14:57.929+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1378511","none","none","17ff2e84-80c7-4904-81c7-26183b3ce46e","1fddc155-2d5b-4b1d-92cb-1268e22cc2bb",TRUE,"MacKee, H.S.|Bégaud, Leg : J.",NA,"hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1378511","MPU1378511","http://grscicoll.org/institution/université-montpellier-2","UM","Sous-arbuste dense de 40 cm; feuilles vert foncé brillant en dessus, vert clair brillant en dessous; fruits noirs","37875","3435870301","Montagne des  Sources","MPU","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1378511","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1639731416297oX15ludfZVFT4bQP","http://creativecommons.org/licenses/by/4.0/"
