"key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","class","recordedByIDs","identifiedByIDs","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","http...unknown.org.nick","verbatimEventDate","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","decimalLatitude","decimalLongitude","continent","stateProvince","geodeticDatum","countryCode","gbifRegion","country","networkKeys","individualCount","lifeStage","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","islandGroup","island","locality","higherClassification","collectionID","elevation","county","identificationQualifier","preparations","nomenclaturalCode","language","type","identificationRemarks","typeStatus","georeferenceProtocol","media_url"
"1317680521","Myrcia paganii Krug & Urb. ex Urb.","gass84,txmatfuz,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:43.736+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174185,6,7707728,220,690,5014,3186060,10712487,10712487,"Pimenta paganii (Krug & Urb.) Flickinger","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta paganii","Myrcia","paganii","SPECIES","SYNONYM","CR",NA,NA,NA,2003,9,26,"2003-09-26",269,269,"2019-01-09T23:03:00.000+00:00","2024-08-02T12:40:43.736+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/315223424-9dcf-49da-8f2a-5884100b3013","none","none",FALSE,"NMNH Extant Biology","J. C. Trejo-Torres, G. Rosario & A. Vale",NA,"Magnoliopsida","none","none","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/315223424-9dcf-49da-8f2a-5884100b3013",NA,NA,"26 Sep 2003","US","1317680521","http://n2t.net/ark:/65665/315223424-9dcf-49da-8f2a-5884100b3013",NA,"US 3603296","US",NA,NA,NA,"Myrcia paganii Krug & Urb. ex Urb.",18.4101,-66.7264,"NORTH_AMERICA","Arecibo","WGS84","PR","LATIN_AMERICA","Puerto Rico","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",1,NA,"West Indies - Neotropics, Puerto Rico, Arecibo, Bo. Doninguito, Puerto Rico","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","2410","Steep upper mogote slope, facing north; low, semi-shady forest","urn:lsid:biocol.org:col:15463",NA,"Puerto Rico","Mata de Plátano Natural Reserve, southeast boundary with El Tallonal Private Reserve","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",193,"Bo. Doninguito","uncertain",NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m302b1ecd4-9c24-4a07-8cdc-bc7b5ab09806"
"1321102297","Myrcia paganii Krug & Urb. ex Urb.","gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:53.141+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174185,6,7707728,220,690,5014,3186060,10712487,10712487,"Pimenta paganii (Krug & Urb.) Flickinger","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta paganii","Myrcia","paganii","SPECIES","SYNONYM","CR",NA,NA,NA,2001,6,25,"2001-06-25",176,176,"2023-10-12T16:56:00.000+00:00","2024-08-02T12:39:53.141+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/3ac79a0ed-00a2-41c7-9a37-b8ab5109acc7","none","none",FALSE,"NMNH Extant Biology","P. Acevedo-Rodriguez & D. Chinea","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Magnoliopsida","none","none","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3ac79a0ed-00a2-41c7-9a37-b8ab5109acc7",NA,NA,"25 Jun 2001","US","1321102297","http://n2t.net/ark:/65665/3ac79a0ed-00a2-41c7-9a37-b8ab5109acc7",NA,"US 3429222","US",NA,NA,NA,"Myrcia paganii Krug & Urb. ex Urb.",18.4022,-66.6647,"NORTH_AMERICA","Arecibo","WGS84","PR","LATIN_AMERICA","Puerto Rico","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",1,NA,"West Indies - Neotropics, Puerto Rico, Arecibo, Greater Antilles, Puerto Rico","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","11655","Karst limestone hills; remnant moist forest.","urn:lsid:biocol.org:col:15463","Greater Antilles","Puerto Rico","Arecibo: 5 km S of Biáfara.","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m32a93b1c1-fa64-410f-b72e-87eb7c636d32"
"1318130607","Myrcia paganii Krug & Urb. ex Urb.","gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:50.836+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174185,6,7707728,220,690,5014,3186060,10712487,10712487,"Pimenta paganii (Krug & Urb.) Flickinger","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta paganii","Myrcia","paganii","SPECIES","SYNONYM","CR",NA,NA,NA,2001,7,10,"2001-07-10",191,191,"2023-10-12T16:47:00.000+00:00","2024-08-02T12:38:50.836+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/32908474f-b99f-418d-92e2-ad703eef88e3","none","none",FALSE,"NMNH Extant Biology","P. Acevedo-Rodriguez & A. Siaca","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Magnoliopsida","none","none","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/32908474f-b99f-418d-92e2-ad703eef88e3",NA,NA,"10 Jul 2001","US","1318130607","http://n2t.net/ark:/65665/32908474f-b99f-418d-92e2-ad703eef88e3",NA,"US 3428685","US",NA,NA,NA,"Myrcia paganii Krug & Urb. ex Urb.",18.4022,-66.6647,"NORTH_AMERICA","Arecibo","WGS84","PR","LATIN_AMERICA","Puerto Rico","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",1,NA,"West Indies - Neotropics, Puerto Rico, Arecibo, Greater Antilles, Puerto Rico","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","11705","Hillside, in forest.","urn:lsid:biocol.org:col:15463","Greater Antilles","Puerto Rico","Arecibo: 0.5 km S of Biáfara.","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3117c7d02-e79b-45df-8644-8932976a88a2"
