"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","identificationRemarks","http...unknown.org.captive","identificationID","name","occurrenceRemarks","informationWithheld","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","collectionID","recordedByIDs.type","recordedByIDs.value","gadm","identifiedByIDs.type","identifiedByIDs.value","elevation","elevationAccuracy","verbatimElevation","otherCatalogNumbers","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","georeferenceSources","bibliographicCitation","preparations","locationRemarks","municipality","fieldNotes","individualCount","typeStatus","dynamicProperties","fieldNumber","language","disposition","reproductiveCondition","eventID","georeferencedBy","georeferenceVerificationStatus","footprintSRS","verbatimIdentification","typifiedName","media_url","license"
"1228420286","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:47.617+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1993,1,21,"1993-01-21",21,21,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:47.617+00:00",NA,FALSE,"227cea7b-f2bc-491d-8534-d2f703ca0092","none","none",FALSE,"seeds-22-sep-2023","C. M. Taylor & R. E. Gereau",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","227cea7b-f2bc-491d-8534-d2f703ca0092",NA,NA,NA,"Botany","1228420286","227cea7b-f2bc-491d-8534-d2f703ca0092",NA,"V0106073F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"10976",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479396","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/046/V0106073F.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270676119","Myrceugenia parvifolia (DC.) Kausel",-36.8333,-73.05,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.338+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Los Lagos",1991,10,18,"1991-10-18",291,291,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.338+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764468",FALSE,"764468","none","none",FALSE,NA,"L. R. Landrum; C. Donoso",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764468",NA,NA,NA,"Plants","2270676119","e378737c-936d-4e72-a99f-b83e1ea998a3","48023","ASU0043411","ASU",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel","Coor from www.fallingrain.com/world; Tree ca. 4m high near stream.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","7595","Secondary growth Valdivian forest and open areas.",NA,NA,"Parcela of Claudio Donoso Z. ca. 10 km S of Valdivia on road to Paillaco.","Valdivia",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,"185161","e378737c-936d-4e72-a99f-b83e1ea998a3",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043411_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2996775021","Myrceugenia parvifolia (DC.) Kausel",0,0,"cucdmis,gass84,iddativ,zerocd,colmafu,inmafu","5c9a924c-8d45-4452-8604-415a118578aa","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:08:27.274+00:00","2024-07-01T12:24:38.564+00:00",202,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,NA,NA,1988,1,24,"1988-01-24",24,24,NA,"2024-07-01T12:24:38.564+00:00",NA,FALSE,"5037029","none","none",TRUE,NA,"Landrum, LR;Landrum, L.R.","Landrum, L.R.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","LATIN_AMERICA","MBM","5037029",NA,"1988-1-24",NA,"MBM","2996775021","5037029",NA,"MBM123534","MBM",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,"4b0d8edb-7504-42c4-9349-63e86c01bf97",NA,"b745abcd-45b2-4a84-a327-9298e795dbfb","d3b42067-b567-4d47-a136-bb5d52ed32fc","5935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,0,0,NA,"MBM 123534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5037029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://imagens2.jbrj.gov.br/fsi/server?type=image&source=mbm/MBM/0/12/35/34/MBM123534.JPG","http://creativecommons.org/licenses/by/4.0/"
"2270676367","Myrceugenia parvifolia (DC.) Kausel",-41.4,-73.4667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.145+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Los Lagos",1988,1,18,"1988-01-18",18,18,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.145+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764469",FALSE,"764469","none","none",FALSE,NA,"L. R. Landrum; J. Bricker",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764469",NA,NA,NA,"Plants","2270676367","58b6c9a1-a2f3-4622-951b-eccfd9c56d0c","48023","ASU0043410","ASU",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel","Coor from www.fallingrain.com/world; Dense shrub ca. 3m high in open wet area.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5916","Evergreen forest.",NA,NA,"Los Muermos, ca. 0.3-1km along road to Cumbre Alta off road to Quenuil.","Llanquihue",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,"153483","58b6c9a1-a2f3-4622-951b-eccfd9c56d0c","ecologicallyOccursWith: Nothofagus|ecologicallyOccursWith: Myrtaceae","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043410_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270676541","Myrceugenia parvifolia (DC.) Kausel",-39.8622,-73.0375,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.323+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Los Rios",1988,1,17,"1988-01-17",17,17,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.323+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764470",FALSE,"764470","none","none",FALSE,NA,"L. R. Landrum; J. Bricker",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764470",NA,NA,NA,"Plants","2270676541","940c170a-ac96-4352-83ec-0029fa9e2c49","48023","ASU0043412","ASU",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel","Dense shrub in wet area.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5880","Mainly evergreen myrtaceous forest in low wet area.",NA,NA,"Niebla, along coastal road N, ca. 0.5km N of LA Mision. Ca. 20km W of Valdivia.","Valdivia",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,"153244","940c170a-ac96-4352-83ec-0029fa9e2c49",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043412_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228423051","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:53.991+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1985,3,8,"1985-03-08",67,67,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:53.991+00:00",NA,FALSE,"ac21cd3b-b8bb-4341-8a98-ba18e8ee827b","none","none",FALSE,"seeds-22-sep-2023","T. F. Stuessy et al.",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","ac21cd3b-b8bb-4341-8a98-ba18e8ee827b",NA,NA,NA,"Botany","1228423051","ac21cd3b-b8bb-4341-8a98-ba18e8ee827b",NA,"V0106069F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"7101",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479386","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/042/V0106069F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228538847","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:48.878+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1954,3,21,"1954-03-21",80,80,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:48.878+00:00",NA,FALSE,"3bd8595b-2049-4bec-9f49-426c9036a6ee","none","none",FALSE,"seeds-22-sep-2023","B. Sparre & L. Constance",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","3bd8595b-2049-4bec-9f49-426c9036a6ee",NA,NA,NA,"Botany","1228538847","3bd8595b-2049-4bec-9f49-426c9036a6ee",NA,"V0106078F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"10839",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479402","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/051/V0106078F.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270675946","Myrceugenia parvifolia (DC.) Kausel",-42.1114,-73.8447,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.069+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Los Lagos",1944,2,17,"1944-02-17",48,48,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.069+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764471",FALSE,"764471","none","none",FALSE,NA,"Ernesto Bernath","Ernesto Bernath","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764471",NA,NA,NA,"Plants","2270675946","07e8d026-5b38-4ce1-af1c-a77266db171e","48023","ASU0043413","ASU",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel","Coor from www.fallingrain.com/world",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","530",NA,NA,NA,"No specific.","Puntra",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,"152760","07e8d026-5b38-4ce1-af1c-a77266db171e",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043413_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228149145","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:05.267+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1940,3,24,"1940-03-24",84,84,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:05.267+00:00",NA,FALSE,"36e33fee-675a-4b77-89bc-3974104cf46f","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","36e33fee-675a-4b77-89bc-3974104cf46f",NA,NA,NA,"Botany","1228149145","36e33fee-675a-4b77-89bc-3974104cf46f",NA,"V0106068F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"745",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479390","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/041/V0106068F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228273153","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:45.533+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1939,2,27,"1939-02-27",58,58,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:45.533+00:00",NA,FALSE,"162dbf62-04bf-4a93-b26c-44f54ebeefea","none","none",TRUE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","162dbf62-04bf-4a93-b26c-44f54ebeefea",NA,NA,NA,"Botany","1228273153","162dbf62-04bf-4a93-b26c-44f54ebeefea",NA,"V0106071F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"615",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479393","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/044/V0106071F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228543913","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:03.492+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1939,2,23,"1939-02-23",54,54,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:03.492+00:00",NA,FALSE,"9bd76988-3848-43f7-b25e-796990a0c683","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","9bd76988-3848-43f7-b25e-796990a0c683",NA,NA,NA,"Botany","1228543913","9bd76988-3848-43f7-b25e-796990a0c683",NA,"V0106076F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"589",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479400","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/049/V0106076F.jpg","http://creativecommons.org/licenses/by/4.0/"
