"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","name","elevation","higherGeography","eventRemarks","higherClassification","gadm","preparations","fieldNumber","references","nomenclaturalCode","language","type","locationRemarks","collectionID","media_url","license"
"2992951339","Psidium basanthum O.Berg",-14.198333,-49.292222,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:52.311+00:00",520,"PRESERVED_SPECIMEN","PRESENT",5420601,6,7707728,220,690,5014,3187232,5420601,5420601,"Psidium basanthum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium basanthum","Psidium","basanthum","SPECIES","ACCEPTED","NE","2017-10-01T00:00:00","SOUTH_AMERICA","Goiás",2017,10,7,"2017-10-07",280,280,"2020-12-09T17:22:53.000+00:00","2024-08-01T12:21:52.311+00:00",FALSE,"urn:catalog:JBRJ:RB:1434332","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 807304","J.E.Q. Faria","J.E.Q. Faria","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","8229","urn:catalog:JBRJ:RB:1434332","04.936.616/0001-20","Alto Horizonte","Região da Sururuca, Fazenda Cajás, do Sr. Jair Eustáquio.","RB","2992951339","urn:catalog:JBRJ:RB:1434332","RB01434332","JBRJ","Pasto.","Arbusto 1m. Botões verdes e flores passadas.","Psidium basanthum O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/43/43/32/01434332.jpg","http://creativecommons.org/licenses/by/4.0/"
"3331283308","Psidium basanthum O.Berg",-14.198333,-49.291389,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:53.013+00:00",520,"PRESERVED_SPECIMEN","PRESENT",5420601,6,7707728,220,690,5014,3187232,5420601,5420601,"Psidium basanthum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium basanthum","Psidium","basanthum","SPECIES","ACCEPTED","NE","2017-11-01T00:00:00","SOUTH_AMERICA","Goiás",2017,11,5,"2017-11-05",309,309,"2021-07-06T15:24:40.000+00:00","2024-08-01T12:21:53.013+00:00",FALSE,"urn:catalog:JBRJ:RB:1442107","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 814263","J.E.Q. Faria","JEQ,Faria","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","8355","urn:catalog:JBRJ:RB:1442107","04.936.616/0001-20","Alto Horizonte","Região da Sururuca, Fazenda Cajás, propriedade do Sr. Jair Eustáquio","RB","3331283308","urn:catalog:JBRJ:RB:1442107","RB01442107","JBRJ",NA,NA,"Psidium basanthum O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/44/21/7/01442107.jpg","http://creativecommons.org/licenses/by/4.0/"
"1423942413","Psidium basanthum O.Berg",-17.961944,-43.935555,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:47.584+00:00",520,"PRESERVED_SPECIMEN","PRESENT",5420601,6,7707728,220,690,5014,3187232,5420601,5420601,"Psidium basanthum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium basanthum","Psidium","basanthum","SPECIES","ACCEPTED","NE","2023-09-15T00:00:00","SOUTH_AMERICA","Minas Gerais",2016,11,4,"2016-11-04",309,309,"2023-10-23T17:47:58.000+00:00","2024-08-01T12:21:47.584+00:00",FALSE,"urn:catalog:JBRJ:RB:1204504","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 669648","D.R.Gonzaga; R.C.C.Reis & V. Rodinsky","A.C. Tuler","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","836","urn:catalog:JBRJ:RB:1204504","04.936.616/0001-20","Buenópolis","Distrito de Santa Rita. Trilha para a Cachoeira Santa Rita. Parque Nacional das Sempre-Vivas","RB","1423942413","urn:catalog:JBRJ:RB:1204504","RB01204504","JBRJ",NA,NA,"Psidium basanthum O.Berg",976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/20/45/4/01204504.jpg","http://creativecommons.org/licenses/by/4.0/"
"1423913334","Psidium basanthum O.Berg",-15.766389,-47.856111,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:46.912+00:00",520,"PRESERVED_SPECIMEN","PRESENT",5420601,6,7707728,220,690,5014,3187232,5420601,5420601,"Psidium basanthum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium basanthum","Psidium","basanthum","SPECIES","ACCEPTED","NE","2015-12-01T00:00:00","SOUTH_AMERICA","Distrito Federal",2015,12,3,"2015-12-03",337,337,"2016-06-21T15:59:31.000+00:00","2024-08-01T12:21:46.912+00:00",FALSE,"urn:catalog:JBRJ:RB:1133332","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 651758","J.E.Q. Faria; M.R.V. Zanatta","C. Proença","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","5250","urn:catalog:JBRJ:RB:1133332","04.936.616/0001-20","Brasília","Centro Olímpico da UnB.","RB","1423913334","urn:catalog:JBRJ:RB:1133332","RB01133332","JBRJ","Cerrado sensu stricto.",NA,"Psidium basanthum O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/13/33/32/01133332.jpg","http://creativecommons.org/licenses/by/4.0/"
"4519388962","Psidium basanthum O.Berg",-16.485833,-51.680833,"cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:32.851+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5420601,6,7707728,220,690,5014,3187232,5420601,5420601,"Psidium basanthum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium basanthum","Psidium","basanthum","SPECIES","ACCEPTED","NE","2012-01-01T00:00:00","SOUTH_AMERICA",NA,2011,11,26,"2011-11-26T00:00",330,330,NA,"2024-08-02T01:15:32.851+00:00",FALSE,"K000812620","none","none",NA,NA,TRUE,NA,NA,"Staggemeier, V.G.; Staggemeier, V.R.","Proença, C.E.B.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"447","K000812620",NA,"Piranhas",NA,"Herbarium","4519388962","http://specimens.kew.org/herbarium/K000812620","K000812620",NA,NA,NA,"Psidium basanthum O.Berg",551,"Piranhas","Arbusto, cerca de 40cm. Flor, fruto em início de desenvolvimento e frutos imaturos (1.2x1cm).","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/d7034176cc07f98f2a7755a593f315e6.jpg","http://creativecommons.org/licenses/by/4.0/"
"1424154738","Psidium basanthum O.Berg",-15.931944,-48.385555,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:35.408+00:00",520,"PRESERVED_SPECIMEN","PRESENT",5420601,6,7707728,220,690,5014,3187232,5420601,5420601,"Psidium basanthum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium basanthum","Psidium","basanthum","SPECIES","ACCEPTED","NE","2009-03-18T00:00:00","SOUTH_AMERICA","Distrito Federal",1999,5,5,"1999-05-05",125,125,"2017-10-18T17:05:54.000+00:00","2024-08-01T12:21:35.408+00:00",FALSE,"urn:catalog:JBRJ:RB:421823","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 429810","M. L. Fonseca; D. Alvarenga","J.E.Q.Faria Jr.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","2124","urn:catalog:JBRJ:RB:421823","04.936.616/0001-20","Distrito Federal","Reserva Ecológica do IBGE. Área do Córrego Taquara.","RB","1424154738","urn:catalog:JBRJ:RB:421823","RB00421823","JBRJ","Campo sujo. Solo argiloso. Local queimado a 66 dias.","Subarbusto heliófito; folhas de cor verde, membranáceas; botões alvos; corola branca. Odor agradável. Comum.","Psidium basanthum O.Berg",1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/42/18/23/00421823.jpg","http://creativecommons.org/licenses/by/4.0/"
"1424214664","Psidium basanthum O.Berg",-15.933333,-47.883333,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:38.502+00:00",520,"PRESERVED_SPECIMEN","PRESENT",5420601,6,7707728,220,690,5014,3187232,5420601,5420601,"Psidium basanthum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium basanthum","Psidium","basanthum","SPECIES","ACCEPTED","NE","2009-03-19T00:00:00","SOUTH_AMERICA","Goiás",1999,11,18,"1999-11-18",322,322,"2017-10-19T10:28:03.000+00:00","2024-08-01T12:21:38.502+00:00",FALSE,"urn:catalog:JBRJ:RB:484782","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 447248","M. Aparecida da Silva","J.E.Q. Faria Júnior","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","4239","urn:catalog:JBRJ:RB:484782","04.936.616/0001-20","Goiás","Córrego Roncador, em direção a Fazenda Agua Limpa após o antigo vireiro.","RB","1424214664","urn:catalog:JBRJ:RB:484782","RB00484782","JBRJ","Ecótono de floresta de galeria","Arbusto heliófito em moita ca 0,50 m de altura, frutos imaturos de cor verde, proximo ao solo , folhas discolores verdes claras","Psidium basanthum O.Berg",1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/48/47/82/00484782.jpg","http://creativecommons.org/licenses/by/4.0/"
