"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","higherGeography","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","isInCluster","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","catalogNumber","habitat","institutionCode","municipality","gbifID","collectionCode","occurrenceID","higherClassification","name","stateProvince","collectionKey","datasetName","otherCatalogNumbers","rightsHolder","institutionID","fieldNotes","dateIdentified","elevation","georeferenceProtocol","locality","eventRemarks","media_url","license"
"4519396146","Myrcia lignosa Villarroel & Proença",-13.994722,-60.343611,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:53.941+00:00",407,"PRESERVED_SPECIMEN","PRESENT",8944346,6,7707728,220,690,5014,3173889,8944346,8944346,"Myrcia lignosa Villarroel & Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia lignosa","Myrcia","lignosa","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Comodoro",2012,4,24,"2012-04-24T00:00",115,115,"2023-03-03T11:48:26.110+00:00","2024-08-02T01:14:53.941+00:00",FALSE,"K001265268","none","none","fa252605-26f6-426c-9892-94d071c2c77f",TRUE,"Antunes, E.C.","Villarroel, D.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE","279A","K001265268","K001265268","Campo umido.","K","Comodoro","4519396146","Herbarium","http://specimens.kew.org/herbarium/K001265268","Myrtaceae","Myrcia lignosa Villarroel & Proença",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/322cfc24ac16cf984213cc23f0391c7c.jpg","http://creativecommons.org/licenses/by/4.0/"
"4519401213","Myrcia lignosa Villarroel & Proença",-14.53,-60.745556,"cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:35.998+00:00",407,"PRESERVED_SPECIMEN","PRESENT",8944346,6,7707728,220,690,5014,3173889,8944346,8944346,"Myrcia lignosa Villarroel & Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia lignosa","Myrcia","lignosa","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Velasco",2009,11,17,"2009-11-17T00:00",321,321,NA,"2024-08-02T01:15:35.998+00:00",FALSE,"K001265061","none","none",NA,FALSE,"Wood, J.R.I.; Pozo, P.; Soto, D.","Lima, D.F.","WGS84","Magnoliopsida","BO","none","none","LATIN_AMERICA","Bolivia (Plurinational State of)","EUROPE","26462","K001265061","K001265061","Meseta grande con arroyos y bosque de galeria y campo humedo al lado de arroyos pasando en laderas mas altas a campo sujo con suelo pegregoso y arenoso.",NA,"Velasco","4519401213","Herbarium","http://specimens.kew.org/herbarium/K001265061","Myrtaceae","Myrcia lignosa Villarroel & Proença",NA,NA,NA,NA,NA,NA,NA,"2015-05-01T00:00:00",697,"Label","Parque Nacional Noel Kempff Mercado, Huanchaca 2.","Perenne, xylopodium lenoso granda, 10-15cm, tallo rojizo, flor blanca con muchos estambres. Localmente abundante y dispersa en lugares pedregoso.","https://d2seqvvyy3b8p2.cloudfront.net/09242ffbb6f4a32e557a3472d3ca4f84.jpg","http://creativecommons.org/licenses/by/4.0/"
