"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","elevation","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","dynamicProperties","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","name","media_url"
"1424205241","Eugenia subglomerata (Kuntze) Sobral",-22.25,-44.566667,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:37.371+00:00",520,"PRESERVED_SPECIMEN","PRESENT",9596969,6,7707728,220,690,5014,3177662,9596969,9596969,"Eugenia subglomerata (Kuntze) Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia subglomerata","Eugenia","subglomerata","SPECIES","ACCEPTED","NE",1200,"SOUTH_AMERICA","Rio de Janeiro",1995,12,7,"1995-12-07",341,341,"2019-02-13T15:32:11.000+00:00","2024-08-01T12:21:37.371+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"urn:catalog:JBRJ:RB:476216","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 352964","J.M.A. Braga; et al","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","3089","urn:catalog:JBRJ:RB:476216","04.936.616/0001-20","{""project"" : ""Programa Mata Atlântica - Petrobras / Macarthur Foundation""}","Itatiaia","Parque Nacional de Itatiaia. Trilha do Hotel Simon para o Três Picos.","RB","1424205241","urn:catalog:JBRJ:RB:476216","RB00476216","JBRJ","Orla de mata densa","Árvore de ca. 8m de altura. Caule com casca ligeiramente esfoliante; folhas discolores e membranáceas. Frutos imaturos verdes","Eugenia subglomerata (Kuntze) Sobral","http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/47/62/16/00476216.jpg"
