"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","elevation","continent","higherGeography","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","isSequenced","identifier","facts","relations","isInCluster","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","catalogNumber","habitat","georeferenceProtocol","municipality","locality","eventRemarks","gbifID","collectionCode","occurrenceID","higherClassification","name","stateProvince","modified","institutionKey","collectionKey","datasetName","otherCatalogNumbers","rightsHolder","institutionID","dynamicProperties","institutionCode","occurrenceRemarks","gadm","references","preparations","informationWithheld","nomenclaturalCode","verbatimEventDate","verbatimLocality","disposition","previousIdentifications","ownerInstitutionCode","reproductiveCondition","individualCount","collectionID","nomenclaturalStatus","fieldNumber","type","taxonID","bibliographicCitation","county","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","elevationAccuracy","fieldNotes","associatedOccurrences","identificationQualifier","recordedByIDs.type","recordedByIDs.value","locationRemarks","language","identificationID","organismID","locationID","accessRights","verbatimElevation","coordinateUncertaintyInMeters","georeferencedDate","georeferenceSources","georeferencedBy","georeferenceVerificationStatus","typeStatus","identificationRemarks","media_url","license"
"438204039","Myrcia coumete (Aubl.) DC.",3.61667,-53.2,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:54.494+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3174096,6,7707728,220,690,5014,3173889,3174096,3174096,"Myrcia coumete (Aubl.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia coumete","Myrcia","coumete","SPECIES","ACCEPTED","LC",NA,200,"SOUTH_AMERICA",NA,1988,6,18,"1988-06-18",170,170,"2024-07-31T15:50:54.494+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00547310","none","none",TRUE,"Mori, S.|Gracie, C.","Gracie","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00547310","P00547310",NA,NA,NA,NA,NA,"438204039","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00547310",NA,"Myrcia coumete (Aubl.) DC.",NA,"2015-09-04T20:37:41.000+00:00","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",NA,NA,NA,"http://grbio.org/institution/museum-national-dhistoire-naturelle",NA,"MNHN",NA,NA,NA,"hb",NA,NA,NA,"Saül",NA,NA,NA,NA,NA,NA,NA,"19018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441395526133jb9rKzre97npyyl8","http://creativecommons.org/licenses/by/4.0/"
"1456278661","Myrcia coumete (Aubl.) DC.",3.61,-53.2,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:45.852+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174096,6,7707728,220,690,5014,3173889,3174096,3174096,"Myrcia coumete (Aubl.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia coumete","Myrcia","coumete","SPECIES","ACCEPTED","LC",NA,200,"SOUTH_AMERICA","South America - Neotropics, French Guiana",1988,6,18,"1988-06-18",170,170,"2024-08-02T12:39:45.852+00:00",FALSE,"http://n2t.net/ark:/65665/3a0132d85-4017-4435-bc48-687f27e7185e","none","none",TRUE,"S. A. Mori & C. A. Gracie","Gracie, Carol A.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA","19018","http://n2t.net/ark:/65665/3a0132d85-4017-4435-bc48-687f27e7185e","US 3192860","Along road vic. of airstrip",NA,NA,"Saül",NA,"1456278661","US","http://n2t.net/ark:/65665/3a0132d85-4017-4435-bc48-687f27e7185e","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Myrcia coumete (Aubl.) DC.",NA,"2019-01-10T12:05:00.000+00:00","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","NMNH Extant Biology",NA,NA,"urn:lsid:biocol.org:col:15463",NA,"US",NA,NA,NA,NA,NA,NA,"18-Jun-88",NA,NA,NA,NA,NA,1,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3ed7f05aa-89fa-4885-8971-0637f538f613","http://creativecommons.org/licenses/by/4.0/"
"2270678102","Myrcia coumeta",3.83333,-54.2,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.412+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3717737,6,7707728,220,690,5014,3173889,3174096,3174096,"Myrcia coumete (Aubl.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia coumete","Myrcia","coumeta","SPECIES","SYNONYM","NE",NA,NA,"SOUTH_AMERICA",NA,1987,9,28,"1987-09-28",271,271,"2024-08-01T20:02:06.412+00:00",FALSE,"764926","none","none",TRUE,"M. Fleury",NA,"WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA","450","764926","ASU0054873",NA,NA,NA,"Village Boni d Loca- Bassin du Maroni- Lawa.",NA,"2270678102","Plants","f59a070e-c95f-45f9-aac6-a6fa76d4de99","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia","Myrcia coumeta","Cayenne","2023-07-16T07:02:03.000+00:00","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"186870",NA,NA,NA,"ASU","Arbre; feuilles opposees, elliptiques, base aigue, apex acumine, marge lisse. Glandes pellucides sur le limbe. Boni: dondo uku.",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"48067",NA,NA,"f59a070e-c95f-45f9-aac6-a6fa76d4de99","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0054/ASU0054873_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2236163790","Myrcia coumete (Aubl.) DC.",7.33,-76.5,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:55.275+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174096,6,7707728,220,690,5014,3173889,3174096,3174096,"Myrcia coumete (Aubl.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia coumete","Myrcia","coumete","SPECIES","ACCEPTED","LC",NA,90,"SOUTH_AMERICA","South America - Neotropics, Colombia, Antioquia",1987,11,19,"1987-11-19",323,323,"2024-08-02T12:41:55.275+00:00",FALSE,"http://n2t.net/ark:/65665/3ef155208-1ddb-44c6-bdc3-837fc82f3577","none","none",FALSE,"R. Callejas, R. Fonnegra, F. J. Roldán & A. Arbeláez Alvarez",NA,"WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","5660","http://n2t.net/ark:/65665/3ef155208-1ddb-44c6-bdc3-837fc82f3577","US 3265482",NA,NA,NA,"Municipio Mutatá: Corregimiento Longani, bosques a margen derecha del río Longani, 2 Kms. N de Mutatá.",NA,"2236163790","US","http://n2t.net/ark:/65665/3ef155208-1ddb-44c6-bdc3-837fc82f3577","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Myrcia coumete (Aubl.) DC.","Antioquia","2022-11-02T20:08:00.000+00:00","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","NMNH Extant Biology",NA,NA,"urn:lsid:biocol.org:col:15463",NA,"US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3953622e4-5b81-4de7-969b-e1567755c4ab","http://creativecommons.org/licenses/by/4.0/"
"2517234977","Myrcia coumete (Aubl.) DC.",-16.21667,-67.75,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.062+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3174096,6,7707728,220,690,5014,3173889,3174096,3174096,"Myrcia coumete (Aubl.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia coumete","Myrcia","coumete","SPECIES","ACCEPTED","LC","2016-05-13T00:00:00",NA,"SOUTH_AMERICA",NA,1987,11,12,"1987-11-12",316,316,"2024-07-18T23:54:58.062+00:00",FALSE,"U.1443799@BRAHMS","none","none",FALSE,"Solomon JC","Lima dos Santos L","WGS84","Magnoliopsida","BO","none","none","LATIN_AMERICA","Bolivia (Plurinational State of)","EUROPE","Solomon, JC 17378","U.1443799@BRAHMS","U.1443799",NA,NA,NA,"Dpto. La Paz: Prov. Nor Yungas. 1 km al 0 de Yolosa por el camino a Unduavi. Vado dep Rio Cedro.",NA,"2517234977","Botany","https://data.biodiversitydata.nl/naturalis/specimen/U.1443799","Plantae|Myrtales|Myrtaceae","Myrcia coumete (Aubl.) DC.",NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,"Naturalis Biodiversity Center","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1443799/format/large","http://creativecommons.org/licenses/by/4.0/"
"1258666106","Myrcia coumete (Aubl.) DC.",7.33333,-76.5,"gass84,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862",NA,"c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:16:10.207+00:00",340,"PRESERVED_SPECIMEN","PRESENT",3174096,6,7707728,220,690,5014,3173889,3174096,3174096,"Myrcia coumete (Aubl.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia coumete","Myrcia","coumete","SPECIES","ACCEPTED","LC","1988-01-01T00:00:00",90,"SOUTH_AMERICA",NA,1987,11,19,"1987-11-19",323,323,"2024-08-02T20:16:10.207+00:00",FALSE,"urn:catalog:MO:Tropicos:1438700","none","none",TRUE,"Ricardo Callejas|et al.","M.L. Kawasaki","WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","Callejas Posada 5660","urn:catalog:MO:Tropicos:1438700","1438700",NA,NA,NA,"Corregimiento Longani, bosques a margen derecha del río Longani, 2 km N de Mutatá, bmh/bmht.",NA,"1258666106","Tropicos","urn:catalog:MO:Tropicos:1438700",NA,"Myrcia coumete (Aubl.) DC.","Antioquia","2011-11-08T05:06:00.000+00:00","1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,"Tropicos",NA,"Missouri Botanical Garden",NA,NA,"MO",NA,NA,NA,NA,NA,"ICNafp",NA,NA,NA,NA,"MOBOT",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859","No opinion",NA,"PhysicalObject","22102107","http://www.tropicos.org/Specimen/1438700","Mutatá",NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImages2/100336000/260EDE9D-39FC-4D9B-A0DE-1E2AC3A4DD5E.jpg","http://creativecommons.org/licenses/by/4.0/"
"1456006824","Myrcia coumete (Aubl.) DC.",3.81,-54.2,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:58.721+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174096,6,7707728,220,690,5014,3173889,3174096,3174096,"Myrcia coumete (Aubl.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia coumete","Myrcia","coumete","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","South America - Neotropics, French Guiana",1986,4,29,"1986-04-29",119,119,"2024-08-02T12:40:58.721+00:00",FALSE,"http://n2t.net/ark:/65665/32142092d-b145-4df7-8b0a-4a8ea1a90a28","none","none",TRUE,"M. Fleury","Sabatier, D.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA","182","http://n2t.net/ark:/65665/32142092d-b145-4df7-8b0a-4a8ea1a90a28","US 3174413","Riverbank",NA,NA,"Assici, Bassin du Maroni",NA,"1456006824","US","http://n2t.net/ark:/65665/32142092d-b145-4df7-8b0a-4a8ea1a90a28","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Myrcia coumete (Aubl.) DC.",NA,"2019-01-10T15:07:00.000+00:00","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","NMNH Extant Biology",NA,NA,"urn:lsid:biocol.org:col:15463",NA,"US",NA,NA,NA,NA,NA,NA,"29-Apr-86",NA,NA,NA,NA,NA,1,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3698c20d6-e5db-4cd6-8e85-457cba5164aa","http://creativecommons.org/licenses/by/4.0/"
"2517225042","Myrcia coumete (Aubl.) DC.",3.81667,-54.2,"txmatfuz,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.634+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3174096,6,7707728,220,690,5014,3173889,3174096,3174096,"Myrcia coumete (Aubl.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia coumete","Myrcia","coumete","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1986,4,29,"1986-04-29",119,119,"2024-07-18T23:54:58.634+00:00",FALSE,"U.1450225@BRAHMS","none","none",FALSE,"Fleury M",NA,"WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","EUROPE","Fleury, M 182","U.1450225@BRAHMS","U.1450225",NA,NA,NA,"Village Assici, Bassin du Maroni  ( sur le bord du Maroni)",NA,"2517225042","Botany","https://data.biodiversitydata.nl/naturalis/specimen/U.1450225","Plantae|Myrtales|Myrtaceae","Myrcia coumete (Aubl.) DC.","Saint-Laurent-du-Maroni",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"U  0131328","Naturalis Biodiversity Center","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1450225/format/large","http://creativecommons.org/licenses/by/4.0/"
"2270676806","Myrcia coumeta",-8.75,-54.95,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.145+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3717737,6,7707728,220,690,5014,3173889,3174096,3174096,"Myrcia coumete (Aubl.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia coumete","Myrcia","coumeta","SPECIES","SYNONYM","NE",NA,NA,"SOUTH_AMERICA",NA,1983,5,6,"1983-05-06",126,126,"2024-08-01T20:02:06.145+00:00",FALSE,"765292","none","none",FALSE,"M. Silva","L.R. Landrum, 2005.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","259","765292","ASU0054872","mata de terra firme, solo arenoso.",NA,NA,"Estrada Santarem-Cuiaba, BR-163, km 859 a 870, Serra do Cachimbo.",NA,"2270676806","Plants","c959dc1f-b254-4415-b8ab-6108755e198a","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia","Myrcia coumeta","Para","2023-07-16T07:02:03.000+00:00","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"147090",NA,NA,NA,"ASU","Arvoreta de 6m de altura; flor crème.",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=765292",NA,NA,NA,NA,NA,NA,NA,NA,"flowers",NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"48067",NA,"Itaituba","c959dc1f-b254-4415-b8ab-6108755e198a","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=44b48939-6101-4976-a8ac-cb5b8e5670e4","cf.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0054/ASU0054872_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1455949925","Myrcia coumete (Aubl.) DC.",4.56,-52.46,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:24.829+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174096,6,7707728,220,690,5014,3173889,3174096,3174096,"Myrcia coumete (Aubl.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia coumete","Myrcia","coumete","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","South America - Neotropics, French Guiana",1965,4,21,"1965-04-21",111,111,"2024-08-02T12:38:24.829+00:00",FALSE,"http://n2t.net/ark:/65665/306ac0aac-e02e-487d-bbd8-51de892c9fca","none","none",TRUE,"R. Oldeman","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA","1247","http://n2t.net/ark:/65665/306ac0aac-e02e-487d-bbd8-51de892c9fca","US 3285550","Riverine vegetation",NA,NA,"Rivière Comté, env. 65 km S de Cayenne",NA,"1455949925","US","http://n2t.net/ark:/65665/306ac0aac-e02e-487d-bbd8-51de892c9fca","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Myrcia coumete (Aubl.) DC.",NA,"2019-01-10T11:56:00.000+00:00","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","NMNH Extant Biology",NA,NA,"urn:lsid:biocol.org:col:15463",NA,"US",NA,NA,NA,NA,NA,NA,"21-Apr-65",NA,NA,NA,NA,NA,1,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m352a3b14b-20cb-4115-99b0-780b3917b076","http://creativecommons.org/licenses/by/4.0/"
"2242465006","Myrcia coumete (Aubl.) DC.",3.33333,-55.45,"cdc,gass84,txmatfuz,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9",NA,"40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:07.287+00:00",398,"PRESERVED_SPECIMEN","PRESENT",3174096,6,7707728,220,690,5014,3173889,3174096,3174096,"Myrcia coumete (Aubl.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia coumete","Myrcia","coumete","SPECIES","ACCEPTED","LC","1964-01-01T00:00:00",NA,"SOUTH_AMERICA","Suriname",1963,4,13,"1963-04-13",103,103,"2024-01-29T12:47:07.287+00:00",FALSE,"0A761B0E-0790-4045-B46F-9D5A8D9DD493","none","none",TRUE,"J. G. Wessels Boer","J. C. Lindeman","WGS84","Magnoliopsida","SR","none","none","LATIN_AMERICA","Suriname","NORTH_AMERICA","1265","0A761B0E-0790-4045-B46F-9D5A8D9DD493","82328",NA,NA,NA,"Ad flum Paloemeu et Tapanahoni confluence; along bank of Tapanahoni River.",NA,"2242465006","Herb","0A761B0E-0790-4045-B46F-9D5A8D9DD493","Plantae | Dicots | Myrtaceae","Myrcia coumete (Aubl.) DC.",NA,NA,"efc9e42f-509d-47fe-a30a-1bbd7ac8ba31",NA,NA,NA,NA,"urn:lsid:biocol.org:col:15638","{""habit"":""Shrub, 2 m tall, fruit red.""}","USF",NA,NA,NA,NA,NA,"ICN",NA,"Ad flum Paloemeu et Tapanahoni confluence; along bank of Tapanahoni River.",NA,NA,NA,"Fruit",NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","323146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/82328.jpg","http://creativecommons.org/licenses/by/4.0/"
"1928493317","Myrcia coumete (Aubl.) DC.",0.881103,-52.01741,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:31.856+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174096,6,7707728,220,690,5014,3173889,3174096,3174096,"Myrcia coumete (Aubl.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia coumete","Myrcia","coumete","SPECIES","ACCEPTED","LC","1967-01-01T00:00:00",185,"SOUTH_AMERICA",NA,1954,11,24,"1954-11-24",328,328,"2024-07-21T05:13:31.856+00:00",FALSE,"334011cb-ee41-40c2-8c73-c0f4ed23be60","none","none",FALSE,"R. S. Cowan","R. McVaugh","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","385793","334011cb-ee41-40c2-8c73-c0f4ed23be60","01460504",NA,"Georeferencing Quick Reference Guide, Version 2012",NA,"Serra do Navio, Rio Amapari Along right bank of Rio Amapari above camp 2-3 miles.",NA,"1928493317","NY","334011cb-ee41-40c2-8c73-c0f4ed23be60",NA,"Myrcia coumete (Aubl.) DC.","Amapá",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72","Vascular plants",NA,"The New York Botanical Garden","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"NY",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1702723","sheet",NA,"ICN","24 Nov 1954",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,"230-984 ft",4738.7,"2013-06-04","Google Maps (map data 2013); MaNIS Georef. Calculator",NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/482/698/v-247-01460504.jpg","http://creativecommons.org/licenses/by/4.0/"
