"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","name","media_url"
"1424462078","Myrcia truncata Sobral",-13.566667,-39.683333,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:42.875+00:00",520,"PRESERVED_SPECIMEN","PRESENT",8155895,6,7707728,220,690,5014,3173889,8155895,8155895,"Myrcia truncata Sobral","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia truncata","Myrcia","truncata","SPECIES","ACCEPTED","EN","SOUTH_AMERICA","Bahia",2013,3,11,"2013-03-11",70,70,"2016-06-08T20:07:08.000+00:00","2024-08-01T12:21:42.875+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"urn:catalog:JBRJ:RB:807932","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 584422","E. Lucas et. al.;","M.F.SANTOS","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","1189","urn:catalog:JBRJ:RB:807932","04.936.616/0001-20","Wenceslau Guimarães","Estação Ecológica, Assentamento patioba.","RB","1424462078","urn:catalog:JBRJ:RB:807932","RB00807932","JBRJ","Floresta Ombrófila Densa; em sucessão avançada, vale com clareiras","Arvoreta ca. 4 m alt.; frutos amarelos-claros","Myrcia truncata Sobral","http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/80/79/32/00807932.jpg"
