"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","references","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","recordedBy","identifiedBy","preparations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","nomenclaturalCode","verbatimEventDate","locality","county","collectionCode","gbifID","language","occurrenceID","type","catalogNumber","institutionCode","verbatimElevation","collectionID","name","networkKeys","individualCount","elevation","higherGeography","modified","higherClassification","elevationAccuracy","municipality","fieldNotes","occurrenceRemarks","bibliographicCitation","otherCatalogNumbers","typeStatus","habitat","georeferenceProtocol","georeferencedBy","georeferencedDate","georeferenceVerificationStatus","georeferenceRemarks","identificationRemarks","media_url","license"
"1931112363","Myrcia lughadhae B.S.Amorim",-14.5347,-42.5228,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:44.595+00:00",415,"PRESERVED_SPECIMEN","PRESENT",7826053,6,7707728,220,690,5014,3173889,7826053,7826053,"Myrcia lughadhae B.S.Amorim","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia lughadhae","Myrcia","lughadhae","SPECIES","ACCEPTED","NE","2015-09-01T00:00:00","SOUTH_AMERICA","Bahia",2011,1,11,"2011-01-11",11,11,"2024-07-21T05:14:44.595+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2873345",FALSE,"eca408af-6cbe-4713-9c1e-5fcd026ffae7","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants","F. Hurbath","B. S. Amorim","sheet","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","92","eca408af-6cbe-4713-9c1e-5fcd026ffae7","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","11 Jan 2011","Chapada Diamantina. Córrego do boiadeiro.","Mucugê Mun.","NY","1931112363","en","eca408af-6cbe-4713-9c1e-5fcd026ffae7","PhysicalObject","02532584","NY","3051 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","Myrcia lughadhae B.S.Amorim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2157/151/02532584.jpg","http://creativecommons.org/licenses/by/4.0/"
"4900504978","Myrcia lughadhae B.S.Amorim",-11.386111,-40.520278,"cdc,cdround,elmms,gass84,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:34.046+00:00",203,"PRESERVED_SPECIMEN","PRESENT",7826053,6,7707728,220,690,5014,3173889,7826053,7826053,"Myrcia lughadhae B.S.Amorim","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia lughadhae","Myrcia","lughadhae","SPECIES","ACCEPTED","NE","2016-09-16T00:00:00","SOUTH_AMERICA","Bahia",2006,6,16,"2006-06-16",167,167,"2024-07-01T12:17:34.046+00:00",NA,FALSE,"6268814","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,NA,"Guedes, ML;Carvalho, G,Nogueira, T,Santos, JS,Santana, FA,Sousa, DC de,Valadão, RM","Stadnik, A",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","12101","6268814",NA,NA,"16/06/2006","Piemonte da Diamantina",NA,"ALCB","4900504978",NA,"6268814",NA,"ALCB00058552","ALCB",NA,NA,"Myrcia lughadhae B.S.Amorim","4b0d8edb-7504-42c4-9349-63e86c01bf97",NA,584.5,NA,NA,NA,584.5,"Miguel Calmon","Altura ca. 2,0m.  Folhas coriáceas discolores. Frutos imaturos verdes e maduros vermelhos.","Altura ca. 2,0m.  Folhas coriáceas discolores. Frutos imaturos verdes e maduros vermelhos.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6268814",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/85/52/alcb00058552.dzi","http://creativecommons.org/licenses/by/4.0/"
"4900579503","Myrcia lughadhae B.S.Amorim",-12.992222,-41.341389,"cdc,cdround,elmms,gass84,rdativ,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:44.644+00:00",203,"PRESERVED_SPECIMEN","PRESENT",7826053,6,7707728,220,690,5014,3173889,7826053,7826053,"Myrcia lughadhae B.S.Amorim","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia lughadhae","Myrcia","lughadhae","SPECIES","ACCEPTED","NE","2019-08-16T00:00:00","SOUTH_AMERICA","Bahia",2006,7,8,"2006-07-08",189,189,"2024-07-01T12:17:44.644+00:00",NA,FALSE,"6269537","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,NA,"Roque, N;Alunos de Botânica III","Stadnik, A",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","1463","6269537",NA,NA,"08/07/2006","Chapada Diamantina, Trilha para as Andorinhas",NA,"ALCB","4900579503",NA,"6269537",NA,"ALCB00059692","ALCB",NA,NA,"Myrcia lughadhae B.S.Amorim","4b0d8edb-7504-42c4-9349-63e86c01bf97",NA,490,NA,NA,NA,490,"Mucugê","3,5m de altura, folhas descolores.","3,5m de altura, folhas descolores.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6269537",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/96/92/alcb00059692.dzi","http://creativecommons.org/licenses/by/4.0/"
"1423941282","Myrcia lughadhae B.S.Amorim",-12.983333,-41.316667,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:47.257+00:00",520,"PRESERVED_SPECIMEN","PRESENT",7826053,6,7707728,220,690,5014,3173889,7826053,7826053,"Myrcia lughadhae B.S.Amorim","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia lughadhae","Myrcia","lughadhae","SPECIES","ACCEPTED","NE","2019-07-21T00:00:00","SOUTH_AMERICA","Bahia",1998,3,18,"1998-03-18",77,77,"2024-08-01T12:21:47.257+00:00",NA,FALSE,"urn:catalog:JBRJ:RB:1201987","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","M.T.S. Stradmann; A.L.L. Poveda","A. Stadnik",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","0571","urn:catalog:JBRJ:RB:1201987","04.936.616/0001-20",NA,NA,"Parque Municipal do Mucugê/Projeto Sempre viva.",NA,"RB","1423941282",NA,"urn:catalog:JBRJ:RB:1201987",NA,"RB01201987","JBRJ",NA,NA,"Myrcia lughadhae B.S.Amorim","4b0d8edb-7504-42c4-9349-63e86c01bf97",NA,700,NA,"2019-07-29T21:49:27.000+00:00",NA,NA,"Mucugê",NA,NA,NA,"RB 668780",NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/20/19/87/01201987.jpg","http://creativecommons.org/licenses/by/4.0/"
"2996041651","Myrcia lughadhae B.S.Amorim",-12.450833,-41.418611,"cdc,cdround,elmms,gass84,iddativ,rdativ,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:29.166+00:00",203,"PRESERVED_SPECIMEN","PRESENT",7826053,6,7707728,220,690,5014,3173889,7826053,7826053,"Myrcia lughadhae B.S.Amorim","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia lughadhae","Myrcia","lughadhae","SPECIES","ACCEPTED","NE",NA,"SOUTH_AMERICA","Bahia",1995,2,6,"1995-02-06",37,37,"2024-07-01T12:17:29.166+00:00",NA,FALSE,"3766853","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,NA,"Giulietti, AM;Funch, L","Guedes, ML",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","PCD1585","3766853",NA,NA,"06/02/1995","Chapada Diamantina, Serra da Chapadinha, ao longo do córrego Chapadinha",NA,"ALCB","2996041651",NA,"3766853",NA,"ALCB035331","ALCB",NA,NA,"Myrcia lughadhae B.S.Amorim","4b0d8edb-7504-42c4-9349-63e86c01bf97",NA,300,NA,NA,NA,300,"Lençóis","4,00 m. Folhas simples, discolores, face adaxial de verde mais escuro. Flores com hipano e cálice amarelo-esverdeado; pétalas, filetes e anteras alvas e perfumadas. Planta com formiga. Ocasional.; Mata ciliar ao longo do córrego Chapadinha. Rochas ar","4,00 m. Folhas simples, discolores, face adaxial de verde mais escuro. Flores com hipano e cálice amarelo-esverdeado; pétalas, filetes e anteras alvas e perfumadas. Planta com formiga. Ocasional.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3766853",NA,"HOLOTYPE",NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/3/53/31/alcb00035331.dzi","http://creativecommons.org/licenses/by/4.0/"
"1424071450","Myrcia lughadhae B.S.Amorim",-12.450833,-41.418611,"cdc,cdround,gass84,txmatfuz,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:34.562+00:00",520,"PRESERVED_SPECIMEN","PRESENT",7826053,6,7707728,220,690,5014,3173889,7826053,7826053,"Myrcia lughadhae B.S.Amorim","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia lughadhae","Myrcia","lughadhae","SPECIES","ACCEPTED","NE","2015-06-11T00:00:00","SOUTH_AMERICA","São Paulo",1995,2,6,"1995-02-06",37,37,"2024-08-01T12:21:34.562+00:00",NA,FALSE,"urn:catalog:JBRJ:RB:310236","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","A. M. Giulietti; L. Funch","B.A. Amorim",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","1585","urn:catalog:JBRJ:RB:310236","04.936.616/0001-20",NA,NA,"Serra da Chapadinha. Ao longo do córrego Chapadinha.",NA,"RB","1424071450",NA,"urn:catalog:JBRJ:RB:310236",NA,"RB00310236","JBRJ",NA,NA,"Myrcia lughadhae B.S.Amorim","4b0d8edb-7504-42c4-9349-63e86c01bf97",NA,600,NA,"2017-10-06T11:02:15.000+00:00",NA,NA,"Lençóis Paulista","Mata Ciliar, ao longo do córrego chapadinha. Rochas areníticas, solos litólicos e areia hidromórfica.","Árvore ca. de 4m de altura. Folhas simples, discolores, face adaxial de verde mais escuro. Flores com hipanto e cálice amarelo-esverdeados; pétalas, filetes e anteras alvos e perfumados. Planta com formiga.",NA,"RB 388931","ISOTYPE",NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/31/2/36/00310236.jpg","http://creativecommons.org/licenses/by/4.0/"
"1424368629","Myrcia lughadhae B.S.Amorim",-12.975,-41.342222,"cdc,cdround,gass84,txmatfuz,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:43.468+00:00",520,"PRESERVED_SPECIMEN","PRESENT",7826053,6,7707728,220,690,5014,3173889,7826053,7826053,"Myrcia lughadhae B.S.Amorim","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia lughadhae","Myrcia","lughadhae","SPECIES","ACCEPTED","NE","2015-06-24T00:00:00","SOUTH_AMERICA","Bahia",1994,2,21,"1994-02-21",52,52,"2024-08-01T12:21:43.468+00:00",NA,FALSE,"urn:catalog:JBRJ:RB:657718","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","R.M. Harley; C.M. Sakuragui, P.T. Sano, S. Atkins, V.C. Souza","M. Sobral",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","CFCR 14325","urn:catalog:JBRJ:RB:657718","04.936.616/0001-20",NA,NA,"Estrada Mucugê-Andaraí, a 3 - 5 km N de Mucugê. Arredores da região conhecida como ""gerais do capa bode"". Beira de córrego pedregoso.",NA,"RB","1424368629",NA,"urn:catalog:JBRJ:RB:657718",NA,"RB00657718","JBRJ",NA,NA,"Myrcia lughadhae B.S.Amorim","4b0d8edb-7504-42c4-9349-63e86c01bf97",NA,1100,NA,"2017-10-15T21:54:52.000+00:00",NA,100,"Mucugê","Campo Rupestre.","Arbusto, ca. 2,5 m altura; cálice verde; corola e estames alvos.",NA,"RB 516658","PARATYPE",NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/65/77/18/00657718.jpg","http://creativecommons.org/licenses/by/4.0/"
"4412382563","Myrcia lughadhae B.S.Amorim",-12.459722,-41.440278,"cdc,cdround,elmms,gass84,iddativ,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:18:00.251+00:00",203,"PRESERVED_SPECIMEN","PRESENT",7826053,6,7707728,220,690,5014,3173889,7826053,7826053,"Myrcia lughadhae B.S.Amorim","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia lughadhae","Myrcia","lughadhae","SPECIES","ACCEPTED","NE",NA,"SOUTH_AMERICA","Bahia",1994,12,29,"1994-12-29",363,363,"2024-07-01T12:18:00.251+00:00",NA,FALSE,"5783307","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",TRUE,NA,"Guedes, ML;Silva, MP da,Paraguassu, A,Funch, L,Santos, ES,Argôlo, AS","Guedes, ML",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","PCD1490","5783307",NA,NA,"29/12/1994","Chapada Diamantina, Serra da Chapadinha",NA,"ALCB","4412382563",NA,"5783307",NA,"ALCB00035330","ALCB",NA,NA,"Myrcia lughadhae B.S.Amorim","4b0d8edb-7504-42c4-9349-63e86c01bf97",NA,475,NA,NA,NA,475,"Lençóis","8,00 m. Folhas simples, coriáceas, discolores. Flores com sépalas averlhadas.; Terreno plano fraturado, rochoso, com instalação de espécies arbustivas e arbóreas. Afloramento rochoso de arenito.","8,00 m. Folhas simples, coriáceas, discolores. Flores com sépalas averlhadas.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5783307",NA,"TYPE",NA,NA,NA,NA,NA,NA,"parátipo","http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/3/53/30/alcb00035330.dzi","http://creativecommons.org/licenses/by/4.0/"
"2248068427","Myrcia lughadhae B.S.Amorim",-12.45972,-41.44028,"cdc,gass84,gdativ,txmatfuz,colmafu,inmafu","98d7a49c-5776-41eb-a928-b6f5174eadd1","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T11:59:27.239+00:00","2024-08-01T11:59:41.728+00:00",318,"PRESERVED_SPECIMEN","PRESENT",7826053,6,7707728,220,690,5014,3173889,7826053,7826053,"Myrcia lughadhae B.S.Amorim","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia lughadhae","Myrcia","lughadhae","SPECIES","ACCEPTED","NE","2015-06-11T00:00:00","SOUTH_AMERICA","Bahia",1994,12,29,"1994-12-29",363,363,"2024-08-01T11:59:41.728+00:00",NA,FALSE,"urn:catalog:JBRJ:RB:310246","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"Caatinga Biome - RB - Rio de Janeiro Botanical Garden Herbarium Collection","M.L. Guedes; et al.","B.S. Amorim",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","1490","urn:catalog:JBRJ:RB:310246",NA,NA,NA,"Morro da Chapadinha.",NA,"RB","2248068427",NA,"urn:catalog:JBRJ:RB:310246",NA,"RB00310246","JBRJ",NA,NA,"Myrcia lughadhae B.S.Amorim",NA,NA,950,NA,"2017-10-06T08:02:17.000+00:00",NA,NA,"Lençóis","Campo rupestre. terreno plano fraturado, rochoso, com instalação de espécies arbustivas e arbóreas. Afloramento rochoso de arenito.","árvore ca. 8m de altura folhas simples, coriáceas, discolores flores com sépalas avermelhadas freqüencia: raro",NA,"RB 388932","PARATYPE",NA,"Magdalena et al. (2018) https://doi.org/10.1016/j.apgeog.2018.05.002","Ulises Rodrigo Magdalena","2016","Coordenada aferida","Coordenada aferida a partir da informação da ficha de coleta",NA,"http://rb.jbrj.gov.br/v2/templaterb2.php?colbot=RB&codtestemunho=310246&arquivo=00310246.jpg","http://creativecommons.org/licenses/by/4.0/"
