"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","elevation","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","catalogNumber","institutionID","institutionCode","municipality","locality","gbifID","occurrenceRemarks","collectionCode","occurrenceID","name","typeStatus","references","habitat","nomenclaturalCode","verbatimEventDate","county","language","type","identificationRemarks","collectionID","georeferenceProtocol","eventRemarks","higherClassification","gadm","fieldNotes","elevationAccuracy","preparations","locationRemarks","media_url"
"1424437347","Myrcia aurea NicLugh.",-19.916667,-40.633333,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:42.127+00:00",520,"PRESERVED_SPECIMEN","PRESENT",6306308,6,7707728,220,690,5014,3173889,6306308,6306308,"Myrcia aurea NicLugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia aurea","Myrcia","aurea","SPECIES","DOUBTFUL","NE","2012-10-01T00:00:00",770,"SOUTH_AMERICA","Espírito Santo",2002,1,29,"2002-01-29",29,29,"2017-10-19T12:13:44.000+00:00","2024-08-01T12:21:42.127+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"urn:catalog:JBRJ:RB:754716","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 566154","P. Fiaschi  et. at.;","J. E. Q. Faria","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","944","urn:catalog:JBRJ:RB:754716","RB00754716","04.936.616/0001-20","JBRJ","Santa Teresa","Estrada para o Country club.","1424437347","Arbusto ca. 1,5m alt. Folhas jovens avermelhadas, face abaxial cinéreo brilhante. Flores com cpalice amarelado, estames alvos.","RB","urn:catalog:JBRJ:RB:754716","Myrcia aurea NicLugh.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/75/47/16/00754716.jpg"
"1928050497","Myrcia aurea NicLugh.",-19.92,-40.6,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:17.115+00:00",415,"PRESERVED_SPECIMEN","PRESENT",6306308,6,7707728,220,690,5014,3173889,6306308,6306308,"Myrcia aurea NicLugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia aurea","Myrcia","aurea","SPECIES","DOUBTFUL","NE",NA,NA,"SOUTH_AMERICA","Espirito Santo",1999,2,13,"1999-02-13",44,44,NA,"2024-07-21T05:13:17.115+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"1411f2a8-4c53-40d2-b6a4-4d92281231a1","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"E. M. Nic Lughadha",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","200","1411f2a8-4c53-40d2-b6a4-4d92281231a1","02147352","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,"Estrada para Nova Lombardia ca. 3.5 km de Santa Teresa.","1928050497",NA,"NY","1411f2a8-4c53-40d2-b6a4-4d92281231a1","Myrcia aurea NicLugh.","ISOTYPE","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2311712","No interior da mata. Junto com Gomidesia aff. tijucensis","ICN","13 Feb 1999","Santa Teresa Mun.","en","PhysicalObject","Basionym.","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1725/992/02147352.jpg"
"912287279","Myrcia aurea NicLugh.",-19.816667,-40.633333,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.566+00:00",407,"PRESERVED_SPECIMEN","PRESENT",6306308,6,7707728,220,690,5014,3173889,6306308,6306308,"Myrcia aurea NicLugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia aurea","Myrcia","aurea","SPECIES","DOUBTFUL","NE",NA,NA,"SOUTH_AMERICA",NA,1983,4,23,"1983-04-23T00:00",113,113,"2013-12-02T17:00:04.640+00:00","2024-08-02T01:14:34.566+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"K000331897","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,NA,"Lima, H.C., de; Peixoto, A.L.; Peixoto, O.L.; Farney, C.","Nic Lughadha, E.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"1975","K000331897","K000331897",NA,"K",NA,"Santa Tereza, estr. para Alto Santo Antonio, proximo ao Vale do Canaã","912287279","sheet 1/2; Universidade Federal Rural do Rio de Janeiro Departmento de Biologia Vegetal","Herbarium","http://specimens.kew.org/herbarium/K000331897","Myrcia aurea NicLugh.","PARATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gazetteer","Arvore com ca. 5m. de altura. Folhas discolores: face dorsal argentea e face central verde escura. Flores com calice castanho e corola alva.","Myrtaceae",NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/3066599d1a3739ded5e74c4adaa95c82.jpg"
