"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","informationWithheld","identificationRemarks","identifiedByIDs.type","identifiedByIDs.value","establishmentMeans","degreeOfEstablishment","pathway","fieldNotes","eventRemarks","networkKeys","elevation","elevationAccuracy","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","verbatimElevation","collectionID","locality","gadm","otherCatalogNumbers","bibliographicCitation","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","reproductiveCondition","individualCount","municipality","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","georeferenceSources","infraspecificEpithet","georeferencedBy","dynamicProperties","georeferenceVerificationStatus","typeStatus","typifiedName","preparations","language","disposition","eventID","fieldNumber","footprintSRS","verbatimIdentification","media_url","license"
"575180609","Ugni candollei (Barnéoud) O.Berg",-40.183333,-73.433333,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:56.093+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185055,6,7707728,220,690,5014,3185042,3185055,3185055,"Ugni candollei (Barnéoud) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni candollei","Ugni","candollei","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Ríos",1988,2,5,"1988-02-05",36,36,NA,"2024-07-30T17:31:56.093+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00022884","none","none",TRUE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00022884",NA,"5th February 1988",NA,"E","575180609","https://data.rbge.org.uk/herb/E00022884",NA,"E00022884","RBGE",NA,NA,NA,"Ugni candollei (Barnéoud) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",940,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","4054","Fitzroya cupressoides forest with Saxegothaea conspicua and  Podocarpus nubigenu..","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Ranco","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","19003","940m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e","Chile:Región X [Los Lagos]:Prov. de Valdivia:La Unión:Monumento Natural Alerce Costero; Altos de Mirador.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00022884/manifest","http://creativecommons.org/licenses/by/4.0/"
"2270679519","Ugni candollei (Barnéoud) O.Berg",-40.2333,-73.3,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.927+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185055,6,7707728,220,690,5014,3185042,3185055,3185055,"Ugni candollei (Barnéoud) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni candollei","Ugni","candollei","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Rios",1986,3,18,"1986-03-18",77,77,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.927+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768256",FALSE,"768256","none","none",TRUE,NA,"Al Gentry et al.",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"768256",NA,NA,NA,"Plants","2270679519","08b8da56-72da-485f-8d09-d522e2819e05","48281","ASU0019688","ASU",NA,NA,NA,"Ugni candollei (Barnéoud) O.Berg","5 anthers with 1-3 glands.; Sub-shrub 0.3m; flowers white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","53489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","Altos del Mirador, 50km W of La Union, near headquarters of Parque Nacional Los Alerzales.",NA,"150776",NA,"08b8da56-72da-485f-8d09-d522e2819e05",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni","flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019688_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2235777264","Ugni candollei (Barnéoud) O.Berg",-40.17,-73.58,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:41.587+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3185055,6,7707728,220,690,5014,3185042,3185055,3185055,"Ugni candollei (Barnéoud) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni candollei","Ugni","candollei","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1982,4,15,"1982-04-15",105,105,"2019-01-10T03:12:00.000+00:00","2024-08-02T12:38:41.587+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3189d39fb-a5a2-4dc5-a4d8-7f95c35e0375","none","none",TRUE,"NMNH Extant Biology","L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3189d39fb-a5a2-4dc5-a4d8-7f95c35e0375",NA,NA,NA,"US","2235777264","http://n2t.net/ark:/65665/3189d39fb-a5a2-4dc5-a4d8-7f95c35e0375",NA,"US 3064994","US",NA,NA,NA,"Ugni candollei (Barnéoud) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",950,50,"South America, Chile","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","4473",NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","Valdivia: Cordillera Pelada ca. 60 km W of La Union.",NA,NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m314cf3997-a04b-4985-81bf-418b15a5f2a0","http://creativecommons.org/licenses/by/4.0/"
"2236071166","Ugni candollei (Barnéoud) O.Berg",-40.17,-73.58,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:36.154+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3185055,6,7707728,220,690,5014,3185042,3185055,3185055,"Ugni candollei (Barnéoud) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni candollei","Ugni","candollei","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1982,4,19,"1982-04-19",109,109,"2019-01-10T11:35:00.000+00:00","2024-08-02T12:41:36.154+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3bbc9819f-0066-4319-b8bb-89391503c371","none","none",TRUE,"NMNH Extant Biology","L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3bbc9819f-0066-4319-b8bb-89391503c371",NA,NA,NA,"US","2236071166","http://n2t.net/ark:/65665/3bbc9819f-0066-4319-b8bb-89391503c371",NA,"US 3064999","US",NA,NA,NA,"Ugni candollei (Barnéoud) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",950,50,"South America, Chile","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","4525",NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","Valdivia: Cordillera Pelada ca. 60 km W of La Union.",NA,NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m380fe798c-c565-4796-85e5-73b540f8fb17","http://creativecommons.org/licenses/by/4.0/"
"1228155326","Ugni candollei (Barnéoud) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:10.655+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185055,6,7707728,220,690,5014,3185042,3185055,3185055,"Ugni candollei (Barnéoud) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni candollei","Ugni","candollei","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1946,5,15,"1946-05-15",135,135,"2023-07-20T21:22:00.000+00:00","2024-01-25T11:00:10.655+00:00",NA,FALSE,"d370d223-d277-418e-87fe-945216a55501","none","none",FALSE,"seeds-22-sep-2023",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","d370d223-d277-418e-87fe-945216a55501",NA,NA,NA,"Botany","1228155326","d370d223-d277-418e-87fe-945216a55501",NA,"V0138856F","F",NA,NA,NA,"Ugni candollei (Barnéoud) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"2233",NA,"F","ICBN",NA,NA,NA,NA,"F",NA,NA,"Botany","Chile",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2764625","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/861/V0138856F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228187555","Ugni candollei (Barnéoud) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:45.644+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185055,6,7707728,220,690,5014,3185042,3185055,3185055,"Ugni candollei (Barnéoud) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni candollei","Ugni","candollei","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1946,12,30,"1946-12-30",364,364,"2023-07-20T21:22:00.000+00:00","2024-01-25T10:59:45.644+00:00",NA,FALSE,"19a87baf-7ad5-444c-9793-11e0e29555b3","none","none",FALSE,"seeds-22-sep-2023",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","19a87baf-7ad5-444c-9793-11e0e29555b3",NA,NA,NA,"Botany","1228187555","19a87baf-7ad5-444c-9793-11e0e29555b3",NA,"V0138857F","F",NA,NA,NA,"Ugni candollei (Barnéoud) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"2301",NA,"F","ICBN",NA,NA,NA,NA,"F",NA,NA,"Botany","Chile",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2764626","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/862/V0138857F.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270564108","Ugni candollei (Barnéoud) O.Berg",-41.616667,-73.6,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.624+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185055,6,7707728,220,690,5014,3185042,3185055,3185055,"Ugni candollei (Barnéoud) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni candollei","Ugni","candollei","SPECIES","ACCEPTED","NE",NA,10000,"SOUTH_AMERICA","Los Lagos",1944,11,26,"1944-11-26",331,331,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.624+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3257519",FALSE,"3257519","none","none",FALSE,NA,"Kausel","Kausel","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"3257519",NA,NA,NA,"Plants","2270564108","5d0bdde4-8422-496a-9124-dae8640f7014","48281","ASU0066535","ASU",NA,NA,NA,"Ugni candollei (Barnéoud) O.Berg","Chau chau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","1502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","Desembocadura del Rio Maullin; entre Lepihue y Chanhue.",NA,"261040",NA,"5d0bdde4-8422-496a-9124-dae8640f7014",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Les","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni","sterile",NA,NA,NA,NA,NA,NA,NA,"georef batch tool 2012-12-31; GeoLocate",NA,"Landrum","&apos;chau-chau&apos;","reviewed - high confidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0066/ASU0066535_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270565691","Ugni candollei (Barnéoud) O.Berg",-40.2333,-73.3,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.655+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185055,6,7707728,220,690,5014,3185042,3185055,3185055,"Ugni candollei (Barnéoud) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni candollei","Ugni","candollei","SPECIES","ACCEPTED","NE",NA,20000,"SOUTH_AMERICA","Los Rios",1944,11,23,"1944-11-23",328,328,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.655+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3257520",FALSE,"3257520","none","none",FALSE,NA,"Kausel","Kausel","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"3257520",NA,NA,NA,"Plants","2270565691","16ae060f-d9c4-4633-b8eb-e83415d96f94","48281","ASU0066536","ASU",NA,NA,NA,"Ugni candollei (Barnéoud) O.Berg","Trau trau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","1462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","Cordillera Pelada. Camino al alerzal de Llico.",NA,"261043",NA,"16ae060f-d9c4-4633-b8eb-e83415d96f94",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Les","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni","sterile",NA,NA,NA,NA,NA,NA,NA,"georef batch tool 2012-12-31",NA,"Landrum","&apos;trau trau&apos;","reviewed - high confidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0066/ASU0066536_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228584312","Ugni candollei (Barnéoud) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:51.922+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185055,6,7707728,220,690,5014,3185042,3185055,3185055,"Ugni candollei (Barnéoud) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni candollei","Ugni","candollei","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1939,11,NA,"1939-11",NA,NA,"2023-07-20T21:22:00.000+00:00","2024-01-25T10:59:51.922+00:00",NA,FALSE,"86a6f51f-7588-47ca-8c6a-10ee0b21e2fb","none","none",FALSE,"seeds-22-sep-2023","I. M. Johnston",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","86a6f51f-7588-47ca-8c6a-10ee0b21e2fb",NA,NA,NA,"Botany","1228584312","86a6f51f-7588-47ca-8c6a-10ee0b21e2fb",NA,"V0138853F","F",NA,NA,NA,"Ugni candollei (Barnéoud) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"17616",NA,"F","ICBN",NA,NA,NA,NA,"F",NA,NA,"Botany","Chile",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2764622","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/857/V0138853F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228521230","Ugni candollei (Barnéoud) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:05.686+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185055,6,7707728,220,690,5014,3185042,3185055,3185055,"Ugni candollei (Barnéoud) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni candollei","Ugni","candollei","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1932,2,20,"1932-02-20",51,51,"2023-07-20T21:22:00.000+00:00","2024-01-25T11:00:05.686+00:00",NA,FALSE,"44251367-726b-4253-8cc6-839fbd6f4268","none","none",FALSE,"seeds-22-sep-2023","C. Junge",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","44251367-726b-4253-8cc6-839fbd6f4268",NA,NA,NA,"Botany","1228521230","44251367-726b-4253-8cc6-839fbd6f4268",NA,"V0138855F","F",NA,NA,NA,"Ugni candollei (Barnéoud) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"322",NA,"F","ICBN",NA,NA,NA,NA,"F",NA,NA,"Botany","Chile",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2764624","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/860/V0138855F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228189918","Ugni candollei (Barnéoud) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:52.717+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185055,6,7707728,220,690,5014,3185042,3185055,3185055,"Ugni candollei (Barnéoud) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni candollei","Ugni","candollei","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1932,2,20,"1932-02-20",51,51,"2023-07-20T21:22:00.000+00:00","2024-01-25T10:59:52.717+00:00",NA,FALSE,"6663bd94-5dd9-4a03-96d4-ed5f91299837","none","none",FALSE,"seeds-22-sep-2023","C. Junge",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","6663bd94-5dd9-4a03-96d4-ed5f91299837",NA,NA,NA,"Botany","1228189918","6663bd94-5dd9-4a03-96d4-ed5f91299837",NA,"V0138854F","F",NA,NA,NA,"Ugni candollei (Barnéoud) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"313",NA,"F","ICBN",NA,NA,NA,NA,"F",NA,NA,"Botany","Chile",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2764623","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/858/V0138854F.jpg","http://creativecommons.org/licenses/by/4.0/"
