"key","scientificName","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","name","decimalLatitude","decimalLongitude","elevation","elevationAccuracy","geodeticDatum","verbatimEventDate","bibliographicCitation","dateIdentified","references","preparations","habitat","nomenclaturalCode","county","language","type","identificationRemarks","verbatimElevation","collectionID","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","georeferenceSources","higherGeography","eventRemarks","higherClassification","typeStatus","dynamicProperties","fieldNumber","disposition","accessRights","reproductiveCondition","organismID","ownerInstitutionCode","verbatimLocality","typifiedName","media_url"
"4900579907","Eugenia plicatocostata O.Berg","cdc,cdround,elmms,gass84,iddativ,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:56.152+00:00",203,"PRESERVED_SPECIMEN","PRESENT",5416933,6,7707728,220,690,5014,3177662,5416933,5416933,"Eugenia plicatocostata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia plicatocostata","Eugenia","plicatocostata","SPECIES","ACCEPTED","NT","SOUTH_AMERICA","Bahia",NA,2011,3,23,"2011-03-23",82,82,NA,"2024-07-01T12:17:56.152+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"6268315","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,NA,NA,"Rigueira, D;et al.","Sobral, M","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","12","6268315",NA,"Valença","Baixo Sul","ALCB","4900579907","6268315","ALCB00058010","ALCB","ca de 10 m de altura. CAP de 14 cm. Caule bem vermelho. Flores axilares brancas. Indivíduo nº 2877.; Parcela 6, ponto 40","ca de 10 m de altura. CAP de 14 cm. Caule bem vermelho. Flores axilares brancas. Indivíduo nº 2877.","Eugenia plicatocostata O.Berg",-13.316667,-39.183333,65,65,"WGS84","23/03/2011","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6268315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/80/10/alcb00058010.dzi"
"1931215017","Eugenia plicatocostata O.Berg","gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:47.767+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5416933,6,7707728,220,690,5014,3177662,5416933,5416933,"Eugenia plicatocostata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia plicatocostata","Eugenia","plicatocostata","SPECIES","ACCEPTED","NT","SOUTH_AMERICA","Bahia",NA,2006,6,5,"2006-06-05",156,156,NA,"2024-07-21T05:14:47.767+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"f3d0aab4-b7d3-4535-a3b6-aaf6d1cdf2a7","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"M. M. M. Lopes","O. K. Berg","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","794","f3d0aab4-b7d3-4535-a3b6-aaf6d1cdf2a7","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"RPPN Serra Bonita, 9,7 km W de Camacá na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel","NY","1931215017","f3d0aab4-b7d3-4535-a3b6-aaf6d1cdf2a7","00906685","NY",NA,NA,"Eugenia plicatocostata O.Berg",-15.3917,-39.5653,NA,NA,"WGS84","05 Jun 2006",NA,"2007-01-01T00:00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982176","sheet","Floresta Ombrófila Densa Montana. Beira da estrada","ICN","Camacan Mun.","en","PhysicalObject","[Determination from SpeciesLink (BHCB 104588), Feb. 2017]","2789 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1016/065/00906685.jpg"
"1930719021","Eugenia plicatocostata O.Berg","gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:41.859+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5416933,6,7707728,220,690,5014,3177662,5416933,5416933,"Eugenia plicatocostata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia plicatocostata","Eugenia","plicatocostata","SPECIES","ACCEPTED","NT","SOUTH_AMERICA","Bahia",NA,2000,9,23,"2000-09-23",267,267,NA,"2024-07-21T05:14:41.859+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"d0b96034-4726-40e0-b636-12f1b956c515","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"S. C. de Sant'Ana","M. Sobral","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","977","d0b96034-4726-40e0-b636-12f1b956c515","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Area da EMARC. Reserva Bregório Bondar","NY","1930719021","d0b96034-4726-40e0-b636-12f1b956c515","01095582","NY",NA,NA,"Eugenia plicatocostata O.Berg",-14.6022,-39.2742,NA,NA,"WGS84","23 Sep 2000",NA,"2013-01-01T00:00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1506337","sheet","Mata Higrófila Sul Baiana","ICN","Uruçuca Mun.","en","PhysicalObject","Identification from photos",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1016/085/01095582.jpg"
"4900579880","Eugenia plicatocostata O.Berg","cucdmis,gass84,iddativ,zerocd,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:56.143+00:00",203,"PRESERVED_SPECIMEN","PRESENT",5416933,6,7707728,220,690,5014,3177662,5416933,5416933,"Eugenia plicatocostata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia plicatocostata","Eugenia","plicatocostata","SPECIES","ACCEPTED","NT",NA,"Bahia","none",1994,5,15,"1994-05-15",135,135,NA,"2024-07-01T12:17:56.143+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"6268322","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,NA,NA,"Guedes, ML;et al.","Sobral, M","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","3092","6268322",NA,"Barrolândia",NA,"ALCB","4900579880","6268322","ALCB00058017","ALCB","Arbusto de ca 3,0 m de altura. Botões esverdeados.","Arbusto de ca 3,0 m de altura. Botões esverdeados.","Eugenia plicatocostata O.Berg",0,0,0,0,"WGS84","15/05/1994","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6268322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/80/17/alcb00058017.dzi"
"1928892859","Eugenia plicatocostata O.Berg","cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:39.556+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5416933,6,7707728,220,690,5014,3177662,5416933,5416933,"Eugenia plicatocostata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia plicatocostata","Eugenia","plicatocostata","SPECIES","ACCEPTED","NT","SOUTH_AMERICA","Bahia",NA,1978,3,2,"1978-03-02",61,61,NA,"2024-07-21T05:15:39.556+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"4f8fc962-684b-4675-9b54-b02b32525fa9","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"S. A. Mori","M. Sobral","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","9349","4f8fc962-684b-4675-9b54-b02b32525fa9","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Rodovia BR-415, 19 km a Oeste de Itabuna","NY","1928892859","4f8fc962-684b-4675-9b54-b02b32525fa9","557898","NY",NA,"Flores em álcool","Eugenia plicatocostata O.Berg",-14.864037,-39.425522,200,0,"WGS84","02 Mar 1978",NA,"2004-01-01T00:00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479289","sheet","Regiao de Mata Higrófila Sul Baiana. Mata raleada","ICN","Itapé Mun.","en","PhysicalObject","Dup. det. via JABOT","656 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",5232,"2014-07-16","Georeferencing Quick Reference Guide, Version 2012","Google Maps (map data 2014), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1015/984/00557898.jpg"
"1930752452","Eugenia plicatocostata O.Berg","gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:16.012+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5416933,6,7707728,220,690,5014,3177662,5416933,5416933,"Eugenia plicatocostata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia plicatocostata","Eugenia","plicatocostata","SPECIES","ACCEPTED","NT","SOUTH_AMERICA","Bahia",NA,1978,7,18,"1978-07-18",199,199,NA,"2024-07-21T05:16:16.012+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"d33130e4-43d4-434e-90e9-b25a6172a45b","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"S. A. Mori","M. Sobral","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","10260","d33130e4-43d4-434e-90e9-b25a6172a45b","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Fazenda Beija-Flor, ca. 3 km ao S de Almadina. Folha SD-24 (15-40b)","NY","1930752452","d33130e4-43d4-434e-90e9-b25a6172a45b","557899","NY",NA,NA,"Eugenia plicatocostata O.Berg",-14.7,-39.63,NA,NA,"WGS84","18 Jul 1978",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479290","sheet","Mata perturbada","ICN","Almadina Mun.","en","PhysicalObject","Dup. det. via CEPEC, 2017",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Other source","IBGE (Instituto Brasileiro de Geografia e Estatística)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1015/985/00557899.jpg"
"1929985262","Eugenia plicatocostata O.Berg","cdrep,mdativ,txmatfuz","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:18.921+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5416933,6,7707728,220,690,5014,3177662,5416933,5416933,"Eugenia plicatocostata O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia plicatocostata","Eugenia","plicatocostata","SPECIES","ACCEPTED","NT","SOUTH_AMERICA","Bahia",NA,1836,NA,NA,"1836",NA,NA,NA,"2024-07-21T05:14:18.921+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"9d06a6fc-1a8f-43d0-aa62-11f757349c77","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"J. S. Blanchet",NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","2355","9d06a6fc-1a8f-43d0-aa62-11f757349c77","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"NY","1929985262","9d06a6fc-1a8f-43d0-aa62-11f757349c77","404984","NY",NA,NA,"Eugenia plicatocostata O.Berg",-14.7929068,-39.0490868,NA,NA,"WGS84","1836",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=770479","sheet",NA,"ICN","Ilhéus Mun.","en","PhysicalObject",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Other source","CRIA (Centro de Referência em Informação Ambiental)",NA,NA,NA,"ISOTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/627/459/00404984.jpg"
