"key","scientificName","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","identifiedBy","preparations","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionID","institutionCode","fieldNumber","gbifID","verbatimLocality","collectionCode","occurrenceID","name","decimalLatitude","decimalLongitude","geodeticDatum","recordNumber","locality","eventRemarks","higherClassification","elevation","habitat","individualCount","higherGeography","datasetName","collectionID","otherCatalogNumbers","rightsHolder","nomenclaturalCode","verbatimElevation","media_url"
"1451070298","Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:51.144+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5417364,6,7707728,220,690,5014,3177662,5417364,5417364,"Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pyxidata","Eugenia","pyxidata","SPECIES","ACCEPTED","NE","AFRICA",NA,1980,3,10,"1980-03-10T00:00",70,70,NA,"2024-08-02T01:14:51.144+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001411","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Bosser, G.",NA,NA,"Magnoliopsida","MU","none","none","AFRICA","Mauritius","EUROPE","K001001411","K001001411",NA,"K",NA,"1451070298",NA,"Herbarium","http://specimens.kew.org/herbarium/K001001411","Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow",-20.198333,57.528611,"WGS84","22585","Mt. du Pouce","Arbuste","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/3007e6ebd1efa4f5d752d92d19678a96.jpg"
"1451070285","Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.100+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5417364,6,7707728,220,690,5014,3177662,5417364,5417364,"Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pyxidata","Eugenia","pyxidata","SPECIES","ACCEPTED","NE","AFRICA",NA,1979,1,22,"1979-01-22T00:00",22,22,NA,"2024-08-02T01:14:50.100+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001410","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,FALSE,"Lorence, D.",NA,NA,"Magnoliopsida","MU","none","none","AFRICA","Mauritius","EUROPE","K001001410","K001001410",NA,"K",NA,"1451070285",NA,"Herbarium","http://specimens.kew.org/herbarium/K001001410","Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow",-20.194444,57.561389,"WGS84","2310","Mt. Deux Mamelles","Tree 4m x 10cm. Buds globose, to 1cm diam. Leaves discolorous. Locally common. Rainfall 2600mm.","Myrtaceae",630,"Degraded wet forest with Sideroxylon, invaded by exotics.",NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/8c825126b9b95d05bdca8c7797f65bcb.jpg"
"1451070312","Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.750+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5417364,6,7707728,220,690,5014,3177662,5417364,5417364,"Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pyxidata","Eugenia","pyxidata","SPECIES","ACCEPTED","NE","AFRICA",NA,1979,6,10,"1979-06-10T00:00",161,161,NA,"2024-08-02T01:14:50.750+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001412","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Lorence, D.; Sussman, R.",NA,NA,"Magnoliopsida","MU","none","none","AFRICA","Mauritius","EUROPE","K001001412","K001001412",NA,"K",NA,"1451070312",NA,"Herbarium","http://specimens.kew.org/herbarium/K001001412","Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow",-20.436944,57.461111,"WGS84","2659","Mt. Cocotte Nature Reserve","Canopy tree 5m x 10cm. Fruits submature, globose, green, to 20mm dia., with up to four seeds. Common locally.","Myrtaceae",760,"Low degraded cloud forest invaded by exotics. Rainfall 5000mm",NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/b12e614c8a74827aaadd4234c1955a2b.jpg"
"1451070329","Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.753+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5417364,6,7707728,220,690,5014,3177662,5417364,5417364,"Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pyxidata","Eugenia","pyxidata","SPECIES","ACCEPTED","NE","AFRICA",NA,1978,12,21,"1978-12-21T00:00",355,355,NA,"2024-08-02T01:14:50.753+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001413","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,FALSE,"Lorence, D.",NA,NA,"Magnoliopsida","MU","none","none","AFRICA","Mauritius","EUROPE","K001001413","K001001413",NA,"K",NA,"1451070329",NA,"Herbarium","http://specimens.kew.org/herbarium/K001001413","Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow",-20.450556,57.469167,"WGS84","2183","Bassin Blanc Crater","Fallen tree 12m x 30cm, crown compact. Bark smooth, pale gray, flaking irregularly. Flowers white with creosote odor. Fruits green, buds pale brown. Occasional locally.","Myrtaceae",550,"lower montane rain forest with Calophyllum abundant.",NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/4472db4bacf0dbee7a87647595472ed5.jpg"
"1451070379","Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.641+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5417364,6,7707728,220,690,5014,3177662,5417364,5417364,"Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pyxidata","Eugenia","pyxidata","SPECIES","ACCEPTED","NE","AFRICA",NA,1978,12,19,"1978-12-19T00:00",353,353,NA,"2024-08-02T01:14:50.641+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001416","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,FALSE,"Lecondier, G.",NA,NA,"Magnoliopsida","MU","none","none","AFRICA","Mauritius","EUROPE","K001001416","K001001416",NA,"K",NA,"1451070379",NA,"Herbarium","http://specimens.kew.org/herbarium/K001001416","Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow",-20.436944,57.461111,"WGS84","19511","Mt. Cocotte, eastern slopes.",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/fdcd85a8bfaf0435eaa45b40bdb3b40b.jpg"
"1451070399","Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.804+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5417364,6,7707728,220,690,5014,3177662,5417364,5417364,"Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pyxidata","Eugenia","pyxidata","SPECIES","ACCEPTED","NE","AFRICA",NA,1978,12,19,"1978-12-19T00:00",353,353,NA,"2024-08-02T01:14:50.804+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001417","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Lorence, D.; Lecordier, G.",NA,NA,"Magnoliopsida","MU","none","none","AFRICA","Mauritius","EUROPE","K001001417","K001001417",NA,"K",NA,"1451070399",NA,"Herbarium","http://specimens.kew.org/herbarium/K001001417","Eugenia pyxidata (J.Guého & A.J.Scott) N.Snow",-20.436944,57.461111,"WGS84","2175","Mantagne Cocotte Nature Reserve","Tree 5m, buds calyptrate, 1cm diam. Flowers white with strong creosote odor. Fruits green, 1.2cm diam. Locally common along summit ridge.","Myrtaceae",770,"Low cloud forest with Nuxia and Monimiaceae highly invaded by exotics. Rainfall 5000mm. Summit ridge.",NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/a8b7960f4a3dd766e443fe52acdef302.jpg"
