"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","name","elevation","elevationAccuracy","verbatimEventDate","bibliographicCitation","dynamicProperties","higherGeography","habitat","georeferenceProtocol","eventRemarks","higherClassification","gadm","identificationQualifier","references","preparations","nomenclaturalCode","county","language","type","identificationRemarks","verbatimElevation","collectionID","fieldNumber","verbatimLocality","typeStatus","individualCount","nomenclaturalStatus","taxonID","ownerInstitutionCode","georeferenceSources","typifiedName","recordedByIDs.type","recordedByIDs.value","media_url","license"
"1928633745","Myrcia reticulosa Miq.",-13.32,-41.87,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:37.421+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Bahia",1994,2,5,"1994-02-05",36,36,NA,"2024-07-21T05:13:37.421+00:00",FALSE,"3d3df96c-d211-4d6b-aae4-b6f297e69af0","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"W. Ganev",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","2946","3d3df96c-d211-4d6b-aae4-b6f297e69af0","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Serrinha, caminho-Samambaia-Serrinha","NY","1928633745","3d3df96c-d211-4d6b-aae4-b6f297e69af0","2423231","NY",NA,NA,"Myrcia reticulosa Miq.",NA,NA,"05 Feb 1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685553","sheet","ICN","Abaíra Mun.","en","PhysicalObject",NA,"3937-4265 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1657/171/02423231.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930560121","Myrcia reticulosa Miq.",-13.27,-41.97,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:37.947+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Bahia",1993,1,4,"1993-01-04",4,4,NA,"2024-07-21T05:14:37.947+00:00",FALSE,"c580e2fb-cef4-4934-ab46-872aaeaeb8cf","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"W. Ganev",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","1775","c580e2fb-cef4-4934-ab46-872aaeaeb8cf","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Estrada Catolés-Barra, após o salao","NY","1930560121","c580e2fb-cef4-4934-ab46-872aaeaeb8cf","2423219","NY",NA,NA,"Myrcia reticulosa Miq.",NA,NA,"04 Jan 1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685521","sheet","ICN","Abaíra Mun.","en","PhysicalObject",NA,"3937 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1657/165/02423219.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929843491","Myrcia reticulosa Miq.",-13.38,-41.85,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:55.446+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Bahia",1993,10,25,"1993-10-25",298,298,NA,"2024-07-21T05:15:55.446+00:00",FALSE,"92fa42ef-6eb6-471e-aa86-87bd32daaf7b","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"W. Ganev",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","2349","92fa42ef-6eb6-471e-aa86-87bd32daaf7b","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Cranaiba, estrada Santa Terezinha-Carnaiba (Quati)","NY","1929843491","92fa42ef-6eb6-471e-aa86-87bd32daaf7b","2423229","NY",NA,NA,"Myrcia reticulosa Miq.",NA,NA,"25 Oct 1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685550","sheet","ICN","Pindobaçu Mun.","en","PhysicalObject",NA,"1640 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1657/169/02423229.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930008516","Myrcia reticulosa Miq.",-13.33,-41.85,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:03.288+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Bahia",1993,12,21,"1993-12-21",355,355,NA,"2024-07-21T05:16:03.288+00:00",FALSE,"9eb3df3e-92a1-4dca-a566-339732a85370","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"W. Ganev",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","2691","9eb3df3e-92a1-4dca-a566-339732a85370","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Bicota, entre garimpo novo e Bicota.","NY","1930008516","9eb3df3e-92a1-4dca-a566-339732a85370","02423228","NY",NA,NA,"Myrcia reticulosa Miq.",NA,NA,"21 Dec 1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685548","sheet","ICN","Abaíra Mun.","en","PhysicalObject",NA,"4265-4659 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1657/985/02423228.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"912092692","Myrcia reticulosa Miq.",-13.316667,-41.85,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:15.706+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1993,12,13,"1993-12-13T00:00",347,347,NA,"2024-08-02T01:15:15.706+00:00",FALSE,"K000018654","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,NA,"Ganev, W.",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"2621","K000018654",NA,"Abaíra","Caminho Capao de Levi-Serrinha.","Herbarium","912092692","http://specimens.kew.org/herbarium/K000018654","K000018654","K",NA,NA,"Myrcia reticulosa Miq.",1260,NA,NA,NA,NA,"Abaíra","Carrasco de campo rupestre com solo arenoso.","Label",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/f8959c2429f3aee6258124f1e90c9424.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"912079518","Myrcia reticulosa Miq.",-13.283333,-41.9,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:23.218+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1992,2,17,"1992-02-17T00:00",48,48,NA,"2024-08-02T01:14:23.218+00:00",FALSE,"K000001803","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,NA,"Harley, R.M.; Nic Lughadha, E.; Stannard, B.; Ganev, W.; Queiroz, R.F.","E.Nic Lughadha","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"H52102","K000001803",NA,"Abaíra","Mata do Barbado","Herbarium","912079518","http://specimens.kew.org/herbarium/K000001803","K000001803","K",NA,NA,"Myrcia reticulosa Miq.",1600,NA,NA,NA,NA,"Abaíra","Entre rochas, ao sol.","Label",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/b0cd7dcbee1d9c48fb783fe2713716e9.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"912079479","Myrcia reticulosa Miq.",-13.083333,-41.816667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:23.216+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1992,6,15,"1992-06-15T00:00",167,167,NA,"2024-08-02T01:14:23.216+00:00",FALSE,"K000001798","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,NA,"Ganev, W.","E.Nic Lughadha","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"489","K000001798",NA,"Piatã","Povoado da Tromba.","Herbarium","912079479","http://specimens.kew.org/herbarium/K000001798","K000001798","K",NA,NA,"Myrcia reticulosa Miq.",NA,NA,NA,NA,NA,"Piatã","Carrasco fechado com solo areno-argiloso.","Label",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/473ed59338b27cb488c07c4f8869ced3.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"912079466","Myrcia reticulosa Miq.",-13.283333,-41.883334,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:23.259+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1992,11,24,"1992-11-24T00:00",329,329,NA,"2024-08-02T01:14:23.259+00:00",FALSE,"K000001796","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,NA,"Ganev, W.","E.Nic Lughadha","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"1562","K000001796",NA,"Abaíra","Catolés de Cima: Beira do Córrego do Bem Querer.","Herbarium","912079466","http://specimens.kew.org/herbarium/K000001796","K000001796","K",NA,NA,"Myrcia reticulosa Miq.",NA,NA,NA,NA,NA,"Abaíra","Carrasco de campo com solo umido e argiloso.","Label",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/6030a3104cee11acb978b8c85ca4e330.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1931010242","Myrcia reticulosa Miq.",-13.3,-41.83,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:53.855+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Bahia",1992,12,26,"1992-12-26",361,361,NA,"2024-07-21T05:14:53.855+00:00",FALSE,"e55a9ca7-be9e-48ac-bf00-74f5d0ee5fc9","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"W. Ganev",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","1745","e55a9ca7-be9e-48ac-bf00-74f5d0ee5fc9","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Estrada Catolés-Abaíra, próximo ao Lambedor","NY","1931010242","e55a9ca7-be9e-48ac-bf00-74f5d0ee5fc9","2422777","NY",NA,NA,"Myrcia reticulosa Miq.",NA,NA,"26 Dec 1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2673355","sheet","ICN","Abaíra Mun.","en","PhysicalObject",NA,"3675 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1653/848/02422777.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"912079476","Myrcia reticulosa Miq.",-13.15,-41.783333,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:15.809+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1991,12,23,"1991-12-23T00:00",357,357,NA,"2024-08-02T01:15:15.809+00:00",FALSE,"K000001804","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,NA,"Harley, R.M.; Hind, D.J.N.; Nic Lughadha, E.; Sakuragui, C.M.","E.Nic Lughadha","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"H50309","K000001804",NA,"Piatã","Estrada Piatã - Abaíra, c. 4 km de Piatã","Herbarium","912079476","http://specimens.kew.org/herbarium/K000001804","K000001804","K",NA,NA,"Myrcia reticulosa Miq.",1200,NA,NA,NA,NA,"Piatã","Entre rochas, ao sol.","Label",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/d12bfc4fdf2c70e4fdfc7355709b0248.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1424074884","Myrcia reticulosa Miq.",-10.766667,-40.416667,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:34.413+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Bahia",1981,3,10,"1981-03-10",69,69,"2017-10-10T23:21:20.000+00:00","2024-08-01T12:21:34.413+00:00",FALSE,"urn:catalog:JBRJ:RB:313767","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 315040","Roberto P. Orlandi","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","341","urn:catalog:JBRJ:RB:313767","04.936.616/0001-20","Pindobaçu",NA,"RB","1424074884","urn:catalog:JBRJ:RB:313767","RB00313767","JBRJ","Savana.","Arbusto de 1,50m de altura, caule esbranquiçado, botão avremelhado.","Myrcia reticulosa Miq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/31/37/67/00313767.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1424075188","Myrcia reticulosa Miq.",-10.766667,-40.416667,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:34.345+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Bahia",1981,3,10,"1981-03-10",69,69,"2017-10-10T23:21:24.000+00:00","2024-08-01T12:21:34.345+00:00",FALSE,"urn:catalog:JBRJ:RB:314039","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 209505","Roberto P. Orlandi","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden",NA,"urn:catalog:JBRJ:RB:314039","04.936.616/0001-20","Pindobaçu",NA,"RB","1424075188","urn:catalog:JBRJ:RB:314039","RB00314039","JBRJ","Savana.","Arbusto de 1,50m de altura, caule esbranquiçado, botão avermelhado.","Myrcia reticulosa Miq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/31/40/39/00314039.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930626689","Myrcia reticulosa Miq.",-13.33,-41.33,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:39.147+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Bahia",1974,1,31,"1974-01-31",31,31,NA,"2024-07-21T05:14:39.147+00:00",FALSE,"ca390c8a-fbaf-4bc9-9041-086f570dfb80","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"R. M. Harley",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","15727","ca390c8a-fbaf-4bc9-9041-086f570dfb80","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Serra do Sincorá; 16 km N of Barra da Estiva on the Paraguacu road","NY","1930626689","ca390c8a-fbaf-4bc9-9041-086f570dfb80","2422757","NY",NA,NA,"Myrcia reticulosa Miq.",NA,NA,"31 Jan 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2673258","sheet","ICN","Ibicoara Mun.","en","PhysicalObject",NA,"ca 3773 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1653/828/02422757.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1265113345","Myrcia reticulosa Miq.",-13.33333,-41.33333,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:56.836+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3174554,6,7707728,220,690,5014,3173889,3174554,3174554,"Myrcia reticulosa Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia reticulosa","Myrcia","reticulosa","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Bahia",1974,1,31,"1974-01-31",31,31,"2016-03-09T17:11:52.000+00:00","2024-07-31T15:50:56.836+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p01036333","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,NA,NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p01036333","http://grbio.org/institution/museum-national-dhistoire-naturelle",NA,NA,"P","1265113345","http://coldb.mnhn.fr/catalognumber/mnhn/p/p01036333","P01036333","MNHN",NA,NA,"Myrcia reticulosa Miq.",1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"15727","16 km N of Barra da Estiva on the Paraguaçu road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453125789227S5mhkV6HKUlUMbQn","http://creativecommons.org/publicdomain/zero/1.0/"
