"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","distanceFromCentroidInMeters","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","projectId","programmeAcronym","dataGeneralizations","locality","networkKeys","gadm","institutionKey","recordNumber","habitat","georeferenceProtocol","eventRemarks","higherClassification","collectionKey","nomenclaturalCode","institutionID","verbatimElevation","higherGeography","preparations","dynamicProperties","language","type","disposition","accessRights","collectionID","reproductiveCondition","elevation","identificationQualifier","municipality","otherCatalogNumbers","fieldNotes","infraspecificEpithet","island","fieldNumber","county","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","elevationAccuracy","individualCount","lifeStage","typeStatus","locationRemarks","media_url","license"
"2517089715","Rhodamnia cinerea Jack",-1.92083,114.16667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:43.540+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA",NA,NA,1997,8,4,"1997-08-04",216,216,NA,"2024-07-18T23:54:43.540+00:00",NA,FALSE,"L.3925732@BRAHMS","none","none",FALSE,NA,"Suzuki E",NA,"WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","L.3925732@BRAHMS",NA,NA,NA,"Botany","2517089715","https://data.biodiversitydata.nl/naturalis/specimen/L.3925732",NA,"L.3925732",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"Flora of Central Kalimantan. Sg. Mangkutub, Lahei (40km NorthWest of Palangka Raya).","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Suzuki, E K 11651",NA,NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3925732/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2516476775","Rhodamnia cinerea Jack",0.8,117.5,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.625+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Borneo",NA,1996,4,8,"1996-04-08",99,99,NA,"2024-07-18T23:54:19.625+00:00",NA,FALSE,"L.2519537@BRAHMS","none","none",FALSE,NA,"Arifin Z; et al.",NA,"WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","L.2519537@BRAHMS",NA,NA,NA,"Botany","2516476775","https://data.biodiversitydata.nl/naturalis/specimen/L.2519537",NA,"L.2519537",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"East Kalimantan, KPC area Bengalon, Sebongkok Utara.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Arifin, Z; et al. AA 1714","Secondary forest along logging road.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","120.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0371178|996127391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519537/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2514389875","Rhodamnia cinerea Jack",-1,117,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.472+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Borneo",NA,1996,4,29,"1996-04-29",120,120,NA,"2024-07-18T23:54:19.472+00:00",NA,FALSE,"L.2519581@BRAHMS","none","none",FALSE,NA,"Arbainsyah",NA,"WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","L.2519581@BRAHMS",NA,NA,NA,"Botany","2514389875","https://data.biodiversitydata.nl/naturalis/specimen/L.2519581",NA,"L.2519581",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"East Kalimantan, Gunung Pasir area, Samboja.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Arbainsyah AA 1859","Open grass and shrubland on white sands (Kerangas).",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","49.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0371185|996230275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519581/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2517232825","Rhodamnia cinerea Jack",4.5,114.66667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:47.359+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA",NA,0,1996,9,11,"1996-09-11",255,255,NA,"2024-07-18T23:54:47.359+00:00",NA,FALSE,"L.4148429@BRAHMS","none","none",FALSE,NA,"Ogata K; Kalat A; Ibrahim A bin; Han S",NA,"WGS84","Magnoliopsida","BN","none","none","ASIA","Brunei Darussalam","EUROPE","Naturalis Biodiversity Center","L.4148429@BRAHMS",NA,NA,NA,"Botany","2517232825","https://data.biodiversitydata.nl/naturalis/specimen/L.4148429",NA,"L.4148429",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"near Heliport, Bt. Basong, Telisai, Tutong, Brunei.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Ogata, K; Kalat, A; Ibrahim, A bin; Han, S Og-B 336",NA,NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.4148429/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2516453782","Rhodamnia cinerea Jack",-3.51667,114.93333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:59.802+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Borneo",NA,1996,11,7,"1996-11-07",312,312,NA,"2024-07-18T23:55:59.802+00:00",NA,FALSE,"L.2519532@BRAHMS","none","none",FALSE,NA,"Kessler PJA; et al.",NA,"WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","L.2519532@BRAHMS",NA,NA,NA,"Botany","2516453782","https://data.biodiversitydata.nl/naturalis/specimen/L.2519532",NA,"L.2519532",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"South Kalimantan, Banjar Baru, Taman Hutan Raya Sultan Adam, Madiangin, Kec. Karang Intan.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Kessler, PJA; et al. 1729","Secondary forest along road to the top.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","45.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0371177|997105563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519532/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2514424899","Rhodamnia cinerea Jack",-1.25,116.76667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.624+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Borneo",NA,1995,3,24,"1995-03-24",83,83,NA,"2024-07-18T23:54:19.624+00:00",NA,FALSE,"L.2519535@BRAHMS","none","none",FALSE,NA,"Kessler PJA; et al.",NA,"WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","L.2519535@BRAHMS",NA,NA,NA,"Botany","2514424899","https://data.biodiversitydata.nl/naturalis/specimen/L.2519535",NA,"L.2519535",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"East Kalimantan, P.T. ITCI, road Kenangan to Penajam.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Kessler, PJA; et al. 818","Secondary forest along road.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","50.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0371179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519535/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2514348869","Rhodamnia cinerea Jack",-1.25,116.76667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:57.753+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Borneo",NA,1995,3,25,"1995-03-25",84,84,NA,"2024-07-18T23:55:57.753+00:00",NA,FALSE,"L.2519583@BRAHMS","none","none",FALSE,NA,"Kessler PJA; et al.",NA,"WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","L.2519583@BRAHMS",NA,NA,NA,"Botany","2514348869","https://data.biodiversitydata.nl/naturalis/specimen/L.2519583",NA,"L.2519583",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"East Kalimantan, P.T. ITCI, road Kenangan to Penajam, km 7, road to the right.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Kessler, PJA; et al. 862","Secondary forest along road.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","50.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0371183|995188443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519583/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2514392886","Rhodamnia cinerea Jack",-1,117,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:59.803+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Borneo",NA,1991,6,27,"1991-06-27",178,178,NA,"2024-07-18T23:55:59.803+00:00",NA,FALSE,"L.2519534@BRAHMS","none","none",FALSE,NA,"Ambriansyah; Arifin Z",NA,"WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","L.2519534@BRAHMS",NA,NA,NA,"Botany","2514392886","https://data.biodiversitydata.nl/naturalis/specimen/L.2519534",NA,"L.2519534",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"East Kalimantan, Wanariset research area, road Samboja-Semoi, km 8.7.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Ambriansyah; Arifin, Z W 755","Mixed dipterocarp lowland forest.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","50.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0371162|991254038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519534/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2514345906","Rhodamnia cinerea Jack",5.15,115.61667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.256+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Borneo",NA,1991,7,19,"1991-07-19",200,200,NA,"2024-07-18T23:54:19.256+00:00",NA,FALSE,"L.2519565@BRAHMS","none","none",FALSE,NA,"Sigun AA","Unknown","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","L.2519565@BRAHMS",NA,NA,NA,"Botany","2514345906","https://data.biodiversitydata.nl/naturalis/specimen/L.2519565",NA,"L.2519565",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"HS. Sianggau, Weston.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Sigun, AA SAN 105965","Hill.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","35.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0638576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519565/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2514428896","Rhodamnia cinerea Jack",-1,117,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.492+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Borneo",NA,1991,9,6,"1991-09-06",249,249,NA,"2024-07-18T23:54:19.492+00:00",NA,FALSE,"L.2519582@BRAHMS","none","none",FALSE,NA,"Balgooy MMJ van",NA,"WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","L.2519582@BRAHMS",NA,NA,NA,"Botany","2514428896","https://data.biodiversitydata.nl/naturalis/specimen/L.2519582",NA,"L.2519582",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"East Kalimantan, road Wanariset-Handil II, km 17, Tanah Merah.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Balgooy, MMJ van 6064","Kerangas forest.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0371182|992143500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519582/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2516415767","Rhodamnia cinerea Jack",-1,117,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:57.054+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Borneo",NA,1990,2,9,"1990-02-09",40,40,NA,"2024-07-18T23:55:57.054+00:00",NA,FALSE,"L.2519579@BRAHMS","none","none",FALSE,NA,"Ambriansyah; Arifin Z",NA,"WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","L.2519579@BRAHMS",NA,NA,NA,"Botany","2516415767","https://data.biodiversitydata.nl/naturalis/specimen/L.2519579",NA,"L.2519579",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"East Kalimantan, Wanariset research area, Rintis Wartono Kadri, Samboja.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Ambriansyah; Arifin, Z W 87","Field no. W 87.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","50.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0371181|991332184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519579/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2516296597","Rhodamnia cinerea Jack",6,101.41667,"cucdmis,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.468+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA",NA,NA,1990,3,1,"1990-03-01",60,60,NA,"2024-07-18T23:54:19.468+00:00",NA,FALSE,"L.2519233@BRAHMS","none","none",FALSE,NA,"Soepadmo E; Suhaimi M",NA,"WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","L.2519233@BRAHMS",NA,NA,NA,"Botany","2516296597","https://data.biodiversitydata.nl/naturalis/specimen/L.2519233",NA,"L.2519233",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"Malay Peninsula, Pasir Mas, Kelantan.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Soepadmo, E; Suhaimi, M S 137",NA,NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519233/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2514408911","Rhodamnia cinerea Jack",-3.18333,129.25,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:56.892+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Moluccas",NA,1990,12,8,"1990-12-08",342,342,NA,"2024-07-18T23:55:56.892+00:00",NA,FALSE,"L.2519520@BRAHMS","none","none",TRUE,NA,"Burley JS; Tukirin; Ismail",NA,"WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","L.2519520@BRAHMS",NA,NA,NA,"Botany","2514408911","https://data.biodiversitydata.nl/naturalis/specimen/L.2519520",NA,"L.2519520",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"Ceram, Ceram: c. 40 km E of Masohi in Wae Ruatan/Wae Ruwata (Ruwa) catchment areas.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Burley, JS; Tukirin; Ismail 4369",NA,NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","150.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519520/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
