"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","name","elevation","typifiedName","references","habitat","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","typeStatus","reproductiveCondition","gadm","coordinateUncertaintyInMeters","elevationAccuracy","preparations","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","county","language","type","identificationRemarks","verbatimElevation","georeferenceSources","media_url","license"
"3068486348","Psidium rotundidiscum Proença & Tuler",-13.388889,-40.472778,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:55.462+00:00",520,"PRESERVED_SPECIMEN","PRESENT",9546365,6,7707728,220,690,5014,3187232,9546365,9546365,"Psidium rotundidiscum Proença & Tuler","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rotundidiscum","Psidium","rotundidiscum","SPECIES","ACCEPTED","EN","2018-09-01T00:00:00","SOUTH_AMERICA","Bahia",2018,8,12,"2018-08-12",224,224,"2021-03-25T21:14:43.000+00:00","2024-08-01T12:21:55.462+00:00",FALSE,"urn:catalog:JBRJ:RB:1437327","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 809662","J.E.Q. Faria; T.N.C. Vasconcelos","J.E.Q. Faria","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","8880","urn:catalog:JBRJ:RB:1437327","04.936.616/0001-20","Maracás","Margem entre Maracás e Planaltino, em frente ao aeroporto municipal.","RB","3068486348","urn:catalog:JBRJ:RB:1437327","RB01437327","JBRJ","Caatinga adensada com árvores esparsas e cipós.","Árvore ca. 4m de alt. caule liso castanho acinzentado, botões florais castanhos.","Psidium rotundidiscum Proença & Tuler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/43/73/27/01437327.jpg","http://creativecommons.org/licenses/by/4.0/"
"3107245301","Psidium rotundidiscum Proença & Tuler",-13.388889,-40.472778,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:52.531+00:00",520,"PRESERVED_SPECIMEN","PRESENT",9546365,6,7707728,220,690,5014,3187232,9546365,9546365,"Psidium rotundidiscum Proença & Tuler","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rotundidiscum","Psidium","rotundidiscum","SPECIES","ACCEPTED","EN","2018-09-01T00:00:00","SOUTH_AMERICA","Bahia",2018,9,12,"2018-09-12",255,255,"2021-04-06T14:46:28.000+00:00","2024-08-01T12:21:52.531+00:00",FALSE,"urn:catalog:JBRJ:RB:1437518","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 809821","JEQ. Faria; T.N.C Vasconcelos","JEQ. Faria","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","8888","urn:catalog:JBRJ:RB:1437518","04.936.616/0001-20","Maracás","Margem da rodovia entre Maracás e Planaltino, em frente ao aeroporto municipal.","RB","3107245301","urn:catalog:JBRJ:RB:1437518","RB01437518","JBRJ","Caatinga adensada com árvores exparsas e cipós",NA,"Psidium rotundidiscum Proença & Tuler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/43/75/18/01437518.jpg","http://creativecommons.org/licenses/by/4.0/"
"1837458271","Psidium rotundidiscum Proença & Tuler",-13.388889,-40.4725,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:49.556+00:00",520,"PRESERVED_SPECIMEN","PRESENT",9546365,6,7707728,220,690,5014,3187232,9546365,9546365,"Psidium rotundidiscum Proença & Tuler","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rotundidiscum","Psidium","rotundidiscum","SPECIES","ACCEPTED","EN","2019-01-29T00:00:00","SOUTH_AMERICA","Bahia",2017,3,24,"2017-03-24",83,83,"2019-01-29T21:05:07.000+00:00","2024-08-01T12:21:49.556+00:00",FALSE,"urn:catalog:JBRJ:RB:1383735","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 761328","Tuler, A.C; Stadnik, A; Silva, M; Coelho, J; Oliveira, J","A.Tuler","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","626","urn:catalog:JBRJ:RB:1383735","04.936.616/0001-20","Maracás","Estrada de Maracás para Planaltina. Fazenda em frente ao aeroporto.","RB","1837458271","urn:catalog:JBRJ:RB:1383735","RB01383735","JBRJ",NA,"Árvore, 5m. Frutos passados.","Psidium rotundidiscum Proença & Tuler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/38/37/35/01383735.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270703852","Psidium rotundidiscum Proença & Tuler",-13.388611,-40.472778,"cdc,gass84,typstativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:19.106+00:00",276,"PRESERVED_SPECIMEN","PRESENT",9546365,6,7707728,220,690,5014,3187232,9546365,9546365,"Psidium rotundidiscum Proença & Tuler","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rotundidiscum","Psidium","rotundidiscum","SPECIES","ACCEPTED","EN",NA,"SOUTH_AMERICA","Bahia",2014,10,19,"2014-10-19",292,292,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:19.106+00:00",FALSE,"9893058","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,NA,"Faria et al.; Staggemeier, VG, Vasconcelos, TNC, Lucas, EJ",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"4160","9893058",NA,NA,"Maracas, entre Maracas e Planaltino","Plants","2270703852","1b23ccc4-8bc1-4241-9e6f-74d6358e3bf0","ASU0295643","ASU",NA,"photo from UB; new species; arvoreta 3 m","Psidium rotundidiscum Proença & Tuler",938,"Paratype at UB","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9893058","caatinga","1b23ccc4-8bc1-4241-9e6f-74d6358e3bf0","349297","http://creativecommons.org/licenses/by-nc/3.0/","Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/storage/portals/seinet/arizona/ASU_Plants/ASU0295/ASU0295643_1466111383_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"3359738302","Psidium rotundidiscum Proença & Tuler",-14.351944,-40.25,"cdc,gass84,typstativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:22.770+00:00",276,"PRESERVED_SPECIMEN","PRESENT",9546365,6,7707728,220,690,5014,3187232,9546365,9546365,"Psidium rotundidiscum Proença & Tuler","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rotundidiscum","Psidium","rotundidiscum","SPECIES","ACCEPTED","EN",NA,"SOUTH_AMERICA","Bahia",2013,1,8,"2013-01-08",8,8,"2023-08-10T10:15:32.000+00:00","2024-08-01T20:02:22.770+00:00",FALSE,"27878890","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,NA,"Aona, LYS; G.M. Costa, W.O. Fonseca, J.G. Jardim & S. Simões",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"2005","27878890",NA,NA,"Boa Nova, Parque Nacional de Boa Nova, Setor Sudoeste, Rancho do Sacramento, Gurutunga.","Plants","3359738302","bbbf7259-eaa8-4ae5-a874-f5d95dd792ac","ASU0099547","ASU",NA,"photos from RB; Avoreta 2-3 m","Psidium rotundidiscum Proença & Tuler",925,"Paratype at RB","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=27878890","mata do cipo","bbbf7259-eaa8-4ae5-a874-f5d95dd792ac","349297","http://creativecommons.org/licenses/by-nc/3.0/","Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"fl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/storage/portals/seinet/arizona/ASU_Plants/201606/ASU0099547_1465877940_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"4129413158","Psidium rotundidiscum Proença & Tuler",-13.4447768,-40.4305779,"cdrep,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:24.777+00:00",415,"PRESERVED_SPECIMEN","PRESENT",9546365,6,7707728,220,690,5014,3187232,9546365,9546365,"Psidium rotundidiscum Proença & Tuler","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rotundidiscum","Psidium","rotundidiscum","SPECIES","ACCEPTED","EN","2017-01-01T00:00:00","SOUTH_AMERICA","Bahia",1978,4,27,"1978-04-27",117,117,NA,"2024-07-21T05:16:24.777+00:00",FALSE,"f1250614-98f3-4b03-9fa2-66a0fa569315","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"S. A. Mori","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","10049","f1250614-98f3-4b03-9fa2-66a0fa569315","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"13 a 22 km ao S de Macarás, pela antiga rod. para Jequié. Folha SD-24 (14-40a).","NY","4129413158","f1250614-98f3-4b03-9fa2-66a0fa569315","04205519","NY",NA,NA,"Psidium rotundidiscum Proença & Tuler",900,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=375011",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ISOTYPE",NA,NA,50558,0,"sheet","ICN","27 Apr 1978","Other source","Maracás Mun.","en","PhysicalObject","Basionym","2953 ft","CRIA (Centro de Referência em Informação Ambiental)","http://sweetgum.nybg.org/images3/4052/181/04205519.jpg","http://creativecommons.org/licenses/by/4.0/"
