"key","scientificName","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","elevation","continent","stateProvince","gadm","higherGeography","year","month","eventDate","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","recordedBy","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","institutionID","verbatimEventDate","island","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","higherClassification","collectionID","name","day","startDayOfYear","endDayOfYear","decimalLatitude","decimalLongitude","references","preparations","geodeticDatum","rightsHolder","georeferencedDate","nomenclaturalCode","georeferenceProtocol","language","type","georeferenceSources","verbatimElevation","occurrenceRemarks","typeStatus","dynamicProperties","fieldNumber","disposition","accessRights","reproductiveCondition","locationRemarks","media_url"
"1929575215","Eugenia retinadenia C.Wright","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:03.697+00:00",415,"PRESERVED_SPECIMEN",NA,"PRESENT",5416417,6,7707728,220,690,5014,3177662,5416417,5416417,"Eugenia retinadenia C.Wright","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia retinadenia","Eugenia","retinadenia","SPECIES","DOUBTFUL","NE",NA,"NORTH_AMERICA","Pinar del Río",NA,NA,1936,12,"1936-12-28",NA,"2024-07-21T05:14:03.697+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"7fede38e-ee14-4637-b9e9-426ff4c0c866","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",FALSE,"Vascular plants","J. B. Acuña Gale","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","NORTH_AMERICA","14237","7fede38e-ee14-4637-b9e9-426ff4c0c866","http://biocol.org/urn:lsid:biocol.org:col:15556","28 Dec 1936",NA,"Pan de Guajaibón","NY","1929575215","7fede38e-ee14-4637-b9e9-426ff4c0c866","1436911","NY",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","Eugenia retinadenia C.Wright",28,363,363,22.790591,-83.359061,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1683290","sheet","WGS84","The New York Botanical Garden","2017-05-05","ICN","Georeferencing Quick Reference Guide, Version 2012","en","PhysicalObject","Google Maps (map data 2017); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/479/182/v-247-01436911.jpg"
"1930626380","Eugenia retinadenia C.Wright","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:36.030+00:00",415,"PRESERVED_SPECIMEN",NA,"PRESENT",5416417,6,7707728,220,690,5014,3177662,5416417,5416417,"Eugenia retinadenia C.Wright","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia retinadenia","Eugenia","retinadenia","SPECIES","DOUBTFUL","NE",NA,"NORTH_AMERICA","Pinar del Río",NA,NA,1923,10,"1923-10-23",NA,"2024-07-21T05:14:36.030+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"ca4520b3-88ba-4799-9b1f-28b57b26b25c","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",FALSE,"Vascular plants","E. L. Ekman","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","NORTH_AMERICA","17767","ca4520b3-88ba-4799-9b1f-28b57b26b25c","http://biocol.org/urn:lsid:biocol.org:col:15556","23 Oct 1923",NA,"prov. Pinar del Rio: San Diego de los Baños in the pinelands","NY","1930626380","ca4520b3-88ba-4799-9b1f-28b57b26b25c","1436912","NY",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","Eugenia retinadenia C.Wright",23,296,296,22.655107,-83.35887,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1683291","sheet","WGS84","The New York Botanical Garden","2017-09-11","ICN","Georeferencing Quick Reference Guide, Version 2012","en","PhysicalObject","Google Maps (map data 2017); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/479/183/v-247-01436912.jpg"
"1930577882","Eugenia retinadenia C.Wright","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:11.950+00:00",415,"PRESERVED_SPECIMEN",NA,"PRESENT",5416417,6,7707728,220,690,5014,3177662,5416417,5416417,"Eugenia retinadenia C.Wright","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia retinadenia","Eugenia","retinadenia","SPECIES","DOUBTFUL","NE",NA,"NORTH_AMERICA",NA,NA,NA,1865,NA,"1865",NA,"2024-07-21T05:16:11.950+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"c6cccd4b-8371-44ab-b158-915aa19e762b","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants","C. Wright","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","NORTH_AMERICA","3553","c6cccd4b-8371-44ab-b158-915aa19e762b","http://biocol.org/urn:lsid:biocol.org:col:15556","1865",NA,"[according to protologue: en las lomas de Rangel]","NY","1930577882","c6cccd4b-8371-44ab-b158-915aa19e762b","99309","NY",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","Eugenia retinadenia C.Wright",NA,NA,NA,22.752137,-83.173836,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=113162","sheet","WGS84","The New York Botanical Garden","2017-09-07","ICN","Georeferencing Quick Reference Guide, Version 2012","en","PhysicalObject","Google Maps (map data 2017); MaNIS Georef. Calculator",NA,"This NY sheet does not have an original Pl. Cub. Wright. label.","TYPE",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/624/515/00099309.jpg"
