"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","establishmentMeans","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","otherCatalogNumbers","recordedBy","preparations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","habitat","nomenclaturalCode","http...unknown.org.taxonRankID","verbatimCoordinateSystem","locality","county","collectionCode","gbifID","occurrenceID","type","disposition","catalogNumber","vernacularName","institutionCode","taxonConceptID","http...unknown.org.species","occurrenceRemarks","verbatimElevation","higherClassification","verbatimTaxonRank","reproductiveCondition","name","elevation","higherGeography","georeferenceProtocol","eventRemarks","dateIdentified","identifiedBy","networkKeys","rightsHolder","institutionID","identificationRemarks","gadm","datasetName","municipality","coordinatePrecision","georeferencedBy","typeStatus","recordedByIDs.type","recordedByIDs.value","eventID","http...unknown.org.typifiedName","fieldNotes","verbatimLocality","locationID","identificationID","media_url"
"2828038872","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.0231,145.6417,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:37.468+00:00",227,"PRESERVED_SPECIMEN","PRESENT","native",5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",50,"OCEANIA","Queensland",2008,11,13,"2008-11-13",318,318,"2021-07-23T19:14:13.000+00:00","2024-07-02T07:40:37.468+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"7eb7ae78-e010-4f91-ab78-30f0f01af3a1","none","none","bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a",TRUE,"CNS 129756","Ford, A.|Murphy, H.|Mckeown, A.","sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","05412","7eb7ae78-e010-4f91-ab78-30f0f01af3a1","Microphyll araucarian rainforest on soil derived from granite. Canopy: Agathis atropurpurea, Balanops, Niemeyera sp. (Mt Lewis), Musgravea, Elaeocarpus sp. (Mossman Bluff), Myrsine oreophila and Acmena resa. Small trees and shrubs: Pittosporum, Psychotria sp. (Danbulla), Lenwebbia, Rockinghamia brevipes, Endressia and Alyxia ilicifolia. Cyathea rebeccae and Laccospadix very common.","ICN","7000","Degrees Minutes Seconds","Dinden National Park, ESE of helipad near Lambs Head, Lamb Range, site 202.","Cook","NSW","2828038872","7eb7ae78-e010-4f91-ab78-30f0f01af3a1","PhysicalObject","in collection","NSW920643","Velvet Myrtle","NSW","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Very common in area. Spreading shrub 3m high. Immature fruit. Trunk with scaly bark.","1300 m","(F.Muell.) N.Snow & Guymer","species","fruits","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=a6c51738-c31f-45d5-b7bd-16eac775778c"
"2418776368","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.023056,145.641667,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:00.404+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",100,"OCEANIA","Queensland",2008,11,13,"2008-11-13",318,318,"2021-07-17T15:08:25.000+00:00","2024-06-19T04:59:00.404+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"a1366827-ca30-4063-adb4-ffa8f0ba006b","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",TRUE,NA,"Ford, A.|Murphy, H.|Mckeown, A.","Sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","5412","a1366827-ca30-4063-adb4-ffa8f0ba006b","Microphyll araucarian rainforest on soil derived from granite.  Canopy:  Agathis atropurpurea, Balanops, Niemeyera sp. (Mt Lewis), Musgravea, Elaeocarpus sp. (Mossman Bluff), Myrsine oreophila and Acmena resa.","ICN","7000",NA,"Dinden National Park, east south east of helipad near Lambs Head, Lamb Range, site 202.","Cook","Herbrecs","2418776368","a1366827-ca30-4063-adb4-ffa8f0ba006b","PhysicalObject",NA,"BRI AQ0848756","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Spreading shrub 3m high.  Immature fruit.  Trunk with scaly bark.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Fruit","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",1300,"Australia, Queensland, Cook","Label","Small trees and shrubs:  Pittosporum, Psychotria sp. (Danbulla), Lenwebbia, Rockinghamia brevipes, Endressia and Elyxia ilicifolia.  Cyathea rebeccae and Laccospadix very common.  Very common in area.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5dca0429-e50b-4f5d-8536-7cd740e13060"
"2418651454","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.26402,145.853604,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:49.582+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",100,"OCEANIA","Queensland",2001,12,3,"2001-12-03",337,337,"2021-07-17T15:07:56.000+00:00","2024-06-19T04:58:49.582+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"6c7ce6d9-2ae9-461d-959d-4dbd906ec833","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",FALSE,NA,"Forster, P.I.","Sheet|Spirit|Wood","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","PIF27941","6c7ce6d9-2ae9-461d-959d-4dbd906ec833","Simple microphyll vineforest on granite.","ICN","7000",NA,"Wooroonooran National Park, Mt Bellenden Ker summit.","Cook","Herbrecs","2418651454","6c7ce6d9-2ae9-461d-959d-4dbd906ec833","PhysicalObject",NA,"BRI AQ0553921","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Tree to 5m high; bark somewhat flaky, tan-red; blaze thin, tan; wood flesh-tan; flowers pink-cream.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Flowers and buds","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",1540,"Australia, Queensland, Cook","GPS",NA,"2003-06-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=18b1c14a-c465-4430-ac9c-73930ebb16bb"
"2418836636","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-15.816805,145.281104,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:07.152+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",100,"OCEANIA","Queensland",1999,10,23,"1999-10-23",296,296,"2021-07-17T15:07:40.000+00:00","2024-06-19T04:59:07.152+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"bb2d556f-1ce4-459a-81f7-e23669228b23","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",FALSE,NA,"Forster, P.I.|Booth, R.","Sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","PIF25038","bb2d556f-1ce4-459a-81f7-e23669228b23","Complex notophyll vineforest on granite.","ICN","7000",NA,"Cedar Bay National Park, Mt Finnigan summit area, Horans Creek.","Cook","Herbrecs","2418836636","bb2d556f-1ce4-459a-81f7-e23669228b23","PhysicalObject",NA,"BRI AQ0678850","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Shrub to 2m high; fruit immature, black-purple.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Fruit","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",1060,"Australia, Queensland, Cook","GPS","(GPS 15 49 06 145 16 48)  Very common in area.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=4fa250d1-8533-4d6f-9cb4-866ad2ac2588"
"2418920615","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.451667,145.476111,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:13.891+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",100,"OCEANIA","Queensland",1997,11,25,"1997-11-25",329,329,"2021-07-17T15:07:37.000+00:00","2024-06-19T04:59:13.891+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"deff5de4-9b81-48c4-9c3f-877d5381fae3","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",FALSE,NA,"Forster, P.I.|Jensen, R.|Booth, R.","Ref sheet|Sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","PIF21877","deff5de4-9b81-48c4-9c3f-877d5381fae3",NA,"ICN","7000",NA,"Longlands Gap, State Forest 194.","North Kennedy","Herbrecs","2418920615","deff5de4-9b81-48c4-9c3f-877d5381fae3","PhysicalObject",NA,"BRI AQ0659924","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Shrub to 3m high, green fruit.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Fruit","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",1100,"Australia, Queensland, North Kennedy","Map","Occasional in area.  Complex notophyll vine forest on granite.","1999-03-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=a51be47d-3183-475e-8f49-69bbdb2e82e6"
"2418903046","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-16.590136,145.276108,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:13.613+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",2000,"OCEANIA","Queensland",1995,1,25,"1995-01-25",25,25,"2021-07-17T15:07:39.000+00:00","2024-06-19T04:59:13.613+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"d74f85d6-ea45-4a2b-b720-c58450d6fa4d","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",TRUE,NA,"Gray, B.","Sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","5924","d74f85d6-ea45-4a2b-b720-c58450d6fa4d","Rainforest.","ICN","7000",NA,"SFR 143 RIFLEMEAD SOUTH MARY LA.","Cook","Herbrecs","2418903046","d74f85d6-ea45-4a2b-b720-c58450d6fa4d","PhysicalObject",NA,"BRI AQ0539518","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Tree to 5m tall. Ripe fruits black.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Fruit","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",980,"Australia, Queensland, Cook","Hrb Convert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=6266f655-8520-4093-b229-846a6f0285cd"
"2418989267","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.090131,145.876104,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:24.233+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",2000,"OCEANIA","Queensland",1995,11,12,"1995-11-12",316,316,"2021-07-17T15:07:08.000+00:00","2024-06-19T04:59:24.233+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"fbd34357-ec65-4a4c-a577-271a5c9a45cd","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",FALSE,NA,"Forster, P.I.|Jago, R.L.|Jensen, R.","Sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","PIF18039","fbd34357-ec65-4a4c-a577-271a5c9a45cd","Simple microphyll moss-fern thicket on granite.","ICN","7000",NA,"North Bell Peak, summit area, Malbon Thompson Range.","Cook","Herbrecs","2418989267","fbd34357-ec65-4a4c-a577-271a5c9a45cd","PhysicalObject",NA,"BRI AQ0639327","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Shrub to 3m high, fruit.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Fruit","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",1000,"Australia, Queensland, Cook","Hrb Convert","Very common in area.","1999-03-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5028f5b7-593a-436a-9e6f-f7e7ec64b14c"
"2418662017","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.262651,145.853871,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:51.507+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",100,"OCEANIA","Queensland",1995,12,12,"1995-12-12",346,346,"2021-07-17T15:07:33.000+00:00","2024-06-19T04:58:51.507+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"70da0e1b-dc81-4d79-a5c8-e74dc05a1bb8","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",FALSE,NA,"Hunter, J.","Sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","JH1531","70da0e1b-dc81-4d79-a5c8-e74dc05a1bb8",NA,"ICN","7000",NA,"Bellenden Ker; Grid Ref 8063-780908.","Cook","Herbrecs","2418662017","70da0e1b-dc81-4d79-a5c8-e74dc05a1bb8","PhysicalObject",NA,"BRI AQ0661759","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Flowers and buds","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",1545,"Australia, Queensland, Cook","Hrb Convert","Simple microphyll vine-fern thicket on shallow, grey-brown sandy loam with granite geology.","1999-03-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=bdf5a310-44b7-4dd8-ab5f-53becdbd0c9c"
"2418984121","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.090131,145.592771,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:19.121+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",2000,"OCEANIA","Queensland",1994,2,1,"1994-02-01",32,32,"2021-07-17T15:06:50.000+00:00","2024-06-19T04:59:19.121+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"fa0089fa-9d57-4d0d-a833-9a125f61c554","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",FALSE,NA,"Forster, P.I.","Sheet|Spirit","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","PIF14723","fa0089fa-9d57-4d0d-a833-9a125f61c554","Complex notophyll vineforest on red gravelly soil.","ICN","7000",NA,"State Forest 185 Danbulla, Kauri Logging Area, top of Kauri Creek road.","Cook","Herbrecs","2418984121","fa0089fa-9d57-4d0d-a833-9a125f61c554","PhysicalObject",NA,"BRI AQ0623967","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Shrub to 3m high, black fleshy fruit.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Fruit","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",1200,"Australia, Queensland, Cook","Hrb Convert","Common in area.","1999-03-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=85f36bd3-64b9-4615-921a-fa959b555094"
"2418730220","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-16.390137,145.292773,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:57.670+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",2000,"OCEANIA","Queensland",1994,7,12,"1994-07-12",193,193,"2021-07-17T15:06:55.000+00:00","2024-06-19T04:58:57.670+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"8e65e547-265d-454b-9487-c8ec01c5d935","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",FALSE,NA,"Forster, P.I.|Tucker, M.C.|Sankowsky, G.","Sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","PIF15547","8e65e547-265d-454b-9487-c8ec01c5d935","Evergreen microphyll moss/fern thicket on granite.","ICN","7000",NA,"Pinnacle Track, 4.5km W of Karnak.","Cook","Herbrecs","2418730220","8e65e547-265d-454b-9487-c8ec01c5d935","PhysicalObject",NA,"BRI AQ0630504","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Shrub to 2m high, old fruit.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Fruit","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",1090,"Australia, Queensland, Cook","Hrb Convert","Occasional in area.","1999-03-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=4b596867-bc79-4c8c-8d85-58a89b1367ce"
