"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","verbatimEventDate","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","bibliographicCitation","name","coordinateUncertaintyInMeters","higherGeography","modified","datasetName","institutionID","nomenclaturalCode","county","organismID","locationID","ownerInstitutionCode","accessRights","higherClassification","collectionID","references","preparations","habitat","language","type","verbatimElevation","georeferenceProtocol","eventRemarks","individualCount","lifeStage","fieldNumber","otherCatalogNumbers","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","reproductiveCondition","gadm","identificationRemarks","locationRemarks","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","nomenclaturalStatus","associatedOccurrences","verbatimLocality","georeferencedDate","recordedByIDs.type","recordedByIDs.value","typeStatus","media_url"
"1455985081","Myrcia minutiflora Sagot",1.565,-59.2383,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:40.316+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,312.5,37.5,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1999,9,9,"1999-09-09",252,252,"2024-08-02T12:38:40.316+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/3170fed53-e7db-4a20-b0b2-d5b445086ba1","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"H. D. Clarke, R. Williams & C. Perry","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"8307","http://n2t.net/ark:/65665/3170fed53-e7db-4a20-b0b2-d5b445086ba1","9 September 1999",NA,"Wassarai Mts., lower slopes of unnamed peak, 12 km S of S. Kassikaityu R., 0.0.5 km E of camp","US","1455985081","http://n2t.net/ark:/65665/3170fed53-e7db-4a20-b0b2-d5b445086ba1","US 3440900","US",NA,NA,NA,"Myrcia minutiflora Sagot",NA,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","2024-07-15T10:25:00.000+00:00","NMNH Extant Biology","urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"Dense forest on reddish sandy clay, with Pouteria, Bertholettia and Eschweilera",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3556f797a-2d99-4f8b-998c-443d8ef560b0"
"1456134237","Myrcia minutiflora Sagot",3.13,-58.53,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:06.439+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,220,NA,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1999,9,14,"1999-09-14",257,257,"2024-08-02T12:41:06.439+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/35ca5a1cf-8fb2-4e74-9828-307958670e0a","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"M. J. Jansen-Jacobs, B. Welle, P. Haripersaud, O. Muller & M. van der Zee","Lucas, E.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"5907","http://n2t.net/ark:/65665/35ca5a1cf-8fb2-4e74-9828-307958670e0a","14-Sep-99",NA,"Rewa River, at foot of Spider Mts., near camp 2, Upper Essequibo Region","US","1456134237","http://n2t.net/ark:/65665/35ca5a1cf-8fb2-4e74-9828-307958670e0a","US 3550154","US",NA,NA,NA,"Myrcia minutiflora Sagot",NA,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","2019-01-10T06:18:00.000+00:00","NMNH Extant Biology","urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"Forest on light brown sand",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m30d2dd30d-bf87-46b2-b0ca-e15c1d5874e6"
"1456158302","Myrcia minutiflora Sagot",3.16,-58.66,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:18.332+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,170,10,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1999,9,7,"1999-09-07",250,250,"2024-08-02T12:41:18.332+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/367ebbab2-939f-4c3e-b689-f028af960985","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"M. J. Jansen-Jacobs, B. Welle, P. Haripersaud, O. Muller & M. van der Zee","Lucas, E.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"5816","http://n2t.net/ark:/65665/367ebbab2-939f-4c3e-b689-f028af960985","7-Sep-99",NA,"Rewa River, near Corona Falls, Upper Essequibo Region","US","1456158302","http://n2t.net/ark:/65665/367ebbab2-939f-4c3e-b689-f028af960985","US 3550155","US",NA,NA,NA,"Myrcia minutiflora Sagot",NA,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","2019-01-10T00:19:00.000+00:00","NMNH Extant Biology","urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"Forest on loamy sand",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3cd900dfa-2de1-4e54-b0aa-4e48596d86f1"
"2515442026","Myrcia minutiflora Sagot",3.13333,-58.53333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:59.781+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA","Upper Essequibo Region",1999,9,14,"1999-09-14",257,257,"2024-07-18T23:54:59.781+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"U.1450468@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",TRUE,"Jansen-Jacobs MJ; Welle BJH ter; Haripersaud PP; Muller O; Zee M van der","Lucas E","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","EUROPE","Naturalis Biodiversity Center","Jansen-Jacobs, MJ; Welle, BJH ter; Haripersaud, PP; Muller, O; Zee, M van der 5907","U.1450468@BRAHMS",NA,NA,"Upper Essequibo Region, Rewa River, near Camp 2 at foot of Spider Mountain.","Botany","2515442026","https://data.biodiversitydata.nl/naturalis/specimen/U.1450468","U.1450468",NA,NA,NA,NA,"Myrcia minutiflora Sagot",NA,NA,NA,NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"Forest on light brown sand.",NA,NA,"220.0 m",NA,NA,NA,NA,NA,"U  0251752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1450468/format/large"
"2517515985","Myrcia minutiflora Sagot",3.16667,-58.66667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.398+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA","Upper Essequibo Region",1999,9,7,"1999-09-07",250,250,"2024-07-18T23:54:58.398+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"U.1450469@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",TRUE,"Jansen-Jacobs MJ; Welle BJH ter; Haripersaud PP; Muller O; Zee M van der","Lucas E","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","EUROPE","Naturalis Biodiversity Center","Jansen-Jacobs, MJ; Welle, BJH ter; Haripersaud, PP; Muller, O; Zee, M van der 5816","U.1450469@BRAHMS",NA,NA,"Upper Essequibo Region, Rewa River, near Corona Falls.","Botany","2517515985","https://data.biodiversitydata.nl/naturalis/specimen/U.1450469","U.1450469",NA,NA,NA,NA,"Myrcia minutiflora Sagot",NA,NA,NA,NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"Forest on loamy sand.",NA,NA,"160.0 - 180.0 m",NA,NA,NA,NA,NA,"U  0251765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1450469/format/large"
"2270686935","Myrcia minutiflora Sagot",1.96667,-59.15,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.527+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,260,0,"SOUTH_AMERICA","U. Takutu-Upper Essequibo",1997,5,11,"1997-05-11",131,131,"2024-08-01T20:02:07.527+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"775742","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"Clarke, D.","Holst, 2001","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"4495","775742",NA,NA,"Kuyuwini R., trail to Kassikaityu R., 1-2 km S of camp at Honey Creek","Plants","2270686935","1caf0304-ac5e-4e34-827e-a0b750016249","ASU0019042","ASU",NA,"Tree, 4m, fruits green",NA,"Myrcia minutiflora Sagot",NA,NA,"2023-07-16T07:02:03.000+00:00",NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia","a2e32c87-d320-4a01-bafd-a9182ae2e191","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=775742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"265110","1caf0304-ac5e-4e34-827e-a0b750016249","48121","http://creativecommons.org/licenses/by-nc/3.0/","Veronica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019042_lg.jpg"
"1455982770","Myrcia minutiflora Sagot",1.9275,-59.1161,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:43.629+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,260,NA,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1997,5,15,"1997-05-15",135,135,"2024-08-02T12:40:43.629+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/316024063-df93-4b75-8d76-4af689f9e814","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"H. D. Clarke","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"4542","http://n2t.net/ark:/65665/316024063-df93-4b75-8d76-4af689f9e814","15 May 1997",NA,"Kuyuwini R., trail to Kassikaityu R., area near camp at Anteater Head Creek","US","1455982770","http://n2t.net/ark:/65665/316024063-df93-4b75-8d76-4af689f9e814","US 3400798","US",NA,NA,NA,"Myrcia minutiflora Sagot",NA,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","2024-07-15T09:15:00.000+00:00","NMNH Extant Biology","urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"Dense forest on brown sand, with Bertholettia, Sloanea & Maximiliana",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3ddec924a-344d-4b49-99bc-f52ca8e528af"
"1456021207","Myrcia minutiflora Sagot",1.82139,-58.735,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:50.725+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,240,NA,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1997,5,23,"1997-05-23",143,143,"2024-08-02T12:38:50.725+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/327ef27fb-730f-4a33-b3b7-62ba3b27ded4","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"H. D. Clarke","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"4875","http://n2t.net/ark:/65665/327ef27fb-730f-4a33-b3b7-62ba3b27ded4","23 May 1997",NA,"Kassikaityu R., forest between camp and unnamed outlier of Kamoa Mts., 5 km S of camp","US","1456021207","http://n2t.net/ark:/65665/327ef27fb-730f-4a33-b3b7-62ba3b27ded4","US 3400842","US",NA,NA,NA,"Myrcia minutiflora Sagot",NA,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","2024-07-15T09:15:00.000+00:00","NMNH Extant Biology","urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"Dense forest on brown sand, with Inga, Eperua & Euterpe",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m37a48600c-4614-408f-a48e-3ff598bebbdf"
"1456466782","Myrcia minutiflora Sagot",1.96667,-59.15,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:17.043+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,260,NA,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1997,5,10,"1997-05-10",130,130,"2024-08-02T12:40:17.043+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/3f7d83a7d-959f-4900-8587-a9b9b7c69d97","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"H. D. Clarke","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"4471","http://n2t.net/ark:/65665/3f7d83a7d-959f-4900-8587-a9b9b7c69d97","10 May 1997",NA,"Kuyuwini R., trail to Kassikaityu R., 0-1 km S of camp at Honey Creek","US","1456466782","http://n2t.net/ark:/65665/3f7d83a7d-959f-4900-8587-a9b9b7c69d97","US 3400794","US",NA,NA,NA,"Myrcia minutiflora Sagot",NA,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","2024-07-15T09:15:00.000+00:00","NMNH Extant Biology","urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"Dense swamp forest on white sand, with Euterpe, Catostemma & Protium",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m38481a8bf-4f6a-479a-9150-41e817589d10"
"2515430391","Myrcia minutiflora Sagot",1.96667,-59.15,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.168+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA","Upper Takutu-Upper Essequibo",1997,5,11,"1997-05-11",131,131,"2024-07-18T23:54:58.168+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"U.1450482@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",TRUE,"Clarke HD","Holst BK","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","EUROPE","Naturalis Biodiversity Center","Clarke, HD 4495","U.1450482@BRAHMS",NA,NA,NA,"Botany","2515430391","https://data.biodiversitydata.nl/naturalis/specimen/U.1450482","U.1450482",NA,NA,NA,NA,"Myrcia minutiflora Sagot",NA,NA,NA,NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"0.0 m",NA,NA,NA,NA,NA,"U  0088571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1450482/format/large"
"1930031904","Myrcia minutiflora Sagot",-2.883333,-59.966667,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:19.985+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC","1998-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","Amazonas",1997,12,30,"1997-12-30",364,364,"2024-07-21T05:14:19.985+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"a062569e-ed6e-42c5-b3a7-6dc9281eba31","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"P. A. C. L. Assunção","M. A. D. de Souza","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","759","a062569e-ed6e-42c5-b3a7-6dc9281eba31","30 Dec 1997",NA,"Fora da Reserva, junto a entrada.","NY","1930031904","a062569e-ed6e-42c5-b3a7-6dc9281eba31","01461091","NY",NA,NA,NA,"Myrcia minutiflora Sagot",NA,NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1332990","sheet",NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[same det. at INPA]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/500/671/01461091.jpg"
"4072830510","Myrcia minutiflora Sagot",4.583333,-52.2,"cdc,gass84","b740eaa0-0679-41dc-acb7-990d562dfa37","a344ee9f-f1b7-4761-be2c-58ee6d741395","17abcf75-2f1e-46dd-bf75-a5b21dd02655","4c5fccfd-c052-42ec-97ab-a4657ec27751","a344ee9f-f1b7-4761-be2c-58ee6d741395","BE","EML","2024-06-18T08:41:46.137+00:00","2024-06-18T09:36:42.750+00:00",308,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA",NA,1994,11,25,"1994-11-25",329,329,"2024-06-18T09:36:42.750+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://www.botanicalcollections.be/specimen/BR0000030847255","none","none","3b896e03-901d-4cc7-ac2b-61e0469521b0","6416a67f-3c3e-495c-8998-568f64249178",FALSE,"Billiet F. & Jadin B.",NA,"WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","EUROPE","Meise Botanic Garden","6402","http://www.botanicalcollections.be/specimen/BR0000030847255","[25/11/1994]",NA,"piste de Kaw, pK 37","BR","4072830510","http://www.botanicalcollections.be/specimen/BR0000030847255","BR0000030847255","MeiseBG",NA,NA,NA,"Myrcia minutiflora Sagot",NA,NA,"2022-12-25T00:00:00.000+00:00","Meise Botanic Garden Herbarium","http://biocol.org/urn:lsid:biocol.org:col:15605","ICBN",NA,NA,NA,NA,NA,NA,"gbif:ih:irn:124997",NA,"HerbariumSheet",NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Country: Guyane Fra[]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://oxalis.br.fgov.be/images/BR0/000/030/847/255/BR0000030847255.jpg"
