"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","catalogNumber","institutionID","institutionCode","fieldNotes","municipality","locality","gbifID","collectionCode","occurrenceID","name","dynamicProperties","occurrenceRemarks","dateIdentified","higherGeography","nomenclaturalCode","fieldNumber","organismID","locationID","ownerInstitutionCode","accessRights","higherClassification","collectionID","individualCount","elevation","nomenclaturalStatus","county","type","taxonID","bibliographicCitation","references","preparations","verbatimEventDate","language","verbatimElevation","habitat","georeferenceSources","georeferenceProtocol","eventRemarks","identificationRemarks","elevationAccuracy","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","gadm","georeferencedDate","associatedOccurrences","typeStatus","media_url","license"
"1228206859","Marlierea caudata McVaugh",-4,-75,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:10.642+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Loreto",1987,3,7,"1987-03-07",66,66,"2023-03-02T19:47:00.000+00:00","2024-01-25T11:00:10.642+00:00",FALSE,"36ac3646-b141-46a0-977a-3921c37622a3","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"Rod. Vasquez","RRC ID Flag","WGS84","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","The Field Museum of Natural History","8952","36ac3646-b141-46a0-977a-3921c37622a3","V0349014F","F","F",NA,NA,"Loreto","1228206859","Botany","36ac3646-b141-46a0-977a-3921c37622a3","Marlierea caudata McVaugh",NA,NA,"1988-01-01T00:00:00","South America, Perú, Loreto. [LL]","ICBN","8952","397216","8c845730-1ac3-43bb-81ba-984f689c6134","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)","TGN - Centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/1213/446/V0349014F.jpg","Usage Conditions Apply"
"1228451725","Marlierea caudata McVaugh",-11,-63,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:12.200+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Rondônia",1987,3,25,"1987-03-25",84,84,"2023-03-02T20:08:00.000+00:00","2024-01-25T11:00:12.200+00:00",FALSE,"61b0a7a1-228f-4ee2-9af2-cb266a50b251","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"M. H. Nee",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The Field Museum of Natural History","34502","61b0a7a1-228f-4ee2-9af2-cb266a50b251","V0105606F","F","F",NA,NA,"Rondônia","1228451725","Botany","61b0a7a1-228f-4ee2-9af2-cb266a50b251","Marlierea caudata McVaugh",NA,NA,NA,"South America, Brazil, Rondônia. [LL]","ICBN",NA,"2478619","651e1589-9623-4cbe-9206-80bdeb590a0a","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)","TGN - Centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/516/163/V0105606F.jpg","Usage Conditions Apply"
"1929737371","Marlierea caudata McVaugh",-12.083333,-63.583333,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:00.048+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Rondônia",1987,3,24,"1987-03-24",83,83,NA,"2024-07-21T05:16:00.048+00:00",FALSE,"8b767bc8-d0ac-42a7-9667-315aa502e671","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"C. A. Cid Ferreira","M. L. Kawasaki","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","8671","8b767bc8-d0ac-42a7-9667-315aa502e671","01459850","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"BR-429, 123 km de Costa Marques, entrando 06 km  num vicinal da margem esquerda, na Faz. Três Irmãos","1929737371","NY","8b767bc8-d0ac-42a7-9667-315aa502e671","Marlierea caudata McVaugh",NA,NA,"1992-01-01T00:00:00",NA,"ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"Costa Marques Mun.","PhysicalObject",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1335841","sheet","24 Mar 1987","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/473/292/v-247-01459850.jpg","Usage Conditions Apply"
"1928217518","Marlierea caudata McVaugh",-0.1335691,-67.0908182,"cdrep,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:32.091+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Amazonas",1987,11,13,"1987-11-13",317,317,NA,"2024-07-21T05:13:32.091+00:00",FALSE,"1fa8ac1e-87d0-447a-a3ec-876432337d85","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"H. C. de Lima","B. K. Holst","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","3176","1fa8ac1e-87d0-447a-a3ec-876432337d85","01459844","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Alto Rio Negro, Rio Tuarí, afluente do Rio Negro, Piraiauara. Caatinga baixa sobre solo arenoso.","1928217518","NY","1fa8ac1e-87d0-447a-a3ec-876432337d85","Marlierea caudata McVaugh",NA,NA,"1997-01-01T00:00:00",NA,"ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"São Gabriel da Cachoeira Mun.","PhysicalObject",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1334726","sheet","13 Nov 1987","en",NA,NA,"CRIA (Centro de Referência em Informação Ambiental)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/473/286/v-247-01459844.jpg","Usage Conditions Apply"
"1929473754","Marlierea caudata McVaugh",-1.915556,-59.473414,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:51.561+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Amazonas",1986,3,6,"1986-03-06",65,65,NA,"2024-07-21T05:15:51.561+00:00",FALSE,"78c22b62-04bf-46e3-b53b-5161841cd634","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"C. A. Cid Ferreira","M. L. Kawasaki","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","6616","78c22b62-04bf-46e3-b53b-5161841cd634","01459851","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Canteiro de obras da Hidrelétrica de Balbina, a 8km  a montante da barragem direita, área a ser inundada. Linha S-06","1929473754","NY","78c22b62-04bf-46e3-b53b-5161841cd634","Marlierea caudata McVaugh",NA,NA,"1992-01-01T00:00:00",NA,"ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"Presidente Figueiredo Mun.","PhysicalObject",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1334659","sheet","6 Mar 1986","en",NA,NA,"Google Maps (map data 2013)","Georeferencing Quick Reference Guide, Version 2012",NA,"[same det. at INPA]",NA,NA,NA,NA,NA,"2013-07-10",NA,NA,"http://sweetgum.nybg.org/images3/473/293/v-247-01459851.jpg","Usage Conditions Apply"
"2270559309","Marlierea caudata McVaugh",-9.083333,-63.216667,"cdc,gass84,rdativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.132+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Rondonia",1986,6,14,"1986-06-14",165,165,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.132+00:00",FALSE,"3099127","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"156605","W. Thomas; C. D. A. Mota and E. Fiuza Lima","Bruce Holst","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,NA,"3099127","ASU0043193",NA,"ASU",NA,NA,"Porto Velho: Represa Samuel: campinarana at end of E dike road.","2270559309","Plants","1318a481-ec4c-4249-a023-36613200c899","Marlierea caudata McVaugh",NA,"Treelet, 4 m. Leaves lustrous dark green above, paler beneath. Fruit pale green.","2000-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Marlierea","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,"47981",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3099127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1318a481-ec4c-4249-a023-36613200c899","http://creativecommons.org/licenses/by-nc/3.0/","acbarber",NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043193_lg.jpg","Usage Conditions Apply"
"1228179289","Marlierea caudata McVaugh",-11,-63,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:13.683+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Rondônia",1986,6,14,"1986-06-14",165,165,"2023-03-02T20:08:00.000+00:00","2024-01-25T11:00:13.683+00:00",FALSE,"38a45491-326c-4aef-bc87-6bd95720fa30","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"W. W. Thomas","RRC ID Flag","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The Field Museum of Natural History","5095","38a45491-326c-4aef-bc87-6bd95720fa30","V0349015F","F","F",NA,NA,"Rondônia","1228179289","Botany","38a45491-326c-4aef-bc87-6bd95720fa30","Marlierea caudata McVaugh",NA,NA,"1993-01-01T00:00:00","South America, Brazil, Rondônia. [LL]","ICBN","5095","397217","651e1589-9623-4cbe-9206-80bdeb590a0a","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)","TGN - Centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/1213/447/V0349015F.jpg","Usage Conditions Apply"
"1929190588","Marlierea caudata McVaugh",-3.471174,-68.935084,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:58.280+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Amazonas",1986,11,25,"1986-11-25",329,329,NA,"2024-07-21T05:13:58.280+00:00",FALSE,"64952e45-376a-4080-b02b-4a956c3c7aaf","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"C. A. Cid Ferreira","M. L. Kawasaki","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","8548","64952e45-376a-4080-b02b-4a956c3c7aaf","01459849","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Alto Rio Solimões, município de São Paulo de Olivença platô ao Sul da cidade, estrada para localidade de Bom Fim.","1929190588","NY","64952e45-376a-4080-b02b-4a956c3c7aaf","Marlierea caudata McVaugh",NA,NA,"1991-01-01T00:00:00",NA,"ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"São Paulo de Olivença Mun.","PhysicalObject",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1334757","sheet","25 Nov 1986","en",NA,NA,"Google Maps (map data 2013)","Georeferencing Quick Reference Guide, Version 2012",NA,"[same det. at INPA]",NA,NA,NA,NA,NA,"2013-11-21",NA,NA,"http://sweetgum.nybg.org/images3/473/291/v-247-01459849.jpg","Usage Conditions Apply"
"1929714713","Marlierea caudata McVaugh",-3.5,-68.95,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:09.573+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Amazonas",1986,11,24,"1986-11-24",328,328,NA,"2024-07-21T05:14:09.573+00:00",FALSE,"89dd0904-28db-4c92-9168-fe9bc9cfff69","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"D. C. Daly","M. L. Kawasaki","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","4397","89dd0904-28db-4c92-9168-fe9bc9cfff69","01459853","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Estrada Bomfim, trail beyond, road approx. 16 Km S of tourn center. Low forest on white sand, undulating terrain. Discontinuous, canopy 15m with emergents to 35m. Relatully few.","1929714713","NY","89dd0904-28db-4c92-9168-fe9bc9cfff69","Marlierea caudata McVaugh",NA,NA,"1992-01-01T00:00:00",NA,"ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"São Paulo de Olivença Mun.","PhysicalObject",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1334759","sheet","24 Nov 1986","en",NA,NA,NA,NA,NA,"[same det. at INPA]",NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/473/295/v-247-01459853.jpg","Usage Conditions Apply"
"2270558381","Marlierea caudata McVaugh",-10.316667,-75.266667,"cdc,gass84,rdativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.035+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Pasco",1985,5,13,"1985-05-13",133,133,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.035+00:00",FALSE,"3099132","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"147390","Robin B. Foster; B. d'Achille","Bruce Holst","WGS84","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,"10189","3099132","ASU0043198",NA,"ASU",NA,NA,"Prov. Oxapampa: Palcazu; Rio Alto Iscozacin; Ozuz.","2270558381","Plants","03e2c12d-9ab9-432f-808d-43b05a1f040f","Marlierea caudata McVaugh",NA,"Small tree, 8m; fruit green.","2000-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Marlierea","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,450,NA,NA,NA,"47981",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3099132",NA,NA,NA,NA,"Sandy ridgetop.",NA,NA,NA,NA,50,"03e2c12d-9ab9-432f-808d-43b05a1f040f","http://creativecommons.org/licenses/by-nc/3.0/","alorozco",NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=8165fca4-8245-4721-ab3d-b4cef094cbb8",NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043198_lg.jpg","Usage Conditions Apply"
"1928137738","Marlierea caudata McVaugh",-12.3,-55.53,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:16.237+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Mato Grosso",1985,9,18,"1985-09-18",261,261,NA,"2024-07-21T05:15:16.237+00:00",FALSE,"1a45e691-f62a-4ec2-a0a6-7e8f86d97485","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"W. W. Thomas","B. K. Holst","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","3864","1a45e691-f62a-4ec2-a0a6-7e8f86d97485","00908420","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"7 km E of BR 163 on N side of Rio Celeste, 51 km S of Sinop. Riverine forests and marsh along Corrigo Nandico.","1928137738","NY","1a45e691-f62a-4ec2-a0a6-7e8f86d97485","Marlierea caudata McVaugh",NA,NA,"1992-01-01T00:00:00",NA,"ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"Sinop Mun.","PhysicalObject",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993403","sheet","18 Sep 1985","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/171/162/v-247-00908420.jpg","Usage Conditions Apply"
"2270558752","Marlierea caudata McVaugh",-4.916667,-73.75,"cdc,gass84,rdativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.200+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Loreto",1984,3,1,"1984-03-01",61,61,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.200+00:00",FALSE,"3099126","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"157630","Spichiger","Bruce Holst","WGS84","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,NA,"3099126","ASU0043192",NA,"ASU",NA,NA,"Reserva forestal de Jenaro Herrera, provincia de Requena, dpto. de Loreto.","2270558752","Plants","5b8a87b5-b011-4891-bc68-3ce9dde32cf9","Marlierea caudata McVaugh",NA,NA,"2000-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Marlierea","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,125,NA,NA,NA,"47981",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3099126",NA,NA,NA,NA,"Bosque de terraza, suelo arenoso.",NA,NA,NA,NA,NA,"5b8a87b5-b011-4891-bc68-3ce9dde32cf9","http://creativecommons.org/licenses/by-nc/3.0/","acbarber",NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043192_lg.jpg","Usage Conditions Apply"
