"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","habitat","http...unknown.org.recordID","locality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","rights","occurrenceRemarks","http...unknown.org.recordEnteredBy","higherClassification","collectionID","name","associatedTaxa","reproductiveCondition","verbatimElevation","networkKeys","individualCount","gadm","higherGeography","typeStatus","datasetName","institutionID","verbatimEventDate","islandGroup","island","eventID","footprintSRS","bibliographicCitation","verbatimIdentification","media_url"
"2270682911","Calyptrogenia grandiflora Burret",18.4333,-70.35,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.291+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3180009,6,7707728,220,690,5014,3177662,10731901,10731901,"Eugenia burretii Flickinger","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia burretii","Calyptrogenia","grandiflora","SPECIES","SYNONYM","NE",1375,25,"NORTH_AMERICA","Peravia",1993,2,23,"1993-02-23",54,54,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.291+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=772308","http://creativecommons.org/licenses/by/4.0/",FALSE,"772308","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"255634","F. Jimenez","J. Salazar, 2000","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","763","772308","bosque latifoliado en transicion a manaclar","fcecdae5-a78c-464c-898d-9d4525d2640c","Loma Valvacoa; subiendo por la ladera norte","Plants","2270682911","fcecdae5-a78c-464c-898d-9d4525d2640c","51082","ASU0009223","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Arbolito de 3.5 m; esteril, hojas con olor a especias","veronica","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptrogenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Calyptrogenia grandiflora Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009223_lg.jpg"
"2270684666","Calyptrogenia grandiflora Burret",18.4667,-70.3417,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.230+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3180009,6,7707728,220,690,5014,3177662,10731901,10731901,"Eugenia burretii Flickinger","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia burretii","Calyptrogenia","grandiflora","SPECIES","SYNONYM","NE",1570,130,"NORTH_AMERICA","Peravia",1993,3,17,"1993-03-17",76,76,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.230+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=772305","http://creativecommons.org/licenses/by/4.0/",FALSE,"772305","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"255625","F. Jimenez; T. Zanoni","J. Salazar, 2000","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","870","772305","bosque y regeneracion de sotobosque de plantas invasoras","bb8521d3-ddf8-4e07-92fb-949721925edc","Cordillera Central:  Loma Valvacoa (Balbacoa), subida por ladera S.E. de la loma desde canaveral","Plants","2270684666","bb8521d3-ddf8-4e07-92fb-949721925edc","51082","ASU0009221","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Pimienta ?; Arbolito de 6 m.; esteril, hoja frotada con olor a especias","veronica","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptrogenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Calyptrogenia grandiflora Burret","ecologicallyOccursWith: Magnolia domingensis con potrero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009221_lg.jpg"
"2270682872","Calyptrogenia grandiflora Burret",18.4667,-70.3417,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.243+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3180009,6,7707728,220,690,5014,3177662,10731901,10731901,"Eugenia burretii Flickinger","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia burretii","Calyptrogenia","grandiflora","SPECIES","SYNONYM","NE",1570,130,"NORTH_AMERICA","Peravia",1993,3,17,"1993-03-17",76,76,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.243+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=772307","http://creativecommons.org/licenses/by/4.0/",FALSE,"772307","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"255608","F. Jimenez; T. Zanoni","J. Salazar, 2000","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","861","772307","bosque y regeneracion de sotobosque de plantas invasoras","7e805f46-a66e-41ac-a56d-c5042114cb0c","Cordillera Central:  Loma Valvacoa (Balbacoa), subida por ladera S.E. de la loma desde canaveral","Plants","2270682872","7e805f46-a66e-41ac-a56d-c5042114cb0c","51082","ASU0009222","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Pimienta?; Arbolito de 5m.; esteril, hoja frotada con olor a especias","veronica","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptrogenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Calyptrogenia grandiflora Burret","ecologicallyOccursWith: Magnolia domingensis con potrero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009222_lg.jpg"
"2270673445","Calyptrogenia grandiflora Burret",18.1667,-71.2,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.666+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3180009,6,7707728,220,690,5014,3177662,10731901,10731901,"Eugenia burretii Flickinger","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia burretii","Calyptrogenia","grandiflora","SPECIES","SYNONYM","NE",NA,NA,"NORTH_AMERICA","Barahona",1987,3,25,"1987-03-25",84,84,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.666+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762542","http://creativecommons.org/licenses/by/4.0/",FALSE,"762542","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"198176","T. Zanoni; R. Garcia, J. Pimentel.","L.R. Landrum, 2005.","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","38676","762542","Bosque latifoliado y humedo.","08586309-9ab5-41ff-9832-e01ba636a719","Sierra Bahoruco: Loma Pie Pol (Pie de Palo en el mapa) de La Guasara de Barahona.","Plants","2270673445","08586309-9ab5-41ff-9832-e01ba636a719","51082","ASU0009219","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Arbolito; esteril.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptrogenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Calyptrogenia grandiflora Burret","ecologicallyOccursWith: Magnolia hamori|ecologicallyOccursWith: Obolinga zanonii","sterile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009219_lg.jpg"
"2270671084","Calyptrogenia grandiflora Burret",18.3667,-74.4,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:04.893+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3180009,6,7707728,220,690,5014,3177662,10731901,10731901,"Eugenia burretii Flickinger","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia burretii","Calyptrogenia","grandiflora","SPECIES","SYNONYM","NE",NA,NA,"NORTH_AMERICA","Sud",1985,1,26,"1985-01-26",26,26,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:04.893+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=758226","http://creativecommons.org/licenses/by/4.0/",FALSE,"758226","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"201359","T. Zanoni; M. Mejia y J. Pimentel",NA,"WGS84","Magnoliopsida","HT","none","none","LATIN_AMERICA","Haiti","NORTH_AMERICA","32244","758226","en la cima un bosque latifoliado con palmeras","1daec941-a5bb-42f5-81e1-0d38c2427abc","Massif de la Hotte (extremo del oeste): Morne Masinte, la loma alta al norte de Tiburon.","Plants","2270671084","1daec941-a5bb-42f5-81e1-0d38c2427abc","51082","ASU0009220","ASU","http://creativecommons.org/licenses/by-nc/3.0/","2.5m de alto; haz de hoja brilloso; esteril.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptrogenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Calyptrogenia grandiflora Burret","ecologicallyOccursWith: Prestoea montana y Calyptronoma","sterile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009220_lg.jpg"
"2270668793","Calyptrogenia grandiflora Burret",18.3,-71.2833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:04.995+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3180009,6,7707728,220,690,5014,3177662,10731901,10731901,"Eugenia burretii Flickinger","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia burretii","Calyptrogenia","grandiflora","SPECIES","SYNONYM","NE",1575,25,"NORTH_AMERICA",NA,1984,6,6,"1984-06-06",158,158,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:04.995+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=758229","http://creativecommons.org/licenses/by/4.0/",FALSE,"758229","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"188483","T. Zanoni; R. Garcia",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","30461","758229","antes bosque nublado y humedo con Prestoea y arboles latifoliado, ahora potreros e isletas de vegetacion lenosa.","cb990522-719f-4cb4-9251-e7a78cac93a8","En la cima de Morne La Jo (nombre actual y no firme La Jo como tiene el mapa!).","Plants","2270668793","cb990522-719f-4cb4-9251-e7a78cac93a8","51082","ASU0009218","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Loc 2; ov/loc ca. 10; stamens ca. 125.; 3m de alto; boton de flor- 'Pyxis'. Corola blanca, estambres y nectario grande blanco.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptrogenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Calyptrogenia grandiflora Burret","ecologicallyOccursWith: Prestoea","flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009218_lg.jpg"
"2270672054","Calyptrogenia grandiflora Burret",18.4333,-70.3,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.147+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3180009,6,7707728,220,690,5014,3177662,10731901,10731901,"Eugenia burretii Flickinger","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia burretii","Calyptrogenia","grandiflora","SPECIES","SYNONYM","NE",1415,95,"NORTH_AMERICA","Peravia",1983,12,29,"1983-12-29",363,363,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.147+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=758230","http://creativecommons.org/licenses/by/4.0/",FALSE,"758230","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"188495","T. Zanoni; M. Mejia y J. Pimentel",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","28202","758230","bosque humedo de Magnolia (troncos viejos) y de Prestoea montana (plama mancla) y muchas plantas epifiticas.","ece6b9fa-6af3-4aaa-9535-d420e58d95bc","Cordillera Central: 'El Tope' (la cima) de la loma Rodriguez","Plants","2270672054","ece6b9fa-6af3-4aaa-9535-d420e58d95bc","51082","ASU0009217","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Arbolito de 5m; hoja con brillo; con fruto.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptrogenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Calyptrogenia grandiflora Burret","ecologicallyOccursWith: Magnolia y Prestoea montana","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009217_lg.jpg"
"2270671961","Calyptrogenia grandiflora Burret",18.125,-71.225,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:04.917+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3180009,6,7707728,220,690,5014,3177662,10731901,10731901,"Eugenia burretii Flickinger","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia burretii","Calyptrogenia","grandiflora","SPECIES","SYNONYM","NE",1310.5,30.5,"NORTH_AMERICA","Barahona",1982,2,15,"1982-02-15",46,46,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:04.917+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=758228","http://creativecommons.org/licenses/by/4.0/",FALSE,"758228","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"201357","T. Zanoni; M. Mejia, J.Y. Mickel y  J. Pimentel",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","19004","758228","Bosque nublado y latifoliado con Magnolia y muchas epifitas.","8b7237e2-73e0-43df-bd67-9d4fcae98d82","Sierra de Baoruco: 7.2km desde la carretera de Cabral-Polo, en el camino a Entrada de Cortico y El Gajo (sitio tradicional de Botanicos 'Monteada Nueva')","Plants","2270671961","8b7237e2-73e0-43df-bd67-9d4fcae98d82","51082","ASU0009216","ASU","http://creativecommons.org/licenses/by-nc/3.0/","6m de alto; fruto verde ahora.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptrogenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Calyptrogenia grandiflora Burret","ecologicallyOccursWith: Magnolia","fruit","4200-4400ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009216_lg.jpg"
"2270670618","Calyptrogenia grandiflora Burret",18.3833,-73.8833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:04.712+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3180009,6,7707728,220,690,5014,3177662,10731901,10731901,"Eugenia burretii Flickinger","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia burretii","Calyptrogenia","grandiflora","SPECIES","SYNONYM","NE",NA,NA,"NORTH_AMERICA","Sud-Grand Anse",1982,11,12,"1982-11-12",316,316,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:04.712+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=758227","http://creativecommons.org/licenses/by/4.0/",FALSE,"758227","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"188061","T. Zanoni; M. Mejia y J. Pimentel",NA,"WGS84","Magnoliopsida","HT","none","none","LATIN_AMERICA","Haiti","NORTH_AMERICA","24062","758227","antes un bosque latifoliado  humedo, ahora pocas plantas con ganado y conucos y terreno abandonado, roca caliza.","acb824c7-e34a-4b7e-a940-e6004d53f63e","Massife de la Hotte:13.5 km norte de Camp Perrin en la carretera Roseaux y Jeremie: 'Tombeau Cheval'.","Plants","2270670618","acb824c7-e34a-4b7e-a940-e6004d53f63e","51082","ASU0009224","ASU","http://creativecommons.org/licenses/by-nc/3.0/","3m de alto; flor blanca; fruto verde.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptrogenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Calyptrogenia grandiflora Burret",NA,"flowers & fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009224_lg.jpg"
"2270670160","Calyptrogenia grandiflora Burret",18.1167,-71.125,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:04.941+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3180009,6,7707728,220,690,5014,3177662,10731901,10731901,"Eugenia burretii Flickinger","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia burretii","Calyptrogenia","grandiflora","SPECIES","SYNONYM","NE",NA,NA,"NORTH_AMERICA","Barahona",1982,12,29,"1982-12-29",363,363,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:04.941+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=758231","http://creativecommons.org/licenses/by/4.0/",FALSE,"758231","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"188505","T. Zanoni; M. Mejia y J. Pimentel",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","25152","758231","Bosque latifoliado y humedo con un rio de agua permanente, con algunas plamas, en la ladera de la loma con un manclar de la misma palma.","311b54a4-69ae-4a3a-a196-15c1867bd3fc","Sierra de Baoruco: Arroyo La Travesia cerca de Batey de La Travesia, entrada por el Arroyo Oeste en el camino vecinal.","Plants","2270670160","311b54a4-69ae-4a3a-a196-15c1867bd3fc","51082","ASU0009225","ASU","http://creativecommons.org/licenses/by-nc/3.0/","Embryo eugenioid; 3m. De alto; hoja cuando herida con olor de 'Bay-Rum'; fruto verde.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptrogenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Calyptrogenia grandiflora Burret","ecologicallyOccursWith: Prestoea montana","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009225_lg.jpg"
