"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","individualCount","http...unknown.org.taxonRankID","dynamicProperties","locality","taxonRemarks","vernacularName","taxonConceptID","http...unknown.org.species","verbatimElevation","locationRemarks","gadm","identifiedByIDs.type","identifiedByIDs.value","identificationRemarks","recordedByIDs.type","recordedByIDs.value","datasetID","recordNumber","eventID","institutionID","locationID","identificationVerificationStatus","higherGeography","institutionKey","collectionKey","preparations","habitat","nomenclaturalCode","georeferenceProtocol","county","eventRemarks","type","higherClassification","reproductiveCondition","elevation","associatedTaxa","establishmentMeans","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","otherCatalogNumbers","networkKeys","coordinatePrecision","georeferencedBy","samplingProtocol","http...unknown.org.northing","identificationReferences","http...unknown.org.easting","identificationQualifier","collectionID","municipality","fieldNotes","fieldNumber","media_url","license"
"2418835560","Rhodamnia rubescens (Benth.) Miq.",-26.55688,152.911342,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:09.837+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",100,"OCEANIA","Queensland",2010,10,29,"2010-10-29",302,302,"2022-01-20T08:08:32.000+00:00","2024-06-19T04:59:09.837+00:00",NA,FALSE,"bb085f32-a671-4dfa-86a8-545ebe5a8c44","none","none",TRUE,NA,"Halford, J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"bb085f32-a671-4dfa-86a8-545ebe5a8c44",NA,NA,NA,NA,"Herbrecs","2418835560","bb085f32-a671-4dfa-86a8-545ebe5a8c44",NA,"BRI AQ0851035","BRI",NA,"Low bushy tree to 9m with crooked trunk and pendulous branches. Bark pale brown, thickly fibrous to trunk and older branches. Leaves opposite, pubescent, apex acuminate, 3-veined at base with venation raised under. Fruit a globular berry ripening to red-black, seeds several.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Cooloolabin, Cooloolabin Road, ca. 6km from Yandina.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BGQLD0777",NA,NA,NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Wet Sclerophyll Forest, disturbed scrubby regrowth. Associated sp. Corymbia intermedia, Lophostemon suaveolens, Acacia melanoxylon, Glochidion sumatranum, Guioa semiglauca, Acmena smithii, Endiandra discolor, Mallotus philippensis, Breynia oblongifolia. Base of mountain range, road reserve, orange brown loam.","ICN","GPS","Wide Bay","Rare at site.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8a166ae6-8227-4fdd-9d4f-5e2fc8bc1f2f","http://creativecommons.org/licenses/by/4.0/"
"2830098475","Rhodamnia rubescens (Benth.) Miq.",-30.36375,152.728383,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:46.697+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","2009-06-09T00:00:00",50,"OCEANIA","New South Wales",2009,6,9,"2009-06-09",160,160,"2021-07-23T18:48:21.000+00:00","2024-07-02T07:40:46.697+00:00",NA,FALSE,"7423825c-fb75-4ca0-9d44-fc46b384590f","none","none",FALSE,NA,"Rossetto, M.|Kooyman, R.|Bartlett, S.","Kooyman, R.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"7423825c-fb75-4ca0-9d44-fc46b384590f",NA,NA,NA,NA,"NSW","2830098475","7423825c-fb75-4ca0-9d44-fc46b384590f",NA,"NSW795542","NSW",NA,"Labelled D099. Area B.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Skywalk. Dorrigo National Park.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MR09405",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Mountainous.","ICN",NA,"North Coast",NA,"PhysicalObject","(Benth.) Miq.",NA,NA,NA,"native","EPSG:4326","Degrees Decimal Minutes","in collection","species","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=e14801de-fab8-4703-984f-7c7a1d3f3880","http://creativecommons.org/licenses/by/4.0/"
"2829365144","Rhodamnia rubescens (Benth.) Miq.",-26.4744,152.3756,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:37.268+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE",NA,100,"OCEANIA","Queensland",2007,10,6,"2007-10-06",279,279,"2021-07-23T18:52:08.000+00:00","2024-07-02T07:40:37.268+00:00",NA,FALSE,"2f0bb64d-6956-4c95-99b8-b1da143d9764","none","none",TRUE,NA,"Forster, P.I.|Orford, D.|Smyrell, G.|Tucker, M.C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"2f0bb64d-6956-4c95-99b8-b1da143d9764",NA,NA,NA,NA,"NSW","2829365144","2f0bb64d-6956-4c95-99b8-b1da143d9764",NA,"NSW841503","NSW",NA,"Tree to 7 m tall; foliage matt, dark green above, paler below; flowers white, very showy. Very common at locality.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"'The Red Scrub', Heifer Logging Area, Yabba State Forest, 23 km NNW of Jimna. .",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIF33033",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Araucarian notophyll vineforest with some intermixing of Eucalyptus saligna on the edges; red soil, basalt.","ICN",NA,"Wide Bay",NA,"PhysicalObject","(Benth.) Miq.","flowers",NA,NA,"native","EPSG:4202","Degrees Minutes Seconds","in collection","species","GPS","BRI AQ0754540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=1305218c-187e-4022-8b3e-2121bd2b97a8","http://creativecommons.org/licenses/by/4.0/"
"2418919054","Rhodamnia rubescens (Benth.) Miq.",-27.480268,152.899819,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:13.880+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",100,"OCEANIA","Queensland",2007,12,29,"2007-12-29",363,363,"2022-01-20T08:08:32.000+00:00","2024-06-19T04:59:13.880+00:00",NA,FALSE,"de45ff75-5db8-4844-89e7-0053b2564f47","none","none",FALSE,NA,"Hacker, J.B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"de45ff75-5db8-4844-89e7-0053b2564f47",NA,NA,NA,NA,"Herbrecs","2418919054","de45ff75-5db8-4844-89e7-0053b2564f47",NA,"BRI AQ0749226","BRI",NA,"Small tree.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Savages Road, Brookfield.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2259",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Roadside in area of residential acreage.","ICN","GPS","Moreton","Only one seen at site.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=ff4465d2-5f17-4ec4-b859-90a101ef0d8a","http://creativecommons.org/licenses/by/4.0/"
"2418559481","Rhodamnia rubescens (Benth.) Miq.",-27.368301,152.178584,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:41.816+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",100,"OCEANIA","Queensland",2003,8,28,"2003-08-28",240,240,"2022-01-20T08:08:31.000+00:00","2024-06-19T04:58:41.816+00:00",NA,FALSE,"4561ad9c-88e9-437a-a929-0182b8998dfe","none","none",FALSE,NA,"Batianoff, G.N.|Butler, D.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"4561ad9c-88e9-437a-a929-0182b8998dfe",NA,NA,NA,NA,"Herbrecs","2418559481","4561ad9c-88e9-437a-a929-0182b8998dfe",NA,"BRI AQ0779700","BRI",NA,"9m tall tree, smooth bark.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Ravensbourne National Park, 14km E of Hampton.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0308384",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Ref sheet|Sheet",NA,"ICN","GPS","Moreton","Occasional on site.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=08f89899-cfd6-4961-a4e5-4838328efefb","http://creativecommons.org/licenses/by/4.0/"
"2418915759","Rhodamnia rubescens (Benth.) Miq.",-27.322018,152.780236,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:14.048+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",100,"OCEANIA","Queensland",2002,12,27,"2002-12-27",361,361,"2022-01-20T08:08:31.000+00:00","2024-06-19T04:59:14.048+00:00",NA,FALSE,"dcbff38e-d8e8-4da8-a796-4250aa15ac49","none","none",FALSE,NA,"Phillips, S.P.|Phillips, B.A.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"dcbff38e-d8e8-4da8-a796-4250aa15ac49",NA,NA,NA,NA,"Herbrecs","2418915759","dcbff38e-d8e8-4da8-a796-4250aa15ac49",NA,"BRI AQ0732457","BRI",NA,"Small tree. Fruit red, turning black when ripe, 6-7mm diameter.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Upper Cedar Creek.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"883",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Hillside in clayey soil. Rainforest. Roadside. Also along creek.","ICN","Map","Moreton","Occasional at site.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia","Fruit",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=c6ca3993-0f07-45b3-9736-93d007cd0e93","http://creativecommons.org/licenses/by/4.0/"
"2418757781","Rhodamnia rubescens (Benth.) Miq.",-28.196734,153.184403,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:02.885+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","2002-01-01T00:00:00",100,"OCEANIA","Queensland",2001,11,28,"2001-11-28",332,332,"2022-01-20T08:08:31.000+00:00","2024-06-19T04:59:02.885+00:00",NA,FALSE,"995fb338-ef86-44ed-bf42-20d682d709aa","none","none",FALSE,NA,"Wright, J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"995fb338-ef86-44ed-bf42-20d682d709aa",NA,NA,NA,NA,"Herbrecs","2418757781","995fb338-ef86-44ed-bf42-20d682d709aa",NA,"BRI AQ0553305","BRI",NA,NA,NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Binna Burra, Illinbah Track.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"F4_3/29-36",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Wet eucalypt forest.","ICN","GPS","Moreton",NA,"PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia","Flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=6d235eeb-fb7a-4256-80a5-db6fdd3f91cd","http://creativecommons.org/licenses/by/4.0/"
"2829792089","Rhodamnia rubescens (Benth.) Miq.",-35.27,150.37,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:52.854+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE",NA,10000,"OCEANIA","New South Wales",1997,4,15,"1997-04-15",105,105,"2021-07-23T18:51:16.000+00:00","2024-07-02T07:40:52.854+00:00",NA,FALSE,"e1b9580f-b564-4888-aa5f-4b1762a05785","none","none",TRUE,NA,"Blofeldt, A.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"e1b9580f-b564-4888-aa5f-4b1762a05785",NA,NA,NA,NA,"NSW","2829792089","e1b9580f-b564-4888-aa5f-4b1762a05785",NA,"NSW446518","NSW",NA,"One tree, 8 m.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Currowar Creek, Yatteyattah Nature Reserve.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","[With] Streblus brunonianus, Cassine australis - Suballiance 23. Margin of Dry Rainforest on rocky, volcanic soil.","ICN",NA,"South Coast",NA,"PhysicalObject","(Benth.) Miq.","sterile",NA,NA,"native",NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=bc7b7018-6678-49c9-b6e4-c47f9b07021f","http://creativecommons.org/licenses/by/4.0/"
"2418577126","Rhodamnia rubescens (Benth.) Miq.",-26.70363,152.536398,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:42.936+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",100,"OCEANIA","Queensland",1997,9,24,"1997-09-24",267,267,"2022-01-20T08:08:31.000+00:00","2024-06-19T04:58:42.936+00:00",NA,FALSE,"4ce07f34-4e50-4f86-a417-c8df7f275cc0","none","none",FALSE,NA,"Franks, A.J.|Rees, J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"4ce07f34-4e50-4f86-a417-c8df7f275cc0",NA,NA,NA,NA,"Herbrecs","2418577126","4ce07f34-4e50-4f86-a417-c8df7f275cc0",NA,"BRI AQ0552211","BRI",NA,"Low shrub to 1.5m tall with pubescent leaves and small white flowers in clusters of one to three.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Jimna State Forest, W of Sunday Creek Environmental Education Centre Conondale Range.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"AJF9709013",NA,NA,NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Eucalypt open forest with grassy understorey, growing on loamy clay soils west facing slope.","ICN","GPS","Wide Bay","Occasional.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=a0dc2497-ede6-4b88-ae93-de1bb5c0ed62","http://creativecommons.org/licenses/by/4.0/"
"2828632551","Rhodamnia rubescens (Benth.) Miq.",-27.32,152.75,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:37.830+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE",NA,10000,"OCEANIA","Queensland",1997,11,26,"1997-11-26",330,330,"2021-07-23T18:51:57.000+00:00","2024-07-02T07:40:37.830+00:00",NA,FALSE,"4b360081-8478-4d8f-a2be-589e566b9dbb","none","none",TRUE,NA,"Snow, N.|Phillips, S.|Bradford, J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"4b360081-8478-4d8f-a2be-589e566b9dbb",NA,NA,NA,NA,"NSW","2828632551","4b360081-8478-4d8f-a2be-589e566b9dbb",NA,"NSW460628","NSW",NA,"Fruits red.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Mount Glorious, property of B. and S. Phillips, Lot 37, Alex Road, and vicinity.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens","700 m",NA,NA,NA,NA,NA,NA,NA,NA,"7454",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet",NA,"ICN",NA,"Moreton",NA,"PhysicalObject","(Benth.) Miq.","fruits",NA,NA,"native",NA,"Degrees Minutes","in collection","species",NA,"BRI AQ0661742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=3de1250d-a9e1-4111-b1c8-ae3a45845891","http://creativecommons.org/licenses/by/4.0/"
"2515146402","Rhodamnia rubescens (Benth.) Miq.",-27.31667,152.75,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:44.797+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1997,11,26,"1997-11-26",330,330,NA,"2024-07-18T23:54:44.797+00:00",NA,FALSE,"L.3919668@BRAHMS","none","none",TRUE,NA,"Snow NW; Phillips SM; Bradford J",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.3919668@BRAHMS",NA,NA,NA,NA,"Botany","2515146402","https://data.biodiversitydata.nl/naturalis/specimen/L.3919668",NA,"L.3919668",NA,NA,NA,NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,NA,NA,"Flora of Queensland. Moreton. Mt. Glorious, propert of B & S Phillips, Lot 37, Alex Road, and vicinity.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snow, NW; Phillips, SM; Bradford, J 7454",NA,"Naturalis Biodiversity Center",NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,"ICN",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3919668/format/large","http://creativecommons.org/licenses/by/4.0/"
