"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","projectId","individualCount","elevation","elevationAccuracy","coordinateUncertaintyInMeters","higherGeography","institutionKey","recordNumber","institutionID","nomenclaturalCode","locality","county","organismID","locationID","ownerInstitutionCode","accessRights","higherClassification","collectionID","networkKeys","collectionKey","otherCatalogNumbers","habitat","verbatimElevation","http...unknown.org.recordID","georeferenceRemarks","rights","identificationQualifier","gadm","eventRemarks","georeferenceProtocol","georeferenceSources","fieldNotes","municipality","lifeStage","preparations","fieldNumber","associatedOccurrences","http...unknown.org.recordEnteredBy","distanceFromCentroidInMeters","dynamicProperties","language","type","reproductiveCondition","locationRemarks","island","associatedTaxa","programmeAcronym","disposition","recordedByIDs.type","recordedByIDs.value","georeferencedDate","identificationRemarks","typeStatus","eventID","typifiedName","datasetID","footprintWKT","islandGroup","media_url","license"
"2515477292","Eugenia coffeifolia DC.",4.95,-55.18333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.060+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Brokopondo",2003,11,20,"2003-11-20",324,324,NA,"2024-07-18T23:54:58.060+00:00",NA,FALSE,"U.1442761@BRAHMS","none","none",FALSE,NA,"Andel TR van; Behari-Ramdas J; Ramharakh S; Wewe K; Troon F van",NA,"WGS84","Magnoliopsida","SR","none","none","LATIN_AMERICA","Suriname","EUROPE","Naturalis Biodiversity Center","U.1442761@BRAHMS",NA,NA,NA,"Botany","2515477292","https://data.biodiversitydata.nl/naturalis/specimen/U.1442761",NA,"U.1442761",NA,NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Andel, TR van; Behari-Ramdas, J; Ramharakh, S; Wewe, K; Troon, F van 4387","Naturalis Biodiversity Center","ICN","Brownsberg plateau, visitors centre, camp Baboen",NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","U  0109866","Secondary forest on Brownsberg plateau","0.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1442761/format/large","http://creativecommons.org/licenses/by/4.0/"
"1456203110","Eugenia coffeifolia DC.",3.9,-51.8,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:31.284+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1998,11,9,"1998-11-09",313,313,"2023-10-19T16:30:00.000+00:00","2024-08-02T12:39:31.284+00:00",NA,FALSE,"http://n2t.net/ark:/65665/37cdcfb06-183c-409a-b3b4-eddcdde42eff","none","none",TRUE,"NMNH Extant Biology","O. Poncy & F. Crozier","Holst, Bruce K.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/37cdcfb06-183c-409a-b3b4-eddcdde42eff",NA,"9-Nov-98",NA,"US","1456203110","http://n2t.net/ark:/65665/37cdcfb06-183c-409a-b3b4-eddcdde42eff",NA,"US 3440998","US",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,1,NA,NA,NA,"South America - Neotropics, French Guiana","be5b9c72-e499-42b8-a5dc-c27505cf232e","1147","urn:lsid:biocol.org:col:15463",NA,"Saint George de l'Oyapock, RN 2, PK 15",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"High forest; understory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m379bd1ef4-c97e-4343-91bc-5fcd5d3997f4","http://creativecommons.org/licenses/by/4.0/"
"2572991981","Eugenia coffeifolia DC.",15.366667,-61.35,"cdc,gass84,inmafu","e42c4be9-dc6d-466b-8df2-60ac8c47fadd","fee1eb85-53bb-4edb-91cc-de55f11b3cee","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T17:08:10.802+00:00","2024-08-01T17:16:26.619+00:00",222,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC","1996-01-01T00:00:00","NORTH_AMERICA","Saint Paul",1996,5,24,"1996-05-24",145,145,"2023-07-16T07:02:03.000+00:00","2024-08-01T17:16:26.619+00:00","https://nansh.org/portal/collections/individual/index.php?occid=15465601",FALSE,"15465601","none","none",TRUE,NA,"Hill, S. R.","SRH","WGS84","Magnoliopsida","DM","none","none","LATIN_AMERICA","Dominica","NORTH_AMERICA","University of Vermont","15465601",NA,"24 May 1996",NA,NA,"2572991981","01960383-5659-45e9-91f4-9863c4ad0480","47794","UVMVT231363","VT",NA,"Occasional, local; Petals white; fruit purplish, soft mature; small tree 3 m tall",NA,NA,"Eugenia coffeifolia DC.",NA,NA,564,NA,NA,NA,"5c317c20-a640-4f0d-853c-ce104d3241df","27864",NA,NA,"Roadside 1.0 - 2km NE of Pont Casse,",NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","58ab88f3-0034-461c-9c44-9e525c4d360f",NA,"fdc6f4b1-6ba7-4e70-aa42-6c48df77790e",NA,"disturbed forest.","ca. 1850 ft.","01960383-5659-45e9-91f4-9863c4ad0480",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://nansh.org/portal/collections/individual/index.php?guid=17353742-1984-4fbf-87c5-58a72f530503 | herbariumSpecimenDuplicate: https://nansh.org/portal/collections/individual/index.php?guid=89FCE295-EF45-4840-A8C1-2305F8AC6572 | herbariumSpecimenDuplicate: https://nansh.org/portal/collections/individual/index.php?guid=2d838542-53e9-449c-8721-4c9e7f90893d","Koenemann, D. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://nansh.org/imglib/storage/vt/vplants/UVMVT231/UVMVT231363_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1456044271","Eugenia coffeifolia DC.",3.16667,-59.4,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:56.202+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1996,5,30,"1996-05-30",151,151,"2024-07-15T10:18:00.000+00:00","2024-08-02T12:38:56.202+00:00",NA,FALSE,"http://n2t.net/ark:/65665/332a52c60-f951-4249-9b1e-4ed2a31ab53a","none","none",TRUE,"NMNH Extant Biology","H. D. Clarke & T. McPherson","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/332a52c60-f951-4249-9b1e-4ed2a31ab53a",NA,"30 May 1996",NA,"US","1456044271","http://n2t.net/ark:/65665/332a52c60-f951-4249-9b1e-4ed2a31ab53a",NA,"US 3538168","US",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,1,NA,NA,NA,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","be5b9c72-e499-42b8-a5dc-c27505cf232e","1838","urn:lsid:biocol.org:col:15463",NA,"Rupununi R.-Crabwood Creek confluence, 10 km E of camp, summit of unnamed peak",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Dense forest on brown sand, with Clusia, Catostemma & Eschweilera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m385fee200-4526-4f47-b3d3-caaa03f8e02d","http://creativecommons.org/licenses/by/4.0/"
"1456089406","Eugenia coffeifolia DC.",3.33383,-59.2545,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:05.172+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1996,6,5,"1996-06-05",157,157,"2024-07-15T10:20:00.000+00:00","2024-08-02T12:39:05.172+00:00",NA,FALSE,"http://n2t.net/ark:/65665/347a3805f-ccb4-4b55-ac0a-c690b1bfca61","none","none",FALSE,"NMNH Extant Biology","H. D. Clarke & T. McPherson","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/347a3805f-ccb4-4b55-ac0a-c690b1bfca61",NA,"5 June 1996",NA,"US","1456089406","http://n2t.net/ark:/65665/347a3805f-ccb4-4b55-ac0a-c690b1bfca61",NA,"US 3374244","US",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,1,NA,NA,NA,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","be5b9c72-e499-42b8-a5dc-c27505cf232e","1986","urn:lsid:biocol.org:col:15463",NA,"Maparri Creek, N side; opposite camp at base of waterfall",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Streamside vegetation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3950530b1-9fd0-4740-b87d-56857d36e75a","http://creativecommons.org/licenses/by/4.0/"
"2270674028","Eugenia coffeifolia DC.",4.16667,-59.05,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.812+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Potaro-Siparuni",1995,5,15,"1995-05-15",135,135,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.812+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=763287",FALSE,"763287","none","none",TRUE,NA,"B. Hoffman; D. Alicock, C. Ehringhaus","B.K. Holst, 1996.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"763287",NA,NA,NA,"Plants","2270674028","295dc508-dac4-4d0c-b9fb-4f5bcfe87a2e","47794","ASU0034032","ASU",NA,"Tree, 8m x 18cm; fruit white, maturing bluish black.",NA,NA,"Eugenia coffeifolia DC.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","4508",NA,NA,"4-5km N of Surama Village airstrip, within S boundary of reserve.",NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","207750","Seasonal evergreen mixed forest on granite bouldery slope, canopy to 30m with common trees.",NA,"295dc508-dac4-4d0c-b9fb-4f5bcfe87a2e",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marisin",NA,NA,NA,NA,"fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0034/ASU0034032_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1456137273","Eugenia coffeifolia DC.",4.67539,-58.683,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:06.986+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Potaro-Siparuni",1995,11,29,"1995-11-29",333,333,"2019-01-09T23:25:00.000+00:00","2024-08-02T12:41:06.986+00:00",NA,FALSE,"http://n2t.net/ark:/65665/35e03b355-ee2e-47a2-93ff-be9a7ad2f69d","none","none",FALSE,"NMNH Extant Biology","B. Hoffman & M. T. Rodrigues","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/35e03b355-ee2e-47a2-93ff-be9a7ad2f69d",NA,"29 November 1995",NA,"US","1456137273","http://n2t.net/ark:/65665/35e03b355-ee2e-47a2-93ff-be9a7ad2f69d",NA,"US 3378816","US",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,1,65,NA,NA,"South America - Neotropics, Guyana, Potaro-Siparuni","be5b9c72-e499-42b8-a5dc-c27505cf232e","5000","urn:lsid:biocol.org:col:15463",NA,"Iwokrama Rainforest Reserve; 1 km N of Karupukari base camp; Karupukari Plot 1",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Mora forest; flat, slightly undulating terrain, floodplain of Essequibo R., canopy to 35 m, thick humus on brown/white sand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3f4086a0b-11ab-4bae-b1f3-25b95da71ad4","http://creativecommons.org/licenses/by/4.0/"
"1456343820","Eugenia coffeifolia DC.",4.75,-56.88,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:59.992+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Sipaliwini",1995,12,2,"1995-12-02",336,336,"2019-01-10T13:04:00.000+00:00","2024-08-02T12:39:59.992+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3be9bc70c-0b53-4d22-b15b-f2ee48feae6d","none","none",TRUE,"NMNH Extant Biology","R. Evans, S. Koemar, J. Ramlal & D. Traag","Holst, Bruce K.","WGS84","Magnoliopsida","SR","none","none","LATIN_AMERICA","Suriname","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3be9bc70c-0b53-4d22-b15b-f2ee48feae6d",NA,"2-Dec-95",NA,"US","1456343820","http://n2t.net/ark:/65665/3be9bc70c-0b53-4d22-b15b-f2ee48feae6d",NA,"US 3373889","US",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,1,50,NA,NA,"South America - Neotropics, Suriname, Sipaliwini","be5b9c72-e499-42b8-a5dc-c27505cf232e","2508","urn:lsid:biocol.org:col:15463",NA,"Blanche Marie Waterfall, vic., on Nickerie R.",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Roadside, secondary forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m34c2a6fbf-d5c2-4bf4-9ce3-099060fe4cd0","http://creativecommons.org/licenses/by/4.0/"
"1456483758","Eugenia coffeifolia DC.",3.11,-59.1,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:25.961+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1994,1,24,"1994-01-24",24,24,"2019-01-10T15:33:00.000+00:00","2024-08-02T12:40:25.961+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3ffcad6c8-bf2c-4048-83b2-9e3e45cb4e48","none","none",TRUE,"NMNH Extant Biology","M. J. Jansen-Jacobs, B. Welle, A. S. Chanderbali, U. Raghoenandan & V. James","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3ffcad6c8-bf2c-4048-83b2-9e3e45cb4e48",NA,"24-Jan-94",NA,"US","1456483758","http://n2t.net/ark:/65665/3ffcad6c8-bf2c-4048-83b2-9e3e45cb4e48",NA,"US 3350179","US",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,1,260,NA,NA,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","be5b9c72-e499-42b8-a5dc-c27505cf232e","3341","urn:lsid:biocol.org:col:15463",NA,"Crabwood Cr., Camp 2, Kanuku Mts., Rupununi District",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Forest, on brown loamy sand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3d9c1471c-0557-40df-a323-c92ccab29b8d","http://creativecommons.org/licenses/by/4.0/"
"2572992528","Eugenia coffeifolia DC.",15.341667,-61.344444,"cdc,gass84,preneglat,inmafu","e42c4be9-dc6d-466b-8df2-60ac8c47fadd","fee1eb85-53bb-4edb-91cc-de55f11b3cee","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T17:08:10.802+00:00","2024-08-01T17:16:26.341+00:00",222,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC","1994-01-01T00:00:00","NORTH_AMERICA","Saint Paul",1994,6,5,"1994-06-05",156,156,"2023-07-16T07:02:03.000+00:00","2024-08-01T17:16:26.341+00:00","https://nansh.org/portal/collections/individual/index.php?occid=15465600",FALSE,"15465600","none","none",FALSE,NA,"Hill, S. R.; Texas A&M Univ. Field class","SRh","WGS84","Magnoliopsida","DM","none","none","LATIN_AMERICA","Dominica","NORTH_AMERICA","University of Vermont","15465600",NA,"5 June 1994",NA,NA,"2572992528","fd6ef1ca-e38e-46f9-afec-ad80ea579e93","47794","UVMVT231362","VT",NA,"Fruits peach color, round, firm-fleshy; leaves darker, shiny above. Small tree ca. 20 ft tall. “Bois piquet”",NA,NA,"Eugenia coffeifolia DC.",NA,NA,2200,200,NA,NA,"5c317c20-a640-4f0d-853c-ce104d3241df","25833",NA,NA,"Middleham Falls trail, Morne Trois Pitons National Park",NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","58ab88f3-0034-461c-9c44-9e525c4d360f",NA,"fdc6f4b1-6ba7-4e70-aa42-6c48df77790e",NA,"Montane rainforest, mostly undisturbed. Scarce low epiphyte with leathery leaves",NA,"fd6ef1ca-e38e-46f9-afec-ad80ea579e93",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Koenemann, D. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://nansh.org/imglib/storage/vt/vplants/UVMVT231/UVMVT231362_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
