"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","name","elevation","references","preparations","nomenclaturalCode","verbatimEventDate","language","type","identificationRemarks","collectionID","gadm","higherGeography","habitat","georeferenceProtocol","eventRemarks","higherClassification","county","fieldNumber","verbatimLocality","individualCount","verbatimElevation","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","reproductiveCondition","coordinateUncertaintyInMeters","georeferencedBy","dynamicProperties","georeferenceVerificationStatus","georeferenceSources","georeferencedDate","georeferenceRemarks","organismID","locationID","ownerInstitutionCode","accessRights","elevationAccuracy","lifeStage","typeStatus","typifiedName","http...unknown.org.license","http...unknown.org.rightsHolder","http...unknown.org.CatalogNumberNumeric","recordedByIDs.type","recordedByIDs.value","locationRemarks","media_url","license"
"1252640309","Eugenia protenta McVaugh",-2.883334,-59.966667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:51.013+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5417290,6,7707728,220,690,5014,3177662,5417290,5417290,"Eugenia protenta McVaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia protenta","Eugenia","protenta","SPECIES","DOUBTFUL","NE",NA,"SOUTH_AMERICA",NA,1995,10,17,"1995-10-17T00:00",290,290,NA,"2024-08-02T01:14:51.013+00:00",FALSE,"K001019375","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,NA,"Souza, M.A.D.","Holst, B.K.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"117","K001019375",NA,"Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.","Herbarium","1252640309","http://specimens.kew.org/herbarium/K001019375","K001019375","K",NA,NA,"Eugenia protenta McVaugh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manaus","Data not transcribed.","Label","Data not transcribed.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/686e3b0eaf929362d6de51619bde21e8.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270685127","Eugenia protenta McVaugh",5.519339,-61.990828,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.302+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417290,6,7707728,220,690,5014,3177662,5417290,5417290,"Eugenia protenta McVaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia protenta","Eugenia","protenta","SPECIES","DOUBTFUL","NE","2003-01-01T00:00:00","SOUTH_AMERICA","Bolivar",1994,4,19,"1994-04-19",109,109,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.302+00:00",FALSE,"774885","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"264975","N. Ramirez; D. Hokche, E. Raimundez, H. Briceno, L. Rodriguez","B. K. Holst","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"4916","774885",NA,NA,"Gran Sabana. Parque Nacional Canaima. Carretera Fuerte Luepa-Santa Elena. Rastrojo parte posterior del Campamento Rio Parupa que colinda con el Rio Parupa.","Plants","2270685127","c0bb7d35-2286-4984-a43c-15cb5871acfd","ASU0034642","ASU",NA,"Planta arbustiva, aprox. 1.5 m de alto. Yemas florales de color amarillo verdoso. Flores con petalos blanco verdosos. Frutos jovenes de color verde con tonalidades moradas, morado negruzco cuando maduros.","Eugenia protenta McVaugh",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=774885",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia",NA,NA,NA,NA,NA,"c0bb7d35-2286-4984-a43c-15cb5871acfd","47905","http://creativecommons.org/licenses/by-nc/3.0/","Carlos",NA,50000,"alorozco","Planta arbustiva, aprox. 1.5m de alto; yemas florales de color amarillo verdoso; flores con petalos blanco verdosos; frutos jovenes de color verde con tonalidades moradas, morado negruzco cuando maduros.","reviewed - high confidence","GoogleEarth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0034/ASU0034642_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1930086191","Eugenia protenta McVaugh",-2.699663,-60.352943,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:00.047+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417290,6,7707728,220,690,5014,3177662,5417290,5417290,"Eugenia protenta McVaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia protenta","Eugenia","protenta","SPECIES","DOUBTFUL","NE","1993-01-01T00:00:00","SOUTH_AMERICA","Amazonas",1991,7,23,"1991-07-23",204,204,NA,"2024-07-21T05:16:00.047+00:00",FALSE,"a4078026-cb80-403d-a78a-b362e4e36689","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"S. A. Mori","B. K. Holst","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","21843A","a4078026-cb80-403d-a78a-b362e4e36689","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Rio Cuieras.  Campina de Jaradá.","NY","1930086191","a4078026-cb80-403d-a78a-b362e4e36689","01451517","NY",NA,NA,"Eugenia protenta McVaugh",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1334046","sheet","ICN","23 Jul 1991","en","PhysicalObject","! B. Holst, 1997","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Google Maps (map data 2013)","2013-08-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/459/060/v-247-01451517.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1456275725","Eugenia protenta McVaugh",-2.68,-60.32,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:27.344+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417290,6,7707728,220,690,5014,3177662,5417290,5417290,"Eugenia protenta McVaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia protenta","Eugenia","protenta","SPECIES","DOUBTFUL","NE",NA,"SOUTH_AMERICA","Amazonas",1991,7,23,"1991-07-23",204,204,"2020-05-06T11:28:00.000+00:00","2024-08-02T12:41:27.344+00:00",FALSE,"http://n2t.net/ark:/65665/39eb16341-693e-4132-a744-aea672a4b857","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"S. Mori & C. A. Gracie",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"s.n.","http://n2t.net/ark:/65665/39eb16341-693e-4132-a744-aea672a4b857","urn:lsid:biocol.org:col:15463",NA,"Rio Cuieras. Campina de Jaradá","US","1456275725","http://n2t.net/ark:/65665/39eb16341-693e-4132-a744-aea672a4b857","US 3332102","US",NA,NA,"Eugenia protenta McVaugh",NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,"South America - Neotropics, Brazil, Amazonas",NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m33856cb80-d3c2-4e4d-b646-9e9a88757e03","http://creativecommons.org/licenses/by-sa/4.0/"
"1228273202","Eugenia protenta McVaugh",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:45.727+00:00",313,"PRESERVED_SPECIMEN","PRESENT",5417290,6,7707728,220,690,5014,3177662,5417290,5417290,"Eugenia protenta McVaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia protenta","Eugenia","protenta","SPECIES","DOUBTFUL","NE",NA,"SOUTH_AMERICA",NA,1991,11,NA,"1991-11",NA,NA,"2023-03-01T20:00:00.000+00:00","2024-01-25T10:59:45.727+00:00",FALSE,"17c02c71-e481-4d1a-8b37-ae5b758419c4","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"G. Aymard et al.",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","9563","17c02c71-e481-4d1a-8b37-ae5b758419c4","F",NA,"Venezuela","Botany","1228273202","17c02c71-e481-4d1a-8b37-ae5b758419c4","V0109268F","F",NA,NA,"Eugenia protenta McVaugh",NA,NA,NA,"ICBN",NA,NA,NA,NA,"Botany",NA,"South America, Venezuela. [LL]",NA,"TGN - Country Centroid",NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,"Generalised COUNTRY centroid","2390375","7611eec5-8b61-4234-809b-7f0e6d1f5724","F","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/505/014/V0109268F.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270688474","Eugenia protenta McVaugh",8.31667,-62.6833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.525+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417290,6,7707728,220,690,5014,3177662,5417290,5417290,"Eugenia protenta McVaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia protenta","Eugenia","protenta","SPECIES","DOUBTFUL","NE",NA,"SOUTH_AMERICA","Bolivar",1989,8,4,"1989-08-04",216,216,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.525+00:00",FALSE,"775724","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"265122","J. Rosales; F. Flores, L. Tovar","Holst, 2002","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"605","775724",NA,NA,"Parque 'La Llovizna' Puerto Ordaz","Plants","2270688474","298d6dc6-7910-4067-9370-8f1641164b35","ASU0019029","ASU",NA,"frecuente en areas inundadas y con corrientes; Arbusto de 3 m de altura, frutos de color amarillo y negro cuando maduros","Eugenia protenta McVaugh",22,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=775724",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"bosque entre raudales",NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia",NA,NA,NA,NA,NA,"298d6dc6-7910-4067-9370-8f1641164b35","47905","http://creativecommons.org/licenses/by-nc/3.0/","Veronica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019029_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1424070779","Eugenia protenta McVaugh",-7.75,-71.566667,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:33.957+00:00",520,"PRESERVED_SPECIMEN","PRESENT",5417290,6,7707728,220,690,5014,3177662,5417290,5417290,"Eugenia protenta McVaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia protenta","Eugenia","protenta","SPECIES","DOUBTFUL","NE",NA,"SOUTH_AMERICA","Amazonas",1987,10,2,"1987-10-02",275,275,"2014-07-22T18:28:26.000+00:00","2024-08-01T12:21:33.957+00:00",FALSE,"urn:catalog:JBRJ:RB:309587","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 368855","M. Clara Ferreira; A. P. Araujo","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","39","urn:catalog:JBRJ:RB:309587","04.936.616/0001-20","Eirunepé","BR-364, cruzamento Rio Gregório (sul).","RB","1424070779","urn:catalog:JBRJ:RB:309587","RB00309587","JBRJ","Vegetação: Floresta Aberta com palmeiras. Relevo: ondulado. Em terra firme.","Arbórea (fanerófita) com 6 m de altura, diâmetro à altura do peito 5 cm. Caule tortuoso, flores miúdas, cremes.Frequência média.","Eugenia protenta McVaugh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/30/95/87/00309587.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1456365821","Eugenia protenta McVaugh",3.35,-59.45,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:00.967+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417290,6,7707728,220,690,5014,3177662,5417290,5417290,"Eugenia protenta McVaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia protenta","Eugenia","protenta","SPECIES","DOUBTFUL","NE",NA,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1987,11,24,"1987-11-24",328,328,"2019-01-10T13:55:00.000+00:00","2024-08-02T12:40:00.967+00:00",FALSE,"http://n2t.net/ark:/65665/3c8c16383-9233-4458-be6a-28a896361df9","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"NMNH Extant Biology",NA,"M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"1217","http://n2t.net/ark:/65665/3c8c16383-9233-4458-be6a-28a896361df9","urn:lsid:biocol.org:col:15463",NA,"Kanuku Mts., Jardin Falls","US","1456365821","http://n2t.net/ark:/65665/3c8c16383-9233-4458-be6a-28a896361df9","US 3204801","US",NA,NA,"Eugenia protenta McVaugh",330,NA,NA,NA,"24-Nov-87",NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","Forest near falls",NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m35e02ec90-a749-4614-83ec-2c745f4b9b11","http://creativecommons.org/licenses/by-sa/4.0/"
"1456004429","Eugenia protenta McVaugh",6.53,-63.13,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:45.224+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417290,6,7707728,220,690,5014,3177662,5417290,5417290,"Eugenia protenta McVaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia protenta","Eugenia","protenta","SPECIES","DOUBTFUL","NE",NA,"SOUTH_AMERICA","Bolívar",1987,NA,NA,"1987-05-13/1987-06-13",133,164,"2023-02-08T17:33:00.000+00:00","2024-08-02T12:38:45.224+00:00",FALSE,"http://n2t.net/ark:/65665/3202a1361-fa41-4bd4-abf4-be1b17cf59d7","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"B. G. Stergios","Holst, Bruce K.","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"11036","http://n2t.net/ark:/65665/3202a1361-fa41-4bd4-abf4-be1b17cf59d7","urn:lsid:biocol.org:col:15463",NA,"Medio Río Chiguao, a la altura de ""Sabaneta""","US","1456004429","http://n2t.net/ark:/65665/3202a1361-fa41-4bd4-abf4-be1b17cf59d7","US 3234911","US",NA,NA,"Eugenia protenta McVaugh",NA,NA,NA,NA,"13-May-87 to 13-Jun-87",NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,"South America - Neotropics, Venezuela, Bolívar","Selvas húmedas baja de rebalse; a roilla del río",NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3662f880c-263e-41d9-a479-28696385ccf9","http://creativecommons.org/licenses/by-sa/4.0/"
"2270675099","Eugenia protenta McVaugh",-1.83333,-59.5333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.964+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417290,6,7707728,220,690,5014,3177662,5417290,5417290,"Eugenia protenta McVaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia protenta","Eugenia","protenta","SPECIES","DOUBTFUL","NE",NA,"SOUTH_AMERICA","Amazonas",1986,7,4,"1986-07-04",185,185,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.964+00:00",FALSE,"763617","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"156464","W. W. Thomas; C.A. Cid Ferreira, E. Fiuza Lima","B.K. Holst, 2000.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"5342","763617",NA,NA,"Represa de Balbina on Rio Uatama, ca. 4km NW of dam on D-1 road.","Plants","2270675099","2aae0bb4-9d09-409f-b153-ab01eea84a26","ASU0034643","ASU",NA,"Small tree, 5m. Leaves subcoriaceous, lustrous green above, plaer green beneath. Fruit dark green.","Eugenia protenta McVaugh",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=763617",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"Campinarama on sand.",NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","Presidente Figueredo",NA,NA,NA,NA,"2aae0bb4-9d09-409f-b153-ab01eea84a26","47905","http://creativecommons.org/licenses/by-nc/3.0/","marisin","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0034/ASU0034643_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1930585908","Eugenia protenta McVaugh",-7.439199,-63.514538,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:31.670+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417290,6,7707728,220,690,5014,3177662,5417290,5417290,"Eugenia protenta McVaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia protenta","Eugenia","protenta","SPECIES","DOUBTFUL","NE","2012-01-01T00:00:00","SOUTH_AMERICA","Amazonas",1982,6,6,"1982-06-06",157,157,NA,"2024-07-21T05:14:31.670+00:00",FALSE,"c757eea7-1143-4696-a3bb-b80d4c5a42bc","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"L. O. A. Teixeira","M. A. D. de Souza","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","963","c757eea7-1143-4696-a3bb-b80d4c5a42bc","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Estrada de Humaitá-Lábrea, km 59, a 6km ao Norte.","NY","1930585908","c757eea7-1143-4696-a3bb-b80d4c5a42bc","1552771","NY",NA,NA,"Eugenia protenta McVaugh",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1334503","sheet","ICN","6 Jun 1982","en","PhysicalObject","Duplicate specimen at herb.  INPA--104699   annotated as such, verif. Jan. 2017","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,"Humaitá Mun.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Google Maps (map data 2014); Manis Georef. Calculator","2014-05-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2147/560/01552771.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1451072545","Eugenia protenta McVaugh",8.8,-72.1,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.705+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5417290,6,7707728,220,690,5014,3177662,5417290,5417290,"Eugenia protenta McVaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia protenta","Eugenia","protenta","SPECIES","DOUBTFUL","NE",NA,"SOUTH_AMERICA",NA,1976,2,24,"1976-02-24T00:00",55,55,NA,"2024-08-02T01:14:50.705+00:00",FALSE,"K001003417","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,FALSE,NA,NA,"Colchester",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","EUROPE",NA,"2250","K001003417",NA,NA,"Cano Mosquito, Conuco.","Herbarium","1451072545","http://specimens.kew.org/herbarium/K001003417","K001003417","K",NA,NA,"Eugenia protenta McVaugh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cultivated",NA,"A cultivated bush bearing abundant red from yellow from green resinous tasting sweet fruits. Not common.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/bfffd0be75e29d67134632db5ebc6fc3.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
