"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","informationWithheld","occurrenceRemarks","elevation","higherGeography","institutionKey","collectionKey","preparations","recordNumber","habitat","nomenclaturalCode","georeferenceProtocol","http...unknown.org.taxonRankID","locality","county","eventRemarks","type","vernacularName","taxonConceptID","http...unknown.org.species","higherClassification","reproductiveCondition","individualCount","identificationVerificationStatus","establishmentMeans","verbatimCoordinateSystem","disposition","verbatimTaxonRank","gadm","verbatimElevation","otherCatalogNumbers","networkKeys","institutionID","georeferenceSources","typeStatus","verbatimSRS","collectionID","dynamicProperties","fieldNumber","language","accessRights","http...unknown.org.typifiedName","nomenclaturalStatus","ownerInstitutionCode","bibliographicCitation","coordinatePrecision","georeferencedBy","recordedByIDs.type","recordedByIDs.value","eventID","locationID","http...unknown.org.license","http...unknown.org.rightsHolder","http...unknown.org.CatalogNumberNumeric","media_url"
"2515066086","Decaspermum humile (G.Don) A.J.Scott",-28.18333,153.3,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:44.767+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1997,11,27,"1997-11-27",331,331,NA,"2024-07-18T23:54:44.767+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.3919642@BRAHMS","none","none",TRUE,NA,"Snow NW; Bradford J",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.3919642@BRAHMS",NA,NA,NA,"Botany","2515066086","https://data.biodiversitydata.nl/naturalis/specimen/L.3919642",NA,"L.3919642",NA,NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Snow, NW; Bradford, J 7462",NA,"ICN",NA,NA,"Flora of Queensland. Moreton.Austinville Road, 7.3km from turnoff to Springbrook Road (= Hwy 99).",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3919642/format/large"
"2515162191","Decaspermum humile (G.Don) A.J.Scott",-28.18333,153.28333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:14.452+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1997,11,27,"1997-11-27",331,331,NA,"2024-07-18T23:56:14.452+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.3919643@BRAHMS","none","none",TRUE,NA,"Snow NW; Bradford J",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.3919643@BRAHMS",NA,NA,NA,"Botany","2515162191","https://data.biodiversitydata.nl/naturalis/specimen/L.3919643",NA,"L.3919643",NA,NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Snow, NW; Bradford, J 7467",NA,"ICN",NA,NA,"Flora of Queensland. Moreton. Springbrook National Park, adjacent to Blackfellows Creek, Ca. 100 m upstream from trail leading below Canyon Lookout.",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3919643/format/large"
"2418452979","Decaspermum humile (G.Don) A.J.Scott",-15.752639,145.288604,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:26.841+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC","1997-04-01T00:00:00",100,"OCEANIA","Queensland",1996,6,8,"1996-06-08",160,160,"2021-07-17T11:20:08.000+00:00","2024-06-19T04:58:26.841+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"187e5bab-0a0b-445c-af3d-0b84743c41ac","none","none",FALSE,NA,"Jago, R.L.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"187e5bab-0a0b-445c-af3d-0b84743c41ac",NA,NA,NA,"Herbrecs","2418452979","187e5bab-0a0b-445c-af3d-0b84743c41ac",NA,"BRI AQ0654777","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"A tree, 8m tall. Fruit black.",NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","4016",NA,"ICN","GPS","7000","Home Rule Lodge Rossville (GPS 15 45 15 145 17 15).","Cook",NA,"PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=de67f09b-7cb1-4fb6-839a-ed669afc89e1"
"2418892448","Decaspermum humile (G.Don) A.J.Scott",-16.940133,145.626101,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:12.586+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC","2010-02-01T00:00:00",2000,"OCEANIA","Queensland",1996,6,17,"1996-06-17",169,169,"2021-07-17T11:20:04.000+00:00","2024-06-19T04:59:12.586+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"d2573acd-3450-43ce-aa83-5daa910577ee","none","none",FALSE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"d2573acd-3450-43ce-aa83-5daa910577ee",NA,NA,NA,"Herbrecs","2418892448","d2573acd-3450-43ce-aa83-5daa910577ee",NA,"BRI AQ0603207","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Tree to 5m high, rough bark, green fruit.",460,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","PIF19280","Complex notophyll vineforest on red soil from granite.","ICN","Hrb Convert","7000","State Forest 607 19km along Clohesy River road.","Cook","Very common in area.","PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f12fc745-fd00-4ef4-9642-53b7802243f1"
"2418676259","Decaspermum humile (G.Don) A.J.Scott",-17.157746,145.561218,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:53.526+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,100,"OCEANIA","Queensland",1995,6,22,"1995-06-22",173,173,"2021-07-17T11:20:10.000+00:00","2024-06-19T04:58:53.526+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"779de34f-50de-48ae-83a7-d0a193a2b626","none","none",FALSE,NA,"Hunter, J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"779de34f-50de-48ae-83a7-d0a193a2b626",NA,NA,NA,"Herbrecs","2418676259","779de34f-50de-48ae-83a7-d0a193a2b626",NA,"BRI AQ0661762","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,NA,720,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","JH4238",NA,"ICN","Hrb Convert","7000","Platypus Rock; Grid Ref 8063-468022.","Cook","Vine forest thicket in rocks on edge of hoop pine plantation on shallow, grey-brown sandy loam with granite geology.","PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=d6c66512-de6f-4c26-8e2f-9f8f5928e3ba"
"2418852446","Decaspermum humile (G.Don) A.J.Scott",-13.740156,143.376119,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:11.517+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,2000,"OCEANIA","Queensland",1995,6,19,"1995-06-19",170,170,"2021-07-17T11:20:03.000+00:00","2024-06-19T04:59:11.517+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"c1ca0f9d-b823-454c-9cc8-990f0f51afdf","none","none",FALSE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"c1ca0f9d-b823-454c-9cc8-990f0f51afdf",NA,NA,NA,"Herbrecs","2418852446","c1ca0f9d-b823-454c-9cc8-990f0f51afdf",NA,"BRI AQ0638008","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Shrub to 4m, sterile.",480,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","PIF16837","Complex notophyll vineforest on reddish soil, metamorphics.","ICN","Hrb Convert","7000","Leo Creek Mine area, Timber Reserve 14, McIlwraith Range.","Cook","Common in area.","PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=ef408741-db96-4a9e-b981-dec92a0a9b4e"
"2418616007","Decaspermum humile (G.Don) A.J.Scott",-26.67743,152.625673,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:46.797+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC","2003-06-01T00:00:00",100,"OCEANIA","Queensland",1994,4,2,"1994-04-02",92,92,"2021-07-17T12:00:41.000+00:00","2024-06-19T04:58:46.797+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"5dc99086-a69a-43d3-a273-e0d76e51e8c6","none","none",FALSE,NA,"Halford, D.|Hohnen, C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"5dc99086-a69a-43d3-a273-e0d76e51e8c6",NA,NA,NA,"Herbrecs","2418616007","5dc99086-a69a-43d3-a273-e0d76e51e8c6",NA,"BRI AQ0628080","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Shrub 1.5metres high.",450,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Q2170","Growing on rock ledge beside creek, riparian rainforest.","ICN","Hrb Convert","7000","Booloumba Creek, Conondale State Forest, Mount Langeley 9444-626490.","Wide Bay","Uncommon.","PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f4adde48-4103-40c5-a3ee-1c17be6290a3"
"2418406784","Decaspermum humile (G.Don) A.J.Scott",-12.716111,143.144722,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:17.555+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,100,"OCEANIA","Queensland",1994,6,30,"1994-06-30",181,181,"2021-07-17T11:20:02.000+00:00","2024-06-19T04:58:17.555+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"04216744-3eb0-44ad-a4fc-f0a905cccfc9","none","none",FALSE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"04216744-3eb0-44ad-a4fc-f0a905cccfc9",NA,NA,NA,"Herbrecs","2418406784","04216744-3eb0-44ad-a4fc-f0a905cccfc9",NA,"BRI AQ0629473","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Tree to 5m high, sterile.",80,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","PIF15395","Evergreen notophyll vineforest on alluvium along creek.","ICN","Map","7000","Garraway Creek.","Cook","Occasional in area.","PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8c726c1a-01f2-40ba-9160-8f1d6f2552b1"
"2418568872","Decaspermum humile (G.Don) A.J.Scott",-11.683889,142.701944,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:43.977+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,100,"OCEANIA","Queensland",1994,6,27,"1994-06-27",178,178,"2021-07-17T11:20:02.000+00:00","2024-06-19T04:58:43.977+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"498ef078-e5d6-4c69-91f8-780828851d5a","none","none",FALSE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"498ef078-e5d6-4c69-91f8-780828851d5a",NA,NA,NA,"Herbrecs","2418568872","498ef078-e5d6-4c69-91f8-780828851d5a",NA,"BRI AQ0631295","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Shrub to 4m high, sterile.",NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","PIF15355","Semi-evergreen vinethicket on deep white sand.","ICN","Map","7000","Captain Billy Landing turnoff, on Coen to Bamaga road.","Cook","Very common in area.","PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=fdb010f9-dc7b-400b-b22a-9055c6afe54c"
"2418877413","Decaspermum humile (G.Don) A.J.Scott",-18.206794,145.859444,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:10.691+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,2000,"OCEANIA","Queensland",1994,6,18,"1994-06-18",169,169,"2021-07-17T12:00:41.000+00:00","2024-06-19T04:59:10.691+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"cc3e1156-f7b4-4f3e-8791-42a810e9c0c7","none","none",FALSE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"cc3e1156-f7b4-4f3e-8791-42a810e9c0c7",NA,NA,NA,"Herbrecs","2418877413","cc3e1156-f7b4-4f3e-8791-42a810e9c0c7",NA,"BRI AQ0629311","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Shrub to 1.5m high, sterile.",NA,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","PIF15258","Complex notophyll vineforest on red soil.","ICN","Hrb Convert","7000","Kirrama Range, 11.5km from Kennedy.","North Kennedy","Common in area.","PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=63444ed6-408a-41c0-8c66-743d1c3da8e6"
"2418451349","Decaspermum humile (G.Don) A.J.Scott",-16.523469,145.376108,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:28.376+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,2000,"OCEANIA","Queensland",1994,7,10,"1994-07-10",191,191,"2021-07-17T11:20:02.000+00:00","2024-06-19T04:58:28.376+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"178c27ad-78bc-4aae-b585-cd821f43746d","none","none",FALSE,NA,"Forster, P.I.|Sankowsky, G.|Tucker, M.C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"178c27ad-78bc-4aae-b585-cd821f43746d",NA,NA,NA,"Herbrecs","2418451349","178c27ad-78bc-4aae-b585-cd821f43746d",NA,"BRI AQ0630506","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Shrub to 2.5m high, sterile.",300,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","PIF15512",NA,"ICN","Hrb Convert","7000","Little Mossman Logging Area, State Forest 143.","Cook","Rare in area.  Evergreen complex mesophyll vine forest.","PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=3c0dd523-0f57-4635-8abe-c88295fab4f1"
