"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","verbatimEventDate","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","bibliographicCitation","name","elevation","elevationAccuracy","dateIdentified","modified","datasetName","otherCatalogNumbers","institutionID","references","habitat","http...unknown.org.recordID","county","taxonID","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","gadm","preparations","nomenclaturalCode","language","type","georeferenceProtocol","dynamicProperties","verbatimElevation","higherGeography","reproductiveCondition","organismID","locationID","ownerInstitutionCode","accessRights","eventRemarks","identificationRemarks","typeStatus","typifiedName","media_url","license"
"4900508732","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-13.160556,-41.423611,"cdc,cdround,gass84,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:46.701+00:00",203,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",2004,12,12,"2004-12-12",347,347,"2024-07-01T12:17:46.701+00:00",FALSE,"6267774","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,"Stradmann, MTS;Castilho, P","Faria Júnior, JEQ de","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","1104","6267774","12/12/2004","Mucugê","Chapada Diamantina, Fazenda Caraíbas","ALCB","4900508732","6267774","ALCB00057374","ALCB","de ca 4,5m. Folhas coriáceas, discolores. Frutos imaturos verdes.; arbustiva-arbórea","de ca 4,5m. Folhas coriáceas, discolores. Frutos imaturos verdes.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6267774","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",NA,NA,"2010-09-17T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/73/74/alcb00057374.dzi","http://creativecommons.org/licenses/by/4.0/"
"1424073911","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-13.034444,-41.903889,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:34.321+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",2004,12,28,"2004-12-28",363,363,"2024-08-01T12:21:34.321+00:00",FALSE,"urn:catalog:JBRJ:RB:312789","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"R. Mello-Silva; R.C. Forzza","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden",NA,"urn:catalog:JBRJ:RB:312789",NA,"Piatã","Morro dos Três Morros, Serra do Gentio, São Bartolomeu (""Bertolameu""), base NNW do Morro do Navio. 9,3 km N de Piatã na estrada Piatã-Boninal (BA 148) e 7,1 km W na estrada vicinal para Inúbia, 6,8 km NNW desta última estrada.","RB","1424073911","urn:catalog:JBRJ:RB:312789","RB00312789","JBRJ","Afloramentos rochosos planos com Nanuza plicata, Vellozia tubiflora e areais brancos.","Arbusto 50 cm alt. Folhas ligeiramente discolores, verdes, mais claras na face abaxial. Hipanto verde. Sépalas verde-claras. Frutos imaturos verdes passando a amarelo-alaranjados.",NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",1477,NA,"2007-07-03T00:00:00","2017-10-19T07:41:22.000+00:00","RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 415182","04.936.616/0001-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/31/27/89/00312789.jpg","http://creativecommons.org/licenses/by/4.0/"
"1424213767","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-11.491667,-41.318889,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:38.800+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",2003,3,8,"2003-03-08",67,67,"2024-08-01T12:21:38.800+00:00",FALSE,"urn:catalog:JBRJ:RB:484062","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"L.P. de Queiroz; M.E.R. Junqueira, T.R.S. Silva & J.G. Carvalho-Sobri","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","7652","urn:catalog:JBRJ:RB:484062",NA,"Morro do Chapéu","Caminho para as dunas.","RB","1424213767","urn:catalog:JBRJ:RB:484062","RB00484062","JBRJ","Caatinga","Arbusto de ca. 2m de altura. Folhas cartáceas, glabras. Flores com cálice castanho persistente no fruto. Fruto castanho, sementes verdes",NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",NA,NA,"2007-07-03T00:00:00","2014-07-22T22:25:02.000+00:00","RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 446573","04.936.616/0001-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/48/40/62/00484062.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270468536","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-11.810407,-42.059213,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.949+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",2001,1,27,"2001-01-27",27,27,"2024-08-01T20:02:08.949+00:00",FALSE,"1111677","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"Guedes, M.L.; Saar, E. & Paulo, D.",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"8165","1111677",NA,NA,"Barra do Mendes: A 35 km de Barra do Mendes. S W Mata estacional arborea.","Plants","2270468536","97648b15-47d6-4b00-9496-f7c6433da690","ASU0008528","ASU",NA,"Arvoreta de 2.5 m de altura. Folhas coriaceas, discolores com bastante oleo essencial. Frutos pubescentes quando imaturos verde e maduros vinaceos.",NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",NA,NA,NA,"2023-07-16T07:02:03.000+00:00",NA,"263261",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111677",NA,"97648b15-47d6-4b00-9496-f7c6433da690",NA,"167899","http://creativecommons.org/licenses/by-nc/3.0/","xmirny","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Algrizea","a2e32c87-d320-4a01-bafd-a9182ae2e191",30000,"alorozco","reviewed - high confidence","GoogleEarth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008528_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1930360822","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-13.5828799,-41.8114684,"cdrep,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:24.626+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1997,12,27,"1997-12-27",361,361,"2024-07-21T05:14:24.626+00:00",FALSE,"b76d5c53-d968-4e3e-84d1-2c58fbefa975","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"A. M. V. de Carvalho","M. F. Santos","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","6374","b76d5c53-d968-4e3e-84d1-2c58fbefa975","27 Dec 1997",NA,"Ca. 5 km na estrada da cidade para Pico das Almas","NY","1930360822","b76d5c53-d968-4e3e-84d1-2c58fbefa975","565299","NY",NA,NA,NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",NA,NA,"2012-01-01T00:00:00",NA,"Vascular plants",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=90120","Serrado e campo rupestre",NA,"Rio de Contas Mun.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"CRIA (Centro de Referência em Informação Ambiental)",NA,"sheet","ICN","en","PhysicalObject","Other source",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2105/374/00565299.jpg","http://creativecommons.org/licenses/by/4.0/"
"1931077748","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-13.4,-41.73,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:42.547+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1993,9,28,"1993-09-28",271,271,"2024-07-21T05:14:42.547+00:00",FALSE,"ea2dee64-7aed-4d07-8b84-160a365e6895","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"W. Ganev",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","2253","ea2dee64-7aed-4d07-8b84-160a365e6895","28 Sep 1993",NA,"Barro branco, próximo a Ouro Fino.","NY","1931077748","ea2dee64-7aed-4d07-8b84-160a365e6895","2423223","NY",NA,NA,NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",NA,NA,NA,NA,"Vascular plants",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685529",NA,NA,"Rio de Contas Mun.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"sheet","ICN","en","PhysicalObject",NA,NA,"3445 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1657/168/02423223.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929599592","Psidium macrochlamys (DC.) Mattos",-13.3,-41.87,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:11.265+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420815,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Psidium","macrochlamys","SPECIES","SYNONYM","NE","SOUTH_AMERICA","Bahia",1993,11,26,"1993-11-26",330,330,"2024-07-21T05:14:11.265+00:00",FALSE,"81b3c147-1e58-43ac-91fd-f5773b40e496","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"W. Ganev",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","2583","81b3c147-1e58-43ac-91fd-f5773b40e496","26 Nov 1993",NA,"Água Limpa","NY","1929599592","81b3c147-1e58-43ac-91fd-f5773b40e496","1015676","NY",NA,NA,NA,"Psidium macrochlamys (DC.) Mattos",NA,NA,NA,NA,"Vascular plants",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1111083","Carrasco de campo rupestre com solo argiloso.",NA,"Abaíra Mun.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"sheet","ICN","en","PhysicalObject",NA,NA,"3937 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2156/006/01015676.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929558578","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-13.3,-41.85,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:11.369+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1993,12,23,"1993-12-23",357,357,"2024-07-21T05:14:11.369+00:00",FALSE,"7ec4fbc2-aead-4c65-a5f5-ca545abe2f72","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"W. Ganev",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","2699","7ec4fbc2-aead-4c65-a5f5-ca545abe2f72","23 Dec 1993",NA,"Roçadão, próximo a Catolés.","NY","1929558578","7ec4fbc2-aead-4c65-a5f5-ca545abe2f72","2423218","NY",NA,NA,NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",NA,NA,NA,NA,"Vascular plants",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685505",NA,NA,"Abaíra Mun.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"sheet","ICN","en","PhysicalObject",NA,NA,"3445-3773 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1657/164/02423218.jpg","http://creativecommons.org/licenses/by/4.0/"
"1927786371","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-13.28,-41.83,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:12:59.052+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1992,10,15,"1992-10-15",289,289,"2024-07-21T05:12:59.052+00:00",FALSE,"014b7b73-7fa4-4709-ace3-b766a9f4c926","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"W. Ganev",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","1227","014b7b73-7fa4-4709-ace3-b766a9f4c926","15 Oct 1992",NA,"Mendonça de Daniel Abreu, a 3 km de Catolés, à beira do rio do Ribeirao.","NY","1927786371","014b7b73-7fa4-4709-ace3-b766a9f4c926","02423227","NY",NA,NA,NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",NA,NA,NA,NA,"Vascular plants",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685546",NA,NA,"Abaíra Mun.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"sheet","ICN","en","PhysicalObject",NA,NA,"3182 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1657/984/02423227.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929259222","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-13.28,-41.87,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:42.357+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1992,10,23,"1992-10-23",297,297,"2024-07-21T05:15:42.357+00:00",FALSE,"698a7fd2-8267-4eaa-a393-2d17fdd5987f","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"W. Ganev",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","1327","698a7fd2-8267-4eaa-a393-2d17fdd5987f","23 Oct 1992",NA,"Catolés de Cima, próximo ao rio do Calado, próximo a camcela velha da Agua Limpa","NY","1929259222","698a7fd2-8267-4eaa-a393-2d17fdd5987f","2423245","NY",NA,NA,NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",NA,NA,NA,NA,"Vascular plants",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685592",NA,NA,"Abaíra Mun.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"sheet","ICN","en","PhysicalObject",NA,NA,"3773 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1657/185/02423245.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270468753","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-11.0833,-42.7333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.783+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1992,11,27,"1992-11-27",332,332,"2024-08-01T20:02:08.783+00:00",FALSE,"1111071","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"M. M. Arbo; R. Mello-Silva, J. Vicente","M. Ibrahim","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"5340","1111071",NA,NA,"Alrededores de Santo Inacioy hasta 9km al N, camino a Xique Xique, Serra do Acurua.","Plants","2270468753","bb5b3dfa-b80e-4f14-b347-85fb8e96ce67","ASU0055963","ASU",NA,"Arbol 3m; flores blancas.",NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",525,25,"2012-01-01T00:00:00","2023-07-16T07:02:03.000+00:00",NA,"188323",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111071","vegetacion rupicola, elementos de cerrado y caatinga. Suelo pedregoso. Entre rocas.","bb5b3dfa-b80e-4f14-b347-85fb8e96ce67","Gantio do Ouro","167899","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Algrizea","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0055/ASU0055963_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1928103877","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-13.3,-41.82,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:14.851+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1992,11,20,"1992-11-20",325,325,"2024-07-21T05:13:14.851+00:00",FALSE,"17bf9172-599b-44e6-b64b-d0501668b6c7","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"W. Ganev",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","1513","17bf9172-599b-44e6-b64b-d0501668b6c7","20 Nov 1992",NA,"Engenho de Baixo- Catolés, próximo ao Rio do Ribeirao","NY","1928103877","17bf9172-599b-44e6-b64b-d0501668b6c7","02423224","NY",NA,NA,NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",NA,NA,NA,NA,"Vascular plants",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685534",NA,NA,"Abaíra Mun.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"sheet","ICN","en","PhysicalObject",NA,NA,"3117 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1657/981/02423224.jpg","http://creativecommons.org/licenses/by/4.0/"
