"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","locality","gadm","occurrenceRemarks","institutionKey","collectionKey","recordNumber","georeferencedDate","institutionID","nomenclaturalCode","georeferenceProtocol","municipality","county","language","type","collectionID","georeferenceSources","georeferencedBy","otherCatalogNumbers","georeferenceVerificationStatus","http...unknown.org.recordID","rights","higherClassification","networkKeys","individualCount","elevation","higherGeography","http...unknown.org.recordEnteredBy","habitat","reproductiveCondition","lifeStage","elevationAccuracy","island","preparations","verbatimElevation","islandGroup","locationRemarks","eventID","footprintSRS","bibliographicCitation","verbatimIdentification","media_url","license"
"4129448634","Pimenta haitiensis (Urb.) Landrum",40.85,-73.866247,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:01.050+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186200,6,7707728,220,690,5014,3186060,3186200,3186200,"Pimenta haitiensis (Urb.) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta haitiensis","Pimenta","haitiensis","SPECIES","ACCEPTED","VU","2012-01-01T00:00:00",NA,"NORTH_AMERICA","New York",2012,NA,NA,"2012",NA,NA,NA,"2024-07-21T05:14:01.050+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2005838",FALSE,"73b88648-612c-47fb-ab65-550b23aece8b","none","none",FALSE,"Vascular plants","I. Vandebroek|A. Balbino","I. Vandebroek","WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","The New York Botanical Garden","73b88648-612c-47fb-ab65-550b23aece8b",NA,NA,"2012",NA,"NY","4129448634","73b88648-612c-47fb-ab65-550b23aece8b",NA,"04381605","NY",NA,NA,NA,"Pimenta haitiensis (Urb.) Landrum","Botánica San Lazarus, 52 East Kingsbridge Road, Bronx, New York 10468",NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72","R-IV-130","2016-12-19","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","GEOLocate Web Application","Bronx","Bronx Co.","en","PhysicalObject","http://biocol.org/urn:lsid:biocol.org:col:15556","GEOLocate (Tulane University Museum of Natural History)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/4112/022/04381605.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929789118","Pimenta haitiensis (Urb.) Landrum",40.850648,-73.931789,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:59.422+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186200,6,7707728,220,690,5014,3186060,3186200,3186200,"Pimenta haitiensis (Urb.) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta haitiensis","Pimenta","haitiensis","SPECIES","ACCEPTED","VU","2007-04-10T00:00:00",NA,"NORTH_AMERICA","New York",2007,2,3,"2007-02-03",34,34,NA,"2024-07-21T05:15:59.422+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1207511",FALSE,"8f1b9298-e20f-43a4-9414-f258d11213a5","none","none",FALSE,"Vascular plants","I. Vandebroek","F. Jiménez Rodríguez","WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","The New York Botanical Garden","8f1b9298-e20f-43a4-9414-f258d11213a5",NA,NA,"3-Feb-07",NA,"NY","1929789118","8f1b9298-e20f-43a4-9414-f258d11213a5",NA,"205525","NY",NA,NA,NA,"Pimenta haitiensis (Urb.) Landrum","Botánica Reyes, 182nd St. & Audubon Ave., NY",NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72","R-IV-87","2019-12-18","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Georeferencing Quick Reference Guide (Zermoglio et","Manhattan","New York Co.","en","PhysicalObject","http://biocol.org/urn:lsid:biocol.org:col:15556","Google Maps (map data 2021); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/243/847/v-247-00205525-01.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270593525","Pimenta haitiensis (Urb.) Landrum",18.493531,-69.953043,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:01:59.974+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186200,6,7707728,220,690,5014,3186060,3186200,3186200,"Pimenta haitiensis (Urb.) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta haitiensis","Pimenta","haitiensis","SPECIES","ACCEPTED","VU",NA,650,"NORTH_AMERICA",NA,2002,8,7,"2002-08-07",219,219,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:01:59.974+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=661854",FALSE,"661854","none","none",FALSE,NA,"Andrew Salywon",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"661854",NA,NA,NA,NA,"Plants","2270593525","698d1b88-27be-4d66-86d1-b85a1b5c85b5","51127","ASU0056879","ASU",NA,NA,NA,"Pimenta haitiensis (Urb.) Landrum","Jardín Botánico Nacional Dr. Rafael M. Moscoso living collection, Santo Domingo",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","1371",NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","georef batch tool 2012-07-05; GeoLocate","ksanderford","241622","reviewed - high confidence","698d1b88-27be-4d66-86d1-b85a1b5c85b5","http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056879_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1319526058","Pimenta haitiensis (Urb.) Landrum",17.77,-71.57,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:25.104+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3186200,6,7707728,220,690,5014,3186060,3186200,3186200,"Pimenta haitiensis (Urb.) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta haitiensis","Pimenta","haitiensis","SPECIES","ACCEPTED","VU",NA,NA,"NORTH_AMERICA",NA,1987,6,11,"1987-06-11",162,162,"2019-01-10T00:48:00.000+00:00","2024-08-02T12:39:25.104+00:00",NA,FALSE,"http://n2t.net/ark:/65665/366c6c93d-7ae3-4479-a38f-9b5551bc498a","none","none",FALSE,"NMNH Extant Biology","T. A. Zanoni, M. Mejia & R. Garcia",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/366c6c93d-7ae3-4479-a38f-9b5551bc498a",NA,NA,NA,NA,"US","1319526058","http://n2t.net/ark:/65665/366c6c93d-7ae3-4479-a38f-9b5551bc498a",NA,"US 3643096","US",NA,NA,NA,"Pimenta haitiensis (Urb.) Landrum","Barahona Pennisula between La Sabana de Algodon and Pte. Glaces",NA,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","36594",NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",1,50,"West Indies - Neotropics, Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m36672efab-aec6-4ad1-8a17-d9a10c96bf8a","http://creativecommons.org/licenses/by/4.0/"
"2270679564","Pimenta haitiensis (Urb.) Landrum",17.9042,-71.6725,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.798+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186200,6,7707728,220,690,5014,3186060,3186200,3186200,"Pimenta haitiensis (Urb.) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta haitiensis","Pimenta","haitiensis","SPECIES","ACCEPTED","VU",NA,NA,"NORTH_AMERICA","Pedernales",1985,7,24,"1985-07-24",205,205,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.798+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767259",FALSE,"767259","none","none",FALSE,NA,"F. Grifo; John M. Matuzak",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"767259",NA,NA,NA,NA,"Plants","2270679564","fe07cbba-4fab-45f4-80f9-4fe7af65bb40","51127","ASU0056877","ASU",NA,NA,NA,"Pimenta haitiensis (Urb.) Landrum","No specific.",NA,"Coor from www.fallingrain.com/world","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","179",NA,NA,NA,NA,NA,"Cabo Rojo",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"199557",NA,"fe07cbba-4fab-45f4-80f9-4fe7af65bb40","http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta",NA,NA,NA,NA,"marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056877_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270678552","Pimenta haitiensis (Urb.) Landrum",17.9042,-71.6725,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.705+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186200,6,7707728,220,690,5014,3186060,3186200,3186200,"Pimenta haitiensis (Urb.) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta haitiensis","Pimenta","haitiensis","SPECIES","ACCEPTED","VU",NA,NA,"NORTH_AMERICA","Pedernales",1985,7,24,"1985-07-24",205,205,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.705+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767260",FALSE,"767260","none","none",FALSE,NA,"F. Grifo; John M. Matuzak",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"767260",NA,NA,NA,NA,"Plants","2270678552","49616c82-f598-46f8-9b28-eb5f403fa155","51127","ASU0056878","ASU",NA,NA,NA,"Pimenta haitiensis (Urb.) Landrum","No specific.",NA,"Coor from www.fallingrain.com/world","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","178",NA,NA,NA,NA,NA,"Cabo Rojo",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"199590",NA,"49616c82-f598-46f8-9b28-eb5f403fa155","http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta",NA,NA,NA,NA,"marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056878_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270680562","Pimenta haitiensis (Urb.) Landrum",17.6167,-71.5333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.753+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186200,6,7707728,220,690,5014,3186060,3186200,3186200,"Pimenta haitiensis (Urb.) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta haitiensis","Pimenta","haitiensis","SPECIES","ACCEPTED","VU",NA,NA,"NORTH_AMERICA","Pedernales",1985,8,29,"1985-08-29",241,241,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.753+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767258",FALSE,"767258","none","none",FALSE,NA,"R. Garcia; J. Pimentel",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"767258",NA,NA,NA,NA,"Plants","2270680562","57bacf06-a47e-4090-9024-c5a75721f1ca","51127","ASU0056875","ASU",NA,NA,NA,"Pimenta haitiensis (Urb.) Landrum","Peninsula Barahona. Isla Beata, al este del campamento de la Marina de Guerra.","none","3m de alto; frutos verde muy aromatico.","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","421",NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"149219",NA,"57bacf06-a47e-4090-9024-c5a75721f1ca","http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta",NA,NA,NA,NA,"marisin","Vegetacion enana por efecto de los vientos.","fruits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056875_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1930370876","Pimenta haitiensis (Urb.) Landrum",17.97,-71.55,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:12.536+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186200,6,7707728,220,690,5014,3186060,3186200,3186200,"Pimenta haitiensis (Urb.) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta haitiensis","Pimenta","haitiensis","SPECIES","ACCEPTED","VU",NA,NA,"NORTH_AMERICA","Pedernales",1983,9,7,"1983-09-07",250,250,NA,"2024-07-21T05:16:12.536+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1689031",FALSE,"b8202628-566b-4864-b13d-cc960f84354a","none","none",FALSE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","b8202628-566b-4864-b13d-cc960f84354a",NA,NA,"07 Sep 1983",NA,"NY","1930370876","b8202628-566b-4864-b13d-cc960f84354a",NA,"1437810","NY",NA,NA,NA,"Pimenta haitiensis (Urb.) Landrum","Península de Barahona: 20.6 Km Noroeste [Oeste in field book] de Oviedo en la carretera a Pedernales: sobre roca caliza ""diente de Perro"".",NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72","27054",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,"en","PhysicalObject","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet","656 ft",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/489/075/01437810.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270679150","Pimenta haitiensis (Urb.) Landrum",18.49988,-69.923689,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.796+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186200,6,7707728,220,690,5014,3186060,3186200,3186200,"Pimenta haitiensis (Urb.) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta haitiensis","Pimenta","haitiensis","SPECIES","ACCEPTED","VU",NA,10000,"NORTH_AMERICA","Santo Domingo",NA,NA,NA,NA,NA,NA,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.796+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767257",FALSE,"767257","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"767257",NA,NA,"May 1983",NA,"Plants","2270679150","b7183e8f-6424-41e6-87d9-3c8ad40c0251","51127","ASU0056876","ASU",NA,NA,NA,"Pimenta haitiensis (Urb.) Landrum","sold as an herb in the central market of Santo Domingo",NA,"Sold as an herb in the Central Market of Santo Domingo. Called 'malaqueta'","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","4738-6",NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","georef batch tool 2012-07-05; GeoLocate","ksanderford","149181","reviewed - high confidence","b7183e8f-6424-41e6-87d9-3c8ad40c0251","http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta",NA,NA,NA,NA,"marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056876_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
