"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","elevation","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","typeStatus","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","nomenclaturalStatus","recordNumber","identifier.1","nomenclaturalCode","locality","county","collectionCode","gbifID","occurrenceID","type","taxonID","catalogNumber","institutionCode","ownerInstitutionCode","bibliographicCitation","collectionID","name","networkKeys","gadm","collectionKey","preparations","institutionID","media_url"
"1260495016","Eugenia roseopetiolata N.Snow & Cable",-25.066667,46.816667,"cdround,gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:14:11.677+00:00",340,"PRESERVED_SPECIMEN",4,"PRESENT",7662650,6,7707728,220,690,5014,3177662,7662650,7662650,"Eugenia roseopetiolata N.Snow & Cable","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia roseopetiolata","Eugenia","roseopetiolata","SPECIES","ACCEPTED","EN","2012-01-01T00:00:00",15,"AFRICA","Toliara",1990,11,19,"1990-11-19",323,323,"HOLOTYPE","2013-05-16T08:16:00.000+00:00","2024-08-02T20:14:11.677+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"urn:catalog:MO:Tropicos:311171","none","none","1be3aa67-8f90-4309-92f4-bd55426a8c09",TRUE,"Tropicos","Donald Faber-Langendoen","N. Snow et al.","WGS84","Magnoliopsida","MG","none","none","AFRICA","Madagascar","NORTH_AMERICA","Missouri Botanical Garden","No opinion","Faber-Langendoen 3557","urn:catalog:MO:Tropicos:311171","ICNafp","SW of Ft. Dauphin in Petriky Forest, W side of forest tract N of Lake Andratolohorano; white sand littoral forest; block P-1 of QIT-FER.   With A. Randrianasolo, N. Dumetz & R. Rabevohitra.","Anosy","Tropicos","1260495016","urn:catalog:MO:Tropicos:311171","PhysicalObject","100378085","311171","MO","MOBOT","http://www.tropicos.org/Specimen/311171","http://biocol.org/urn:lsid:biocol.org:col:15859","Eugenia roseopetiolata N.Snow & Cable",NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImages2/100237000/8601F220-03DA-4C18-8D79-46B46C50911D.jpg"
