"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","name","verbatimEventDate","bibliographicCitation","elevation","elevationAccuracy","gadm","preparations","verbatimLocality","typeStatus","habitat","georeferenceProtocol","higherClassification","media_url","license"
"1819183788","Eugenia fissurata Mattos",-17.132778,-40.421667,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:49.519+00:00",520,"PRESERVED_SPECIMEN","PRESENT",5415554,6,7707728,220,690,5014,3173616,3173647,3173647,"Calycorectes langsdorffii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes langsdorffii","Eugenia","fissurata","SPECIES","SYNONYM","NE","2016-02-01T00:00:00","SOUTH_AMERICA","Bahia",2016,2,1,"2016-02-01",32,32,"2018-01-25T16:30:06.000+00:00","2024-08-01T12:21:49.519+00:00",FALSE,"urn:catalog:JBRJ:RB:1379117","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 756660","A. Giaretta; P.T. Sano & M.T. Kubo","A. Giaretta","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","1640","urn:catalog:JBRJ:RB:1379117","04.936.616/0001-20","Itanhém","Comunidade dos Resende, fazenda Pedra Grande. Propriedade de Augusto e Dione. Distante 16 Km de Itanhém","RB","1819183788","urn:catalog:JBRJ:RB:1379117","RB01379117","JBRJ","Floresta Ombrófila Densa","Árvbore ca. 5 m de alt. Folhas com margem translúcida. Caule fissurado. Corte transversal do ramo com fissura central. Amostra em síloca","Eugenia fissurata Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/37/91/17/01379117.jpg","http://creativecommons.org/licenses/by/4.0/"
"4412368133","Eugenia fissurata Mattos",-14.176667,-39.733333,"cdc,cdround,gass84,iddativ,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:27.941+00:00",203,"PRESERVED_SPECIMEN","PRESENT",5415554,6,7707728,220,690,5014,3173616,3173647,3173647,"Calycorectes langsdorffii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes langsdorffii","Eugenia","fissurata","SPECIES","SYNONYM","NE",NA,"SOUTH_AMERICA","Bahia",2009,5,20,"2009-05-20",140,140,NA,"2024-07-01T12:17:27.941+00:00",FALSE,"5793897","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",TRUE,NA,NA,"Guedes, ML;Alves, L. de J.,Loureiro, DM,Santos, EC,Oliveira, ARJ","Stadnik, A; Giaretta, A","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","16501","5793897",NA,"Itagibá","Litoral Sul, Mata do Laterítico","ALCB","4412368133","5793897","ALCB00008659","ALCB","Folhas cartáceas, discolores.  Botões e flores alvas.","Folhas cartáceas, discolores.  Botões e flores alvas.","Eugenia fissurata Mattos","20/05/2009","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5793897",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/0/86/59/alcb00008659.dzi","http://creativecommons.org/licenses/by/4.0/"
"1424068245","Eugenia fissurata Mattos",-17.132778,-40.421667,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:36.689+00:00",520,"PRESERVED_SPECIMEN","PRESENT",5415554,6,7707728,220,690,5014,3173616,3173647,3173647,"Calycorectes langsdorffii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes langsdorffii","Eugenia","fissurata","SPECIES","SYNONYM","NE",NA,"SOUTH_AMERICA","Bahia",2001,3,18,"2001-03-18",77,77,"2022-01-28T17:42:42.000+00:00","2024-08-01T12:21:36.689+00:00",FALSE,"urn:catalog:JBRJ:RB:306987","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 398023","W.W. Thomas; J. Jardim, F. Juchum &  A. Carvalho","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden",NA,"urn:catalog:JBRJ:RB:306987","04.936.616/0001-20","Bahia","Itanhém: Fazenda Pedra Grande, 16.2 Km West of Itanhém on road to Batinga, then 0,6 Km north to Fazenda (owner Otevaldo Resende da Silva). .","RB","1424068245","urn:catalog:JBRJ:RB:306987","RB00306987","JBRJ","Southern Bahian Moist Forest Transitional to Mesophyllous","Tree, 3m; leaves bright green, buds pale green, flowers old, sepals scurfy yellow- olive, petals fallen","Eugenia fissurata Mattos",NA,NA,280,20,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/30/69/87/00306987.jpg","http://creativecommons.org/licenses/by/4.0/"
"912079061","Eugenia fissurata Mattos",-13.016667,-40.016667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:15.802+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5415554,6,7707728,220,690,5014,3173616,3173647,3173647,"Calycorectes langsdorffii O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycorectes","Calycorectes langsdorffii","Eugenia","fissurata","SPECIES","SYNONYM","NE",NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,"2018-06-27T15:03:24.410+00:00","2024-08-02T01:15:15.802+00:00",FALSE,"K000001392","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,FALSE,NA,NA,"Riedel","Giaretta, A,","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"s.n.","K000001392",NA,NA,"prope Ilheos","Herbarium","912079061","http://specimens.kew.org/herbarium/K000001392","K000001392","K",NA,"Herbarium Hookerianum 1867","Eugenia fissurata Mattos",NA,NA,NA,NA,NA,NA,NA,"TYPE","in silvis collibusque siccis","Gazetteer","Myrtaceae","http://d2seqvvyy3b8p2.cloudfront.net/e56a9d7b58e924b8b22f9c5a3521a3c3.jpg","http://creativecommons.org/licenses/by/4.0/"
