"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","identificationRemarks","occurrenceRemarks","informationWithheld","identifiedByIDs.type","identifiedByIDs.value","recordedByIDs.type","recordedByIDs.value","georeferencedBy","organismQuantityType","acceptedNameUsage","habitat","verbatimSRS","georeferenceRemarks","municipality","verbatimCoordinateSystem","locality","county","associatedReferences","language","type","taxonRemarks","vernacularName","verbatimElevation","elevation","elevationAccuracy","institutionKey","collectionKey","otherCatalogNumbers","recordNumber","georeferenceVerificationStatus","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","georeferenceSources","reproductiveCondition","networkKeys","higherGeography","institutionID","nomenclaturalCode","http...unknown.org.license","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","gadm","bibliographicCitation","preparations","locationRemarks","individualCount","georeferenceProtocol","organismID","locationID","accessRights","typeStatus","dynamicProperties","fieldNumber","typifiedName","nomenclaturalStatus","infraspecificEpithet","eventID","disposition","footprintSRS","verbatimIdentification","eventRemarks","media_url","license"
"574868161","Myrceugenia obtusa (DC.) O.Berg",-39.771111,-73.319167,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:58.086+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Los Ríos",2003,1,18,"2003-01-18",18,18,NA,"2024-07-30T17:31:58.086+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00131997","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00131997",NA,"18th January 2003",NA,"E","574868161","https://data.rbge.org.uk/herb/E00131997",NA,"E00131997","RBGE",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In more open places in secondary coastal Valdivian rainforest. Dominants include Laureliopsis philippian., Drimys winter., Saxegothaea conspicu., Podocarpus nubigenu., Rhapithamnus spinosu., Lomatia ferrugine., Amomyrtus lum., A. mel., Luma apiculata and Myrceugenia obtus.. Deeply shaded.",NA,NA,NA,NA,"Chile:Región XIV [Los Ríos]:Prov. de Valdivia:Valdivia:Road to Curiñanco on the way to Parque Oncol","Valdivia",NA,NA,"PhysicalObject",NA,NA,"379m",379,0,"0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc",NA,"11",NA,NA,NA,NA,NA,NA,"https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","CC0","Royal Botanic Garden Edinburgh","E","168992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00131997/full/300,/0/default.jpg","http://creativecommons.org/licenses/by/4.0/"
"575014206","Myrceugenia obtusa (DC.) O.Berg",-34.180556,-70.948611,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:59.290+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Región Metropolitana de Santiago",2003,2,6,"2003-02-06",37,37,NA,"2024-07-30T17:31:59.290+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00198906","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00198906",NA,"6th February 2003",NA,"E","575014206","https://data.rbge.org.uk/herb/E00198906",NA,"E00198906","RBGE",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steep slopes of sclerophyllous forest.",NA,NA,NA,NA,"Chile:Región Metropolitana de Santiago:Provincia de Melipilla:Alhué:Reserva  Nacional Roblería del Cobre de Loncha","Melipilla",NA,NA,"PhysicalObject",NA,NA,"703m",703,0,"0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc",NA,"1283",NA,NA,NA,NA,NA,NA,"https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","CC0","Royal Botanic Garden Edinburgh","E","190208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00198906/full/300,/0/default.jpg","http://creativecommons.org/licenses/by/4.0/"
"574979590","Myrceugenia obtusa (DC.) O.Berg",-39.7,-73.316111,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:58.638+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Los Ríos",2002,9,21,"2002-09-21",264,264,NA,"2024-07-30T17:31:58.638+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00163644","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00163644",NA,"21st September 2002",NA,"E","574979590","https://data.rbge.org.uk/herb/E00163644",NA,"E00163644","RBGE",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coastal Valdivian Rainforest. Dominant species include Saxegothaea conspicu., Laureliopsis philippian., Drimys winteri and Podocarpus nubigenus.",NA,NA,NA,NA,"Chile:Región XIV [Los Ríos]:Prov. de Valdivia:Valdivia:Parque Oncol","Valdivia",NA,NA,"PhysicalObject",NA,NA,"500m",500,0,"0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc",NA,"6471",NA,NA,NA,NA,NA,NA,"https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","CC0","Royal Botanic Garden Edinburgh","E","158848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00163644/manifest","http://creativecommons.org/licenses/by/4.0/"
"2270675135","Myrceugenia obtusa (DC.) O.Berg",-33.2393,-71.6522,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.909+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Valparaiso",2000,7,29,"2000-07-29",211,211,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.909+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764419",FALSE,"764419","none","none",FALSE,NA,"L. R. Landrum; S.S. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764419",NA,NA,NA,"Plants","2270675135","35e6ebd3-ee06-47c6-844b-1033c6b71850","33743","ASU0043364","ASU",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,"Shrub ca. 1m high.",NA,NA,NA,NA,NA,NA,NA,NA,"Sclerophyllous scrub.",NA,NA,NA,NA,"Road to Tunquen to Quintay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","238027","9818",NA,"35e6ebd3-ee06-47c6-844b-1033c6b71850","ecologicallyOccursWith: Myrceugenia|ecologicallyOccursWith: Baccharis|ecologicallyOccursWith: Muhlenbeckia","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043364_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270678861","Myrceugenia obtusa (DC.) O.Berg",-33.5833,-71.5167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.081+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,5000,"SOUTH_AMERICA","Valparaiso",2000,7,28,"2000-07-28",210,210,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.081+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764420",FALSE,"764420","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764420",NA,NA,NA,"Plants","2270678861","699f000a-03b2-47a1-a8fc-c8403405efc8","33743","ASU0043365","ASU",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,"Shrub.",NA,NA,NA,NA,NA,"Landrum",NA,NA,"Remnants of sclerophyllous vegetation along small stream.",NA,NA,NA,NA,"San Antonio, Malvilla, ca. 1km W of Malvilla along railroad tracks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","238117","9810","reviewed - high confidence","699f000a-03b2-47a1-a8fc-c8403405efc8","ecologicallyOccursWith: Luma chequen|ecologicallyOccursWith: Myrceugenia obtusa|ecologicallyOccursWith: M. esxucca|ecologicallyOccursWith: Baberis actinacantha","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","georef batch tool 2012-10-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043365_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"574735234","Myrceugenia obtusa (DC.) O.Berg",-37.215278,-72.381944,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.568+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Bío-Bío",1999,11,27,"1999-11-27",331,331,NA,"2024-07-30T17:31:57.568+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00096181","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00096181",NA,"27th November 1999",NA,"E","574735234","https://data.rbge.org.uk/herb/E00096181",NA,"E00096181","RBGE",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dense shade of small wood on margin of grazing pasture with Nothofagus dombeyi and N. obliqu..",NA,NA,NA,NA,"Chile:Región VIII [Biobío]:Prov. de Biobío:Los Angeles:Salta de Laja, east of falls in remnant native forest.","Biobío",NA,NA,"PhysicalObject",NA,NA,"320m",320,0,"0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc",NA,"6126",NA,NA,NA,NA,NA,NA,"https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","CC0","Royal Botanic Garden Edinburgh","E","98132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00096181/manifest","http://creativecommons.org/licenses/by/4.0/"
"575052024","Myrceugenia obtusa (DC.) O.Berg",-37.215278,-72.381944,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.549+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Bío-Bío",1999,11,27,"1999-11-27",331,331,NA,"2024-07-30T17:31:57.549+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00096183","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00096183",NA,"27th November 1999",NA,"E","575052024","https://data.rbge.org.uk/herb/E00096183",NA,"E00096183","RBGE",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small wood on poorly drained soils with Gunnera tinctoria and Equisetum giganteu..",NA,NA,NA,NA,"Chile:Región VIII [Biobío]:Prov. de Biobío:Los Angeles:Salta de Laja, east of falls in remnant native forest.","Biobío",NA,NA,"PhysicalObject",NA,NA,"320m",320,0,"0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc",NA,"6124",NA,NA,NA,NA,NA,NA,"https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","CC0","Royal Botanic Garden Edinburgh","E","98130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00096183/manifest","http://creativecommons.org/licenses/by/4.0/"
"574767988","Myrceugenia obtusa (DC.) O.Berg",-32.583333,-71.416667,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.771+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Valparaíso",1997,12,4,"1997-12-04",338,338,NA,"2024-07-30T17:31:57.771+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00113993","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00113993",NA,"4th December 1997",NA,"E","574767988","https://data.rbge.org.uk/herb/E00113993",NA,"E00113993","RBGE",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very rich coastal forest which is subject to coastal cloud much of the year. Dominant species include Beilschmiedia miersii and other Lauraceae.",NA,NA,NA,NA,"Chile:Región V [Valparaíso]:Prov. de Petorca:Zapallar:Quebrada Aguas Claro, 2 km south of Cachagua and 3 km inland from coast.","Petorca",NA,NA,"PhysicalObject",NA,NA,"70m",70,0,"0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc",NA,"20",NA,NA,NA,NA,NA,NA,"https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","CC0","Royal Botanic Garden Edinburgh","E","83532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00113993/full/300,/0/default.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270676205","Myrceugenia obtusa (DC.) O.Berg",-36.75,-73.1667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.267+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Biobio",1995,1,8,"1995-01-08",8,8,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.267+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764416",FALSE,"764416","none","none",TRUE,NA,"L. R. Landrum; S.S. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764416",NA,NA,NA,"Plants","2270676205","e187efb7-fb99-4759-94d5-14c407bf7a9e","33743","ASU0033037","ASU",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,"Shrub ca. 3m high.",NA,NA,NA,NA,NA,NA,NA,NA,"Sclerophyllous trees and shrubs.",NA,NA,NA,NA,"Parque Hualpen, near Museum.","Concepcion",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","198621","8475",NA,"e187efb7-fb99-4759-94d5-14c407bf7a9e","ecologicallyOccursWith: Aextoxicon|ecologicallyOccursWith: Myrtaceae|ecologicallyOccursWith: etc","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033037_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270674982","Myrceugenia obtusa (DC.) O.Berg",-37.25,-73.45,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.128+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Biobio",1995,1,7,"1995-01-07",7,7,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.128+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764418",FALSE,"764418","none","none",FALSE,NA,"L. R. Landrum; S.S. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764418",NA,NA,NA,"Plants","2270674982","31cb799a-2038-4edc-a2ac-49d26333752a","33743","ASU0043362","ASU",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,"Shrub ca. 2m high.",NA,NA,NA,NA,NA,NA,NA,NA,"Shrubby regrowth of natural vegetation.",NA,NA,NA,NA,"Ca. 10km W of Arauco, ca. 0.5km W of Caleta Tubul at rio Tubul.","Arauco.",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","198653","8472",NA,"31cb799a-2038-4edc-a2ac-49d26333752a",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043362_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
