"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","identificationRemarks","http...unknown.org.captive","identificationID","name","networkKeys","institutionKey","collectionKey","recordNumber","municipality","fieldNotes","occurrenceRemarks","bibliographicCitation","locality","gadm","otherCatalogNumbers","institutionID","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","reproductiveCondition","elevation","habitat","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceVerificationStatus","georeferenceRemarks","identificationQualifier","typeStatus","typifiedName","distanceFromCentroidInMeters","higherGeography","dynamicProperties","fieldNumber","nomenclaturalCode","organismID","ownerInstitutionCode","accessRights","preparations","type","recordedByIDs.type","recordedByIDs.value","http...unknown.org.license","http...unknown.org.rightsHolder","http...unknown.org.CatalogNumberNumeric","media_url","license"
"2996080834","Psidium rhombeum O.Berg",-15.016667,-42.366667,"cdc,cdround,gass84,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:18:00.836+00:00",203,"PRESERVED_SPECIMEN","PRESENT",5420557,6,7707728,220,690,5014,3187232,5420557,5420557,"Psidium rhombeum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rhombeum","Psidium","rhombeum","SPECIES","ACCEPTED","NE","2019-06-13T00:00:00",NA,"SOUTH_AMERICA","Bahia",2018,2,16,"2018-02-16",47,47,NA,"2024-07-01T12:18:00.836+00:00",NA,FALSE,"5264374","none","none",TRUE,NA,"Guedes, ML","Stadnik, A","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","5264374",NA,"16/02/2018",NA,"ALCB","2996080834","5264374",NA,"ALCB047900","ALCB",NA,NA,NA,NA,"Psidium rhombeum O.Berg","4b0d8edb-7504-42c4-9349-63e86c01bf97","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e","30198","Mortugaba","Folhas cartáceas, discolores. Flores axilares, alvas.","Folhas cartáceas, discolores. Flores axilares, alvas.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5264374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/4/79/0/alcb00047900.dzi","http://creativecommons.org/licenses/by/4.0/"
"2996080747","Psidium rhombeum O.Berg",-14.883333,-41.966667,"cdc,cdround,gass84,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:18:00.782+00:00",203,"PRESERVED_SPECIMEN","PRESENT",5420557,6,7707728,220,690,5014,3187232,5420557,5420557,"Psidium rhombeum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rhombeum","Psidium","rhombeum","SPECIES","ACCEPTED","NE","2019-06-13T00:00:00",NA,"SOUTH_AMERICA","Bahia",2017,12,15,"2017-12-15",349,349,NA,"2024-07-01T12:18:00.782+00:00",NA,FALSE,"5264312","none","none",TRUE,NA,"Guedes, ML;Alunos de Botânica BIOC05","Stadnik, A; Melo, JDO; Lucresia, L","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","5264312",NA,"15/12/2017",NA,"ALCB","2996080747","5264312",NA,"ALCB047843","ALCB",NA,NA,NA,NA,"Psidium rhombeum O.Berg","4b0d8edb-7504-42c4-9349-63e86c01bf97","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e","30146","Condeúba","Folhas cartáceas, bastante aromática. Flores passadas.","Folhas cartáceas, bastante aromática. Flores passadas.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5264312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/4/78/43/alcb00047843.dzi","http://creativecommons.org/licenses/by/4.0/"
"2996071841","Psidium rhombeum O.Berg",-14,-42,"cdc,gass84,iddativ,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:52.972+00:00",203,"PRESERVED_SPECIMEN","PRESENT",5420557,6,7707728,220,690,5014,3187232,5420557,5420557,"Psidium rhombeum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rhombeum","Psidium","rhombeum","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Bahia",2015,1,22,"2015-01-22",22,22,NA,"2024-07-01T12:17:52.972+00:00",NA,FALSE,"5154766","none","none",TRUE,NA,"Stadnik, A;Lopes, R,Jardim, JG,Ibrahim, M","Stadnik, A","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","5154766",NA,"22/01/2015",NA,"ALCB","2996071841","5154766",NA,"ALCB045492","ALCB",NA,NA,NA,NA,"Psidium rhombeum O.Berg","4b0d8edb-7504-42c4-9349-63e86c01bf97","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e","279","Licínio de Almeida","ca. 4m alt.  Folhas cartáceas, discolores. Frutos verdes imaturos, maduros roxos.","ca. 4m alt.  Folhas cartáceas, discolores. Frutos verdes imaturos, maduros roxos.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5154766","Jurema - estrada para são Domingos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/4/54/92/alcb00045492.dzi","http://creativecommons.org/licenses/by/4.0/"
"2270684129","Psidium rhombeum O.Berg",-9.33333,-38.3,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.393+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420557,6,7707728,220,690,5014,3187232,5420557,5420557,"Psidium rhombeum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rhombeum","Psidium","rhombeum","SPECIES","ACCEPTED","NE","2007-01-01T00:00:00",NA,"SOUTH_AMERICA","Bahia",2004,3,9,"2004-03-09",69,69,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.393+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=773853",FALSE,"773853","none","none",TRUE,NA,"Moraes, M.V.","L. R. Landrum, 2007","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"773853",NA,NA,NA,"Plants","2270684129","6c73fdff-10fb-4808-a59e-d1fef7c74c0c","48259","ASU0008243","ASU",NA,NA,NA,NA,"Psidium rhombeum O.Berg",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","626",NA,NA,"Arbusto alto. Sem flores.",NA,"Gloria: Brejo do Brugo- Baixa de Fontana",NA,"263072",NA,"6c73fdff-10fb-4808-a59e-d1fef7c74c0c","http://creativecommons.org/licenses/by-nc/3.0/","veronica","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/201308/Psidium_rhombeum-6129_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270532904","Psidium rhombeum O.Berg",-9.414722,-41.151944,"cdc,cdround,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:14.664+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420557,6,7707728,220,690,5014,3187232,5420557,5420557,"Psidium rhombeum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rhombeum","Psidium","rhombeum","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Bahia",2003,11,30,"2003-11-30",334,334,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:14.664+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2039910",FALSE,"2039910","none","none",TRUE,NA,"Queiroz, L. P.; E. Gross, E. R. Souza, K. R. B. Leite, P. S. Reis",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"2039910",NA,NA,NA,"Plants","2270532904","029c139b-af49-443a-9295-aac2ee782446","48259","ASU0057058","ASU",NA,NA,NA,NA,"Psidium rhombeum O.Berg",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","8075",NA,NA,"DNA; Arbusto ca. 3 m, bastante ramificado",NA,"Casa Nova, dunas interiores do Sao Francisco",NA,"280739",NA,"029c139b-af49-443a-9295-aac2ee782446","http://creativecommons.org/licenses/by-nc/3.0/","Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191","fl",414,"dunas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/201308/Psidium_rhombeum-6123_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2248068331","Psidium rhombeum O.Berg",-8.592161,-37.247034,"cdc,gass84,gdativ,colmafu,inmafu","98d7a49c-5776-41eb-a928-b6f5174eadd1","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T11:59:27.239+00:00","2024-08-01T11:59:41.402+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5420557,6,7707728,220,690,5014,3187232,5420557,5420557,"Psidium rhombeum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rhombeum","Psidium","rhombeum","SPECIES","ACCEPTED","NE","2017-07-02T00:00:00",NA,"SOUTH_AMERICA","Pernambuco",1997,3,3,"1997-03-03",62,62,"2018-08-22T16:40:40.000+00:00","2024-08-01T11:59:41.402+00:00",NA,FALSE,"urn:catalog:JBRJ:RB:305801","none","none",TRUE,"Caatinga Biome - RB - Rio de Janeiro Botanical Garden Herbarium Collection","A.P.S.Gomes; et alii","A.C.Tuler","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:305801",NA,NA,NA,"RB","2248068331","urn:catalog:JBRJ:RB:305801",NA,"RB00305801","JBRJ",NA,NA,NA,NA,"Psidium rhombeum O.Berg",NA,"48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa","412","Buíque","vegetação arbustiva-arbórea. Solo arenoso esbranquiçado. Caatinga/Cerrado","arbusto, ca. 2,50m fruto verde imaturo",NA,"Sítio Pititi, sopé da Serra Branca.",NA,"RB 345947",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ulises Rodrigo Magdalena","2016","Magdalena et al. (2018) https://doi.org/10.1016/j.apgeog.2018.05.002","Coordenada aferida","Coordenada aferida a partir da localidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://rb.jbrj.gov.br/v2/templaterb2.php?colbot=RB&codtestemunho=305801&arquivo=00305801.jpg","http://creativecommons.org/licenses/by/4.0/"
"1056861849","Psidium rhombeum O.Berg",-10.773109,-53.08982,"gass84,mdativ,muldativ,colmafu,inmafu","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T06:57:04.427+00:00","2024-07-30T10:12:18.883+00:00",392,"PRESERVED_SPECIMEN","PRESENT",5420557,6,7707728,220,690,5014,3187232,5420557,5420557,"Psidium rhombeum O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium rhombeum","Psidium","rhombeum","SPECIES","ACCEPTED","NE",NA,4364,"SOUTH_AMERICA",NA,1839,NA,NA,"1839",NA,NA,NA,"2024-07-30T10:12:18.883+00:00",NA,FALSE,"4989685","none","none",TRUE,NA,"Jacques Samuel Blanchet","Proença","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"4989685",NA,NA,NA,"BOT","1056861849","a2959a8b-2bc7-47e0-8f79-1fec0de389cc",NA,"BM000796890","NHMUK",NA,NA,NA,NA,"Psidium rhombeum O.Berg","17abcf75-2f1e-46dd-bf75-a5b21dd02655,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","1d808a7c-1f9e-4379-9616-edb749ecf10e","8bb3763f-955c-4791-8777-44de1996b378","2815",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4989685",NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISOTYPE",NA,151.957523085744,"South America; Brazil","{""associatedMediaCount"": 1, ""barcode"": null, ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": ""Sheet"", ""collectionName"": null, ""commodity"": null, ""created"": 1190892643000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Psidium rhombeum Berg"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056861849"", ""gbifIssue"": [""GEODETIC_DATUM_ASSUMED_WGS84""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": ""GPI Georeferencing"", ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""Gen Herb"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}","2815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://data.nhm.ac.uk/media/99a8a8f0-f569-4e85-941d-982086027b7b","http://creativecommons.org/licenses/by/4.0/"
