"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","networkKeys","elevation","elevationAccuracy","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","verbatimElevation","collectionID","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","higherClassification","georeferenceSources","individualCount","otherCatalogNumbers","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","reproductiveCondition","typeStatus","typifiedName","occurrenceRemarks","preparations","locationRemarks","eventID","footprintSRS","bibliographicCitation","verbatimIdentification","media_url"
"575014308","Ugni selkirkii (Hook. & Arn.) O.Berg",-33.657222,-78.842778,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:58.795+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185093,6,7707728,220,690,5014,3185042,3185093,3185093,"Ugni selkirkii (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni selkirkii","Ugni","selkirkii","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Valparaíso",NA,2003,12,11,"2003-12-11",345,345,NA,"2024-07-30T17:31:58.795+00:00",NA,"http://creativecommons.org/licenses/by-sa/4.0/",FALSE,"https://data.rbge.org.uk/herb/E00180709","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00180709",NA,NA,"11th December 2003",NA,"E","575014308","https://data.rbge.org.uk/herb/E00180709",NA,"E00180709","RBGE",NA,NA,NA,"Ugni selkirkii (Hook. & Arn.) O.Berg",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",584,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","31","Steep slopes with competition from the introduced species Ugni molina..","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región V [Valparaíso]:Provincia de Valparaíso:Juan Fernández:Zona El Camote, sendero to Cerro Yunque","Valparaíso","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","180009","584m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00180709/manifest"
"1228427297","Ugni selkirkii (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:12.771+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185093,6,7707728,220,690,5014,3185042,3185093,3185093,"Ugni selkirkii (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni selkirkii","Ugni","selkirkii","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,NA,1985,3,3,"1985-03-03",62,62,"2023-07-20T21:22:00.000+00:00","2024-01-25T11:00:12.771+00:00",NA,"http://creativecommons.org/licenses/by-sa/4.0/",FALSE,"290ddd9e-6e7a-4572-adb3-b593816fbbd3","none","none",FALSE,"seeds-22-sep-2023","C. Bock",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","290ddd9e-6e7a-4572-adb3-b593816fbbd3",NA,NA,NA,NA,"Botany","1228427297","290ddd9e-6e7a-4572-adb3-b593816fbbd3",NA,"V0138921F","F",NA,NA,NA,"Ugni selkirkii (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"81",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,NA,"Botany","TGN - Country Centroid","Generalised COUNTRY centroid","2764553","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/943/V0138921F.jpg"
"2270667498","Ugni selkirkii (Hook. & Arn.) O.Berg",-33.645332,-78.836862,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:04.736+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185093,6,7707728,220,690,5014,3185042,3185093,3185093,"Ugni selkirkii (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni selkirkii","Ugni","selkirkii","SPECIES","ACCEPTED","NE",NA,3000,"SOUTH_AMERICA","Valparaiso",NA,1942,8,13,"1942-08-13",225,225,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:04.736+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=754205","http://creativecommons.org/licenses/by-sa/4.0/",FALSE,"754205","none","none",FALSE,NA,"Edmundo Pisano; Alvaro Montaido",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"754205",NA,NA,NA,NA,"Plants","2270667498","4e094ffa-01e4-47f0-92d5-53f496f09b54","48283","ASU0019683","ASU",NA,NA,NA,"Ugni selkirkii (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,450,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","1462","En las partes altas de los cerros; lugares expuestos al viento",NA,NA,"Isla Mas a Tierra; Faldeos del Salsipuedes Y Mirador de Selkirk",NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni",NA,NA,"152770","4e094ffa-01e4-47f0-92d5-53f496f09b54","http://creativecommons.org/licenses/by-nc/3.0/","Deanna","fruits",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019683_lg.jpg"
"1228481412","Ugni selkirkii (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:01.351+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185093,6,7707728,220,690,5014,3185042,3185093,3185093,"Ugni selkirkii (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni selkirkii","Ugni","selkirkii","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,NA,1833,NA,NA,"1833",NA,NA,"2023-07-20T21:22:00.000+00:00","2024-01-25T11:00:01.351+00:00",NA,"http://creativecommons.org/licenses/by-sa/4.0/",FALSE,"6afdbd39-3644-468f-8b34-e2b81200613d","none","none",FALSE,"seeds-22-sep-2023",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","6afdbd39-3644-468f-8b34-e2b81200613d",NA,NA,NA,NA,"Botany","1228481412","6afdbd39-3644-468f-8b34-e2b81200613d",NA,"V0138922F","F",NA,NA,NA,"Ugni selkirkii (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,NA,NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,NA,"Botany","TGN - Country Centroid","Generalised COUNTRY centroid","2764555","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/944/V0138922F.jpg"
