"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","eventDate","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","name","day","startDayOfYear","endDayOfYear","coordinateUncertaintyInMeters","georeferencedBy","references","habitat","dynamicProperties","georeferenceVerificationStatus","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","georeferenceSources","typeStatus","preparations","nomenclaturalCode","verbatimEventDate","language","type","identificationRemarks","associatedOccurrences","county","reproductiveCondition","elevation","elevationAccuracy","bibliographicCitation","media_url","license"
"3802876337","Psidium araucanum Soares-Silva & Proença",-25.286944,-49.4725,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:53.593+00:00",520,"PRESERVED_SPECIMEN","PRESENT",5420556,6,7707728,220,690,5014,3187232,5420556,5420556,"Psidium araucanum Soares-Silva & Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium araucanum","Psidium","araucanum","SPECIES","ACCEPTED","EN","2019-03-01T00:00:00","SOUTH_AMERICA","Paraná",2019,3,"2019-03","2022-05-14T19:34:43.000+00:00","2024-08-01T12:21:53.593+00:00",FALSE,"urn:catalog:JBRJ:RB:1461696","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 830302","F. Marinero; V. Ariati, D. Roher","F. Marinero","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","975","urn:catalog:JBRJ:RB:1461696","04.936.616/0001-20","Campo Magro","Estrada para Morro da Palha.","RB","3802876337","urn:catalog:JBRJ:RB:1461696","RB01461696","JBRJ","Floresta Ombrófila Mista Montana.","Árvore, frutos verdes.","Psidium araucanum Soares-Silva & Proença",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/46/16/96/01461696.jpg","http://creativecommons.org/licenses/by/4.0/"
"3802882322","Psidium araucanum Soares-Silva & Proença",-25.286944,-49.4725,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:54.125+00:00",520,"PRESERVED_SPECIMEN","PRESENT",5420556,6,7707728,220,690,5014,3187232,5420556,5420556,"Psidium araucanum Soares-Silva & Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium araucanum","Psidium","araucanum","SPECIES","ACCEPTED","EN","2018-11-04T00:00:00","SOUTH_AMERICA","Paraná",2018,11,"2018-11-02","2022-05-13T21:29:54.000+00:00","2024-08-01T12:21:54.125+00:00",FALSE,"urn:catalog:JBRJ:RB:1461446","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 830065","F. Marinero; V. Ariati, D. Roher","F. Marinero, D. Roher","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","942","urn:catalog:JBRJ:RB:1461446","04.936.616/0001-20","Campo Magro","Estrada para Morro de Palha.","RB","3802882322","urn:catalog:JBRJ:RB:1461446","RB01461446","JBRJ","Floresta Ombrófila Mista Montana.","Árvore; flores alvas.","Psidium araucanum Soares-Silva & Proença",2,306,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/46/14/46/01461446.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270483938","Psidium araucanum Soares-Silva & Proença",-24.977653,-49.08361,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.816+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420556,6,7707728,220,690,5014,3187232,5420556,5420556,"Psidium araucanum Soares-Silva & Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium araucanum","Psidium","araucanum","SPECIES","ACCEPTED","EN","2008-01-01T00:00:00","SOUTH_AMERICA","Parana",1999,2,"1999-02-19","2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.816+00:00",FALSE,"1125459","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"236765","Silva et al.","L. R. Landrum, 2008","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"2881","1125459",NA,NA,"Parque Estadual de Campinhos (Mun. Tunas do Parana).","Plants","2270483938","11320b12-9c17-4155-8f95-650e9c3034ba","ASU0005382","ASU",NA,"Arvore, 8 m, frutos imaturos.","Psidium araucanum Soares-Silva & Proença",19,50,50,10000,"alorozco","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125459","Floresta de araucaria.","Arvore, 8m, frutos imaturos.","reviewed - high confidence","11320b12-9c17-4155-8f95-650e9c3034ba","168315","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191","GoogleMaps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005382_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929831728","Psidium araucanum Soares-Silva & Proença",-25,-49.33,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:19.270+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420556,6,7707728,220,690,5014,3187232,5420556,5420556,"Psidium araucanum Soares-Silva & Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium araucanum","Psidium","araucanum","SPECIES","ACCEPTED","EN",NA,"SOUTH_AMERICA","Paraná",1982,1,"1982-01-07",NA,"2024-07-21T05:14:19.270+00:00",FALSE,"92242b96-4226-43c5-a2ea-d5aea4f5ba68","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","4104","92242b96-4226-43c5-a2ea-d5aea4f5ba68","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Cerro Azul, along toad to Rio Branco do Sul","NY","1929831728","92242b96-4226-43c5-a2ea-d5aea4f5ba68","1365094","NY",NA,NA,"Psidium araucanum Soares-Silva & Proença",7,7,7,NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1650680","Near road and houses",NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"ISOPARATYPE","sheet","ICN","07 Jan 1982","en","PhysicalObject","Basionym of Paratype",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/449/734/v-247-01365094.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270482956","Psidium araucanum Soares-Silva & Proença",-25,-49.33,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.932+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420556,6,7707728,220,690,5014,3187232,5420556,5420556,"Psidium araucanum Soares-Silva & Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium araucanum","Psidium","araucanum","SPECIES","ACCEPTED","EN",NA,"SOUTH_AMERICA","Parana",1977,10,"1977-10-06","2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.932+00:00",FALSE,"1125458","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"271866","Hatschbach",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"40353","1125458",NA,NA,"Rio S'Ana","Plants","2270482956","ea8b4229-fc28-43ed-8c2d-e5540bb281a4","ASU0005381","ASU",NA,"Arvore 8m, flores alvas.","Psidium araucanum Soares-Silva & Proença",6,279,279,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125458","Mata do vargedo.",NA,NA,"ea8b4229-fc28-43ed-8c2d-e5540bb281a4","168315","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=8C80277A-2F2C-4EB8-977E-1E0FAD8B32DB | herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=76d762a3-7833-418c-aa14-d4dbfe7aa13b","Cerro Azul","fl",NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005381_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
