"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","identificationRemarks","informationWithheld","gadm","recordedByIDs.type","recordedByIDs.value","projectId","individualCount","elevation","elevationAccuracy","http...unknown.org.taxonRankID","dynamicProperties","locality","taxonRemarks","vernacularName","taxonConceptID","http...unknown.org.species","verbatimElevation","datasetID","recordNumber","eventID","institutionID","locationRemarks","locationID","higherGeography","institutionKey","collectionKey","preparations","habitat","nomenclaturalCode","georeferenceProtocol","county","eventRemarks","type","higherClassification","reproductiveCondition","identificationVerificationStatus","establishmentMeans","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","collectionID","networkKeys","otherCatalogNumbers","typeStatus","language","fieldNumber","accessRights","http...unknown.org.typifiedName","http...unknown.org.license","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","nomenclaturalStatus","bibliographicCitation","media_url","license"
"2418505215","Austromyrtus dulcis (C.T.White) L.S.Sm.",-24.967572,153.329931,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:38.966+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE",NA,100,"OCEANIA","Queensland",2002,11,2,"2002-11-02",306,306,"2021-09-29T07:52:05.000+00:00","2024-06-19T04:58:38.966+00:00",NA,FALSE,"2efadedf-0f56-4c80-b4bc-d775269d590f","none","none",TRUE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"2efadedf-0f56-4c80-b4bc-d775269d590f",NA,NA,NA,"Herbrecs","2418505215","2efadedf-0f56-4c80-b4bc-d775269d590f",NA,"BRI AQ0770461","BRI",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Low sprawling bush, white flowers.",NA,NA,NA,NA,NA,NA,NA,60,NA,"7000",NA,"Great Sandy National Park, Fraser Island, 2km W of Waddy Point.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"PIF28984",NA,NA,NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","GPS","Wide Bay","Very common in area.  HIgh sandridge above sea with low woodland of Angophora leiocarpa, Corymbia intermedia, Lophostemon confertus & Petalostigma pubescens.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Austromyrtus","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=68e162d5-2451-472b-ac78-950bd4d12b4d","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2827647945","Austromyrtus dulcis (C.T.White) L.S.Sm.",-24.9936,153.2686,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:55.212+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE",NA,100,"OCEANIA","Queensland",2002,11,3,"2002-11-03",307,307,"2021-07-23T17:53:40.000+00:00","2024-07-02T07:40:55.212+00:00",NA,FALSE,"aaba6e52-0f65-459b-aa4f-38c504e6bc88","none","none",TRUE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"aaba6e52-0f65-459b-aa4f-38c504e6bc88",NA,NA,NA,"NSW","2827647945","aaba6e52-0f65-459b-aa4f-38c504e6bc88",NA,"NSW668509","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Low spreading bush to 50 cm high, flowers white. Very common in area. Spirit material at BRI.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Fraser Island, Wathumba Swamp, 5 km SW of Orchid Beach, Great Sandy National Park.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis","20 m",NA,"29014",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Woodland of Angophora leiocarpa, Banksia aemula, Eucalyptus racemosa on rise, stabilised sand.","ICN",NA,"Wide Bay",NA,"PhysicalObject","(C.T.White) L.S.Sm.",NA,NA,"native","EPSG:4203","Degrees Minutes Seconds","in collection","species",NA,NA,NA,NA,NA,NA,"BRI AQ0770181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=501ac8bb-2b4a-4b01-81c5-3732efbe2587","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2830030650","Austromyrtus dulcis (C.T.White) L.S.Sm.",-24.9675,153.33,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:53.825+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE",NA,100,"OCEANIA","Queensland",2002,11,2,"2002-11-02",306,306,"2021-07-23T17:53:43.000+00:00","2024-07-02T07:40:53.825+00:00",NA,FALSE,"ccfa5484-1b1e-4f22-bff6-452776e5e0c2","none","none",TRUE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"ccfa5484-1b1e-4f22-bff6-452776e5e0c2",NA,NA,NA,"NSW","2830030650","ccfa5484-1b1e-4f22-bff6-452776e5e0c2",NA,"NSW668793","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Low sprawling bush, white flowers. Very common in area.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Fraser Island, 2 km W of Waddy Point, Great Sandy National Park.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis","60 m",NA,"28984",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","HIgh sandridge above sea with low woodland of Angophora leiocarpa, Corymbia intermedia, Lophostemon confertus & Petalostigma pubescens.","ICN",NA,"Wide Bay",NA,"PhysicalObject","(C.T.White) L.S.Sm.",NA,NA,"native","EPSG:4203","Degrees Minutes Seconds","in collection","species",NA,NA,NA,NA,NA,NA,"BRI AQ0770461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=e34952a1-4af7-4e35-b338-02538fb68b42","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2828735518","Austromyrtus dulcis (C.T.White) L.S.Sm.",-28.9347,153.4558,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:25.169+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","2002-01-14T00:00:00",50,"OCEANIA","New South Wales",2001,11,21,"2001-11-21",325,325,"2021-07-23T17:52:44.000+00:00","2024-07-02T07:40:25.169+00:00",NA,FALSE,"11794a17-9e4c-45a6-8334-2a9b55c5043d","none","none",TRUE,NA,"Southwell, I.","Coveny, R.G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"11794a17-9e4c-45a6-8334-2a9b55c5043d",NA,NA,NA,"NSW","2828735518","11794a17-9e4c-45a6-8334-2a9b55c5043d",NA,"NSW495966","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Prostrate, 1 m high, 2 m spread. Cram fluffy flowers. Rare.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Lumleys Lane, Wardell.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis","2 m",NA,"RP01776",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Dry sclerophyll forest. Sandy loam. Flat.","ICN",NA,"North coast",NA,"PhysicalObject","(C.T.White) L.S.Sm.","buds",NA,"native",NA,"Degrees Minutes Seconds","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=9e86a7cd-c0ca-4426-b700-fe15137371ab","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2828022336","Austromyrtus dulcis (C.T.White) L.S.Sm.",-29.0867,153.4217,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:34.245+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","2002-01-15T00:00:00",50,"OCEANIA","New South Wales",2001,11,21,"2001-11-21",325,325,"2021-07-23T17:52:41.000+00:00","2024-07-02T07:40:34.245+00:00",NA,FALSE,"5e97bbc9-d47f-438b-a5cb-5ed1c2610316","none","none",TRUE,NA,"Southwell, I.","Hart, J.M.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"5e97bbc9-d47f-438b-a5cb-5ed1c2610316",NA,NA,NA,"NSW","2828022336","5e97bbc9-d47f-438b-a5cb-5ed1c2610316",NA,"NSW495965","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Low prostrate shrub to 0.3 m high, 0.3 m spread. Occassional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Salty Lagoon carpark, Broadwater National Park.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis","6 m",NA,"RP01790",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Banksia, Boronia heath. Sandy loam. Flat.","ICN",NA,"North coast",NA,"PhysicalObject","(C.T.White) L.S.Sm.","flowers",NA,"native",NA,"Degrees Minutes Seconds","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=aa39be32-6765-40ac-a0ec-0b617463da3f","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2827376372","Austromyrtus dulcis (C.T.White) L.S.Sm.",-29.0369,153.4344,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:55.358+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","2002-01-15T00:00:00",50,"OCEANIA","New South Wales",2001,11,21,"2001-11-21",325,325,"2021-07-23T17:52:38.000+00:00","2024-07-02T07:40:55.358+00:00",NA,FALSE,"f1113c25-5c82-4932-9e93-157dbb3367c7","none","none",TRUE,NA,"Southwell, I.","Hart, J.M.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"f1113c25-5c82-4932-9e93-157dbb3367c7",NA,NA,NA,"NSW","2827376372","f1113c25-5c82-4932-9e93-157dbb3367c7",NA,"NSW495964","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Prostrate 0.5 m high, 1 m spread. Occassional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Wardell end lookout, Broadwater National Park.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis","54 m",NA,"RP01779",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Heath on undulating sand dune. Sand.","ICN",NA,"North coast",NA,"PhysicalObject","(C.T.White) L.S.Sm.","flowers",NA,"native",NA,"Degrees Minutes Seconds","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8f54fd9f-ca3a-4525-8d99-3373443ab281","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2418954482","Austromyrtus dulcis (C.T.White) L.S.Sm.",-27.190069,153.409394,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:17.263+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","2002-01-01T00:00:00",2000,"OCEANIA","Queensland",2000,9,27,"2000-09-27",271,271,"2021-09-29T07:52:05.000+00:00","2024-06-19T04:59:17.263+00:00",NA,FALSE,"ed408f25-4155-474b-8c50-92bdb22db879","none","none",FALSE,NA,"Wright, J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"ed408f25-4155-474b-8c50-92bdb22db879",NA,NA,NA,"Herbrecs","2418954482","ed408f25-4155-474b-8c50-92bdb22db879",NA,"BRI AQ0552983","BRI",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Moreton Island.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"89/5-8",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","GPS","Moreton","Trackside near Bulwer Junction.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Austromyrtus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=124c10d2-30ed-4b93-b145-c25aab25a09c","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2829205725","Austromyrtus dulcis (C.T.White) L.S.Sm.",-29.4661,153.3522,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:56.471+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","2005-06-01T00:00:00",50,"OCEANIA","New South Wales",1999,11,28,"1999-11-28",332,332,"2021-07-23T17:52:13.000+00:00","2024-07-02T07:40:56.471+00:00",NA,FALSE,"f06b511c-494e-4951-acda-2021d343c5f4","none","none",TRUE,NA,"Davies, F.E.","Monro, A.M.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"f06b511c-494e-4951-acda-2021d343c5f4",NA,NA,NA,"NSW","2829205725","f06b511c-494e-4951-acda-2021d343c5f4",NA,"NSW830890","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Occasional. Sprawling shrub 80 cm tall.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"3.2 km S along Angourie road from junction with Yamba road. Woodburn 1:100,000 map sheet.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis","20 m",NA,"1970",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Moderate slope. W aspect. White sand. Heathland with Banksia sp. dominant. Acacia sp., Epacridaceae, Hibbertia sp. and Pultenaea sp.","ICN",NA,"North Coast",NA,"PhysicalObject","(C.T.White) L.S.Sm.","flowers",NA,"native",NA,"Degrees Minutes Seconds","in collection","species",NA,NA,NA,NA,NA,NA,"CANB 652029.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=4d0065a3-9f35-4bac-90ff-ef9a7003e0fb","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2418580583","Austromyrtus dulcis (C.T.White) L.S.Sm.",-28.091667,153.458333,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:43.353+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1999-03-01T00:00:00",2000,"OCEANIA","Queensland",1997,11,27,"1997-11-27",331,331,"2021-09-29T07:52:04.000+00:00","2024-06-19T04:58:43.353+00:00",NA,FALSE,"4e3f6b5a-7379-4a2f-80f4-5a86ca6a2ad4","none","none",FALSE,NA,"Snow, N.|Bradford, J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"4e3f6b5a-7379-4a2f-80f4-5a86ca6a2ad4",NA,NA,NA,"Herbrecs","2418580583","4e3f6b5a-7379-4a2f-80f4-5a86ca6a2ad4",NA,"BRI AQ0661744","BRI",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Burleigh Heads NP, trail along South entrance.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"7457",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Map","Moreton","ALL DUPLICATES FROM A SINGLE GENOTYPE.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Austromyrtus","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=9152bb52-ca26-42de-81da-d9985aeb11e8","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2418820379","Austromyrtus dulcis (C.T.White) L.S.Sm.",-26.438611,153.104444,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:05.224+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1999-03-01T00:00:00",100,"OCEANIA","Queensland",1994,5,23,"1994-05-23",143,143,"2021-09-29T07:52:03.000+00:00","2024-06-19T04:59:05.224+00:00",NA,FALSE,"b3cd6b12-6e57-4f47-a8f1-bcf82aa9fbd3","none","none",FALSE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"b3cd6b12-6e57-4f47-a8f1-bcf82aa9fbd3",NA,NA,NA,"Herbrecs","2418820379","b3cd6b12-6e57-4f47-a8f1-bcf82aa9fbd3",NA,"BRI AQ0627904","BRI",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Low multistemmed bush to 50cm high, cream and lilac-purple dotted fleshy fruit.",NA,NA,NA,NA,NA,NA,NA,5,NA,"7000",NA,"Marcus Beach.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"PIF15237",NA,NA,NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Low woodland dominated by Banksia with dense understorey, on dune crest.","ICN","Google Earth","Wide Bay","Very common in area.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Austromyrtus","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=434357cd-7bc2-403d-b380-5e28623dd35d","http://creativecommons.org/licenses/by-nc-sa/3.0/"
