"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","informationWithheld","occurrenceRemarks","gadm","identificationRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","higherGeography","institutionKey","recordNumber","habitat","institutionID","nomenclaturalCode","county","language","type","higherClassification","networkKeys","individualCount","lifeStage","elevation","collectionKey","islandGroup","island","locality","collectionID","otherCatalogNumbers","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","associatedOccurrences","associatedTaxa","infraspecificEpithet","elevationAccuracy","verbatimTaxonRank","dynamicProperties","reproductiveCondition","preparations","disposition","previousIdentifications","ownerInstitutionCode","georeferencedBy","georeferencedDate","georeferenceSources","typeStatus","georeferenceRemarks","georeferenceProtocol","municipality","fieldNumber","verbatimElevation","distanceFromCentroidInMeters","eventRemarks","gadm.level0.gid","gadm.level0.name","locationRemarks","acceptedNameUsage","typifiedName","http...unknown.org.license","http...unknown.org.rightsHolder","http...unknown.org.CatalogNumberNumeric","eventID","accessRights","organismID","media_url"
"2270557878","Mosiera longipes (O.Berg) Small",18.2583,-68.6333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.231+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185158,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Mosiera","longipes","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","La Altagracia",1992,4,24,"1992-04-24",115,115,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.231+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3099021","all rights reserved",FALSE,"3099021","none","none",FALSE,NA,"R. Garcia; F. Jimenez, N. Ramirez","Andrew Salywon, 2003","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"3099021",NA,NA,NA,"Plants","2270557878","5ee70da4-4c0a-4580-b8d6-3fa5625802bb","51108","ASU0033093","ASU",NA,NA,NA,"Mosiera longipes (O.Berg) Small",NA,NA,"Arbusto, creciendo en forma decumbente sobre las rocas, petalo verde claro casi blanco.","none",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","3699",NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Mosiera",NA,NA,NA,25,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,"Parque Nacional del Este: Gran Chorra; 900m. al 0 de la caseta, sobre un farallon.","a2e32c87-d320-4a01-bafd-a9182ae2e191","242177","5ee70da4-4c0a-4580-b8d6-3fa5625802bb","http://creativecommons.org/licenses/by-nc/3.0/","veronica",NA,"ecologicallyOccursWith: Coccoloba|ecologicallyOccursWith: Colubrina|ecologicallyOccursWith: Buxus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033093_lg.jpg"
"122993720","Psidium longipes (O.Berg) McVaugh",25.609,-80.4987,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:16.663+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1985,4,16,"1985-04-16",106,106,NA,"2024-01-24T21:05:16.663+00:00",NA,"all rights reserved",FALSE,"D0EF5CC1-9DCD-4802-9B31-75CCECAE5631","none","none",FALSE,NA,"R. Seavey, J. R, Seavey",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"D0EF5CC1-9DCD-4802-9B31-75CCECAE5631",NA,NA,NA,"Herbarium","122993720","D0EF5CC1-9DCD-4802-9B31-75CCECAE5631",NA,"60634","FTG",NA,NA,"179973","Psidium longipes (O.Berg) McVaugh",72324,NA,NA,NA,NA,NA,NA,NA,NA,"United States of America|Florida|Miami-Dade","62338caa-c755-4560-b50e-438f5ec4820a","166",NA,"urn:lsid:biocol.org:col:15568","ICN","Miami-Dade","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/60634.jpg"
"122993222","Psidium longipes (O.Berg) McVaugh",44.7316,-93.178,"cdc,gass84,cdumi,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:04:57.744+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA",NA,1980,7,3,"1980-07-03",185,185,NA,"2024-01-24T21:04:57.744+00:00",NA,"all rights reserved",FALSE,"3F670870-F484-4C9E-B6C2-524469C7C2CD","none","none",FALSE,NA,"M. P. Coons",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"3F670870-F484-4C9E-B6C2-524469C7C2CD",NA,NA,NA,"Herbarium","122993222","3F670870-F484-4C9E-B6C2-524469C7C2CD",NA,"46448","FTG",NA,NA,"188135","Psidium longipes (O.Berg) McVaugh",NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States of America","62338caa-c755-4560-b50e-438f5ec4820a","1907",NA,"urn:lsid:biocol.org:col:15568","ICN",NA,"en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWI","2021-07-20 08:49:40.62","GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/46448.jpg"
"122993142","Psidium longipes (O.Berg) McVaugh",24.9844,-80.6679,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:25.481+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1979,7,8,"1979-07-08",189,189,NA,"2024-01-24T21:05:25.481+00:00",NA,"all rights reserved",FALSE,"513E4078-ABE0-4812-B364-0EE387596550","none","none",FALSE,NA,"P. Krauss, F. Mazzotti",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"513E4078-ABE0-4812-B364-0EE387596550",NA,NA,NA,"Herbarium","122993142","513E4078-ABE0-4812-B364-0EE387596550",NA,"37636","FTG",NA,NA,"179273","Psidium longipes (O.Berg) McVaugh",14542,NA,NA,"none",NA,NA,NA,NA,NA,"United States of America|Florida|Monroe","62338caa-c755-4560-b50e-438f5ec4820a","595",NA,"urn:lsid:biocol.org:col:15568","ICN","Monroe","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/37636.jpg"
"2234339466","Psidium longipes (O.Berg) McVaugh",25.562593,-80.371738,"cdc,colmafu,inmafu","27b4ff4b-29c3-4017-9c48-3750861392f7","0eabc674-8106-401e-9613-5f10164b562d","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-02T21:26:17.029+00:00","2024-08-02T21:39:09.511+00:00",306,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT","1978-06-04T00:00:00","NORTH_AMERICA","Florida",1978,6,4,"1978-06-04",155,155,"2023-07-16T07:02:03.000+00:00","2024-08-02T21:39:09.511+00:00","https://sernecportal.org/portal/collections/individual/index.php?occid=12631125","all rights reserved",FALSE,"12631125","none","none",TRUE,NA,"Correll, Donovan S.","Correll, Donovan S.","WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"12631125",NA,NA,NA,"Vascular Plants","2234339466","8e339584-87a9-41fa-a6d4-49d0eaa8477a","48254","NCU00239568","NCU",NA,NA,NA,"Psidium longipes (O.Berg) McVaugh",1178,NA,"prostrate to erect shrub 0.5m tall.",NA,NA,NA,NA,NA,NA,NA,"aa4daddc-a758-41fc-b363-d5642c838996","49859","savanna area",NA,NA,"Miami Dade","en",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium",NA,NA,NA,NA,"a7e21e07-4d7a-4ace-b2ce-11c39809bb5b",NA,NA,"corner of Old Cutler Road and Allapattah Drive","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","NCU Accession #: 491946","8e339584-87a9-41fa-a6d4-49d0eaa8477a","http://creativecommons.org/licenses/by-nc/3.0/","annaserenius",NA,NA,NA,NA,NA,NA,"flowering",NA,NA,NA,NA,"McCormick, Carol Ann",NA,"GeoLocate",NA,"= Intersection of Old Cutler Road and Allapattah Drive (= W112th Ave); https://en.wikipedia.org/wiki/Old_Cutler_Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://sernecportal.org/imglib/seinet/sernec/NCU_VascularPlants/NCU00239/NCU00239568_01.JPG"
"1928903814","Mosiera longipes (O.Berg) Small",17.636011,-61.808171,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:50.643+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3185158,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Mosiera","longipes","SPECIES","ACCEPTED","NT","2017-08-04T00:00:00","NORTH_AMERICA","Barbuda",1977,7,28,"1977-07-28",209,209,NA,"2024-07-21T05:13:50.643+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1679391","all rights reserved",FALSE,"50514175-0873-4f1e-8679-8a96e70ccc9b","none","none",TRUE,"Vascular plants","R. A. Howard","J. A. Flickinger","WGS84","Magnoliopsida","AG","none","none","LATIN_AMERICA","Antigua and Barbuda","NORTH_AMERICA","The New York Botanical Garden","50514175-0873-4f1e-8679-8a96e70ccc9b",NA,"28 Jul 1977",NA,"NY","1928903814","50514175-0873-4f1e-8679-8a96e70ccc9b",NA,"01435619","NY",NA,NA,NA,"Mosiera longipes (O.Berg) Small",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","18523",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"en","PhysicalObject",NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,"Round Hill area","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"2018-12-13","Google Maps (map data 2018); MaNIS Georef. Calculator",NA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/477/899/v-247-01435619.jpg"
"1928339055","Mosiera longipes (O.Berg) Small",26.567572,-77.139784,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:26.641+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3185158,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Mosiera","longipes","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","Central Abaco",1975,3,13,"1975-03-13",72,72,NA,"2024-07-21T05:13:26.641+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1907475","all rights reserved",FALSE,"284a36a1-ed3e-4968-9210-694446a9063f","none","none",FALSE,"Vascular plants","D. S. Correll",NA,"WGS84","Magnoliopsida","BS","none","none","LATIN_AMERICA","Bahamas","NORTH_AMERICA","The New York Botanical Garden","284a36a1-ed3e-4968-9210-694446a9063f",NA,"13 Mar 1975",NA,"NY","1928339055","284a36a1-ed3e-4968-9210-694446a9063f",NA,"1602371","NY",NA,NA,NA,"Mosiera longipes (O.Berg) Small",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","44612",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"en","PhysicalObject",NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,"Great Abaco:  pineland along Great Abaco Highway, about 1 mile northwest edge of Marsh Harbour.","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"2020-08-19","Google Maps (map data 2020); MaNIS Georef. Calculator",NA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/749/818/1602371.jpg"
"2572992805","Psidium longipes (O.Berg) McVaugh",24.4333,-77.95,"cdc,gass84,inmafu","e42c4be9-dc6d-466b-8df2-60ac8c47fadd","fee1eb85-53bb-4edb-91cc-de55f11b3cee","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T17:08:10.802+00:00","2024-08-01T17:16:26.323+00:00",222,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Andros",1975,5,24,"1975-05-24",144,144,"2023-07-16T07:02:03.000+00:00","2024-08-01T17:16:26.323+00:00","https://nansh.org/portal/collections/individual/index.php?occid=15465946","all rights reserved",FALSE,"15465946","none","none",TRUE,NA,"Hill, S. R.",NA,"WGS84","Magnoliopsida","BS","none","none","LATIN_AMERICA","Bahamas","NORTH_AMERICA","University of Vermont","15465946",NA,"May 24, 1975",NA,NA,"2572992805","6b552441-fc65-464a-a5d2-0f6d4cd97a33","48254","UVMVT231710","VT",NA,NA,NA,"Psidium longipes (O.Berg) McVaugh",5421,NA,"Flowers white, slender shrub 1.5 m tall",NA,NA,NA,NA,NA,NA,NA,"5c317c20-a640-4f0d-853c-ce104d3241df","2992","Pineland",NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium",NA,NA,NA,NA,"fdc6f4b1-6ba7-4e70-aa42-6c48df77790e",NA,NA,"east end of airport runway, Andros Town.","58ab88f3-0034-461c-9c44-9e525c4d360f",NA,"6b552441-fc65-464a-a5d2-0f6d4cd97a33","http://creativecommons.org/licenses/by-nc/3.0/","O'Neill, E. E. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWI",NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://nansh.org/imglib/storage/vt/vplants/UVMVT231/UVMVT231710_lg.jpg"
"1931377257","Mosiera longipes (O.Berg) Small",24.83567,-76.344137,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:53.987+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3185158,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Mosiera","longipes","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","South Eleuthera",1975,5,18,"1975-05-18",138,138,NA,"2024-07-21T05:14:53.987+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1907457","all rights reserved",FALSE,"ff7a9572-3c31-464b-91fd-43fa45d379ef","none","none",TRUE,"Vascular plants","D. S. Correll",NA,"WGS84","Magnoliopsida","BS","none","none","LATIN_AMERICA","Bahamas","NORTH_AMERICA","The New York Botanical Garden","ff7a9572-3c31-464b-91fd-43fa45d379ef",NA,"18 May 1975",NA,"NY","1931377257","ff7a9572-3c31-464b-91fd-43fa45d379ef",NA,"1602353","NY",NA,NA,NA,"Mosiera longipes (O.Berg) Small",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","45291",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"en","PhysicalObject",NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,"beach coppice, Cape Eleuthera","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"2020-10-08","Google Maps (map data 2020); MaNIS Georef. Calculator",NA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/749/800/1602353.jpg"
"1928337176","Mosiera longipes (O.Berg) Small",25.743617,-79.264055,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:36.489+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3185158,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Mosiera","longipes","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","Bimini",1974,4,17,"1974-04-17",107,107,NA,"2024-07-21T05:13:36.489+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1907487","all rights reserved",FALSE,"2823aad6-274f-46e7-9285-955495a9f511","none","none",FALSE,"Vascular plants","D. S. Correll",NA,"WGS84","Magnoliopsida","BS","none","none","LATIN_AMERICA","Bahamas","NORTH_AMERICA","The New York Botanical Garden","2823aad6-274f-46e7-9285-955495a9f511",NA,"17 Apr 1974",NA,"NY","1928337176","2823aad6-274f-46e7-9285-955495a9f511",NA,"1602382","NY",NA,NA,NA,"Mosiera longipes (O.Berg) Small",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","42137",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"en","PhysicalObject",NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,"North Bimini: whitelands, Easter Key","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"2019-07-22","Google Maps (map data 2019); MaNIS Georef. Calculator",NA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/749/828/1602382.jpg"
"2572993220","Psidium longipes (O.Berg) McVaugh",23.583333,-75.266667,"cdc,inmafu","e42c4be9-dc6d-466b-8df2-60ac8c47fadd","fee1eb85-53bb-4edb-91cc-de55f11b3cee","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T17:08:10.802+00:00","2024-08-01T17:16:26.480+00:00",222,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT","1974-01-01T00:00:00","NORTH_AMERICA","Long Island",1974,7,8,"1974-07-08",189,189,"2023-07-16T07:02:03.000+00:00","2024-08-01T17:16:26.480+00:00","https://nansh.org/portal/collections/individual/index.php?occid=15465945","all rights reserved",FALSE,"15465945","none","none",FALSE,NA,"Hill, S. R.","SRH","WGS84","Magnoliopsida","BS","none","none","LATIN_AMERICA","Bahamas","NORTH_AMERICA","University of Vermont","15465945",NA,"July 8, 1974",NA,NA,"2572993220","f952012f-684c-4f78-ae02-28be0545bfb2","48254","UVMVT231709","VT",NA,NA,NA,"Psidium longipes (O.Berg) McVaugh",2530,NA,"Uncommon; Flowers white, shrub 5 ft tall",NA,NA,NA,NA,NA,NA,NA,"5c317c20-a640-4f0d-853c-ce104d3241df","2434","Wet area",NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium",NA,NA,NA,NA,"fdc6f4b1-6ba7-4e70-aa42-6c48df77790e",NA,NA,"along road from Inn to Queen's Highway, Stella Maris","58ab88f3-0034-461c-9c44-9e525c4d360f",NA,"f952012f-684c-4f78-ae02-28be0545bfb2","http://creativecommons.org/licenses/by-nc/3.0/","O'Neill, E. E. O.",NA,"Mangroves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://nansh.org/imglib/storage/vt/vplants/UVMVT231/UVMVT231709_lg.jpg"
"122992694","Psidium longipes (O.Berg) McVaugh",24.9844,-80.6679,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:04:51.245+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1973,9,25,"1973-09-25",268,268,NA,"2024-01-24T21:04:51.245+00:00",NA,"all rights reserved",FALSE,"4E5CA56B-A965-4A59-85F6-3ECF1AE743AA","none","none",FALSE,NA,"D. S. Correll, H. B. Correll",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"4E5CA56B-A965-4A59-85F6-3ECF1AE743AA",NA,NA,NA,"Herbarium","122992694","4E5CA56B-A965-4A59-85F6-3ECF1AE743AA",NA,"19052","FTG",NA,NA,"197317","Psidium longipes (O.Berg) McVaugh",14542,NA,NA,"none",NA,NA,NA,NA,NA,"United States of America|Florida|Monroe","62338caa-c755-4560-b50e-438f5ec4820a","40115",NA,"urn:lsid:biocol.org:col:15568","ICN","Monroe","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/19052.jpg"
