"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","higherGeography","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","isInCluster","datasetName","recordedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","nomenclaturalCode","georeferenceProtocol","locality","collectionCode","gbifID","occurrenceID","catalogNumber","organismID","institutionCode","locationID","ownerInstitutionCode","accessRights","higherClassification","collectionID","georeferenceSources","name","coordinateUncertaintyInMeters","georeferencedBy","references","collectionKey","otherCatalogNumbers","georeferenceVerificationStatus","http...unknown.org.recordID","taxonID","rights","occurrenceRemarks","http...unknown.org.recordEnteredBy","dateIdentified","identifiedBy","fieldNumber","networkKeys","elevation","municipality","eventRemarks","gadm","typeStatus","preparations","acceptedNameUsage","verbatimLocality","identificationRemarks","bibliographicCitation","typifiedName","recordedByIDs.type","recordedByIDs.value","verbatimEventDate","type","media_url"
"1262189030","Eugenia cambucarana Kiaersk.",-22,-49,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:43.434+00:00",313,"PRESERVED_SPECIMEN","PRESENT",5416258,6,7707728,220,690,5014,3177662,5416257,5416257,"Eugenia supraaxillaris Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia supraaxillaris","Eugenia","cambucarana","SPECIES","SYNONYM","LC","SOUTH_AMERICA","São Paulo","South America, Brazil, São Paulo. [LL]",2000,8,28,"2000-08-28",241,241,"2023-03-02T19:42:00.000+00:00","2024-01-25T10:59:43.434+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"01f794d4-9475-4eb2-9330-0d7a3efcc1a1","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",FALSE,"seeds-22-sep-2023","P. L. R. Moraes","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The Field Museum of Natural History","2213","01f794d4-9475-4eb2-9330-0d7a3efcc1a1","F","ICBN","TGN - Centroid","São Paulo","Botany","1262189030","01f794d4-9475-4eb2-9330-0d7a3efcc1a1","V0382798F","3397012","F","5824e63c-ac9d-4257-aebe-39fc017f9c9c","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)","Eugenia cambucarana Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/1397/891/V0382798F.jpg"
"2270557667","Eugenia supraaxillaris Spreng.",-22.659514,-42.382433,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.079+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5416257,6,7707728,220,690,5014,3177662,5416257,5416257,"Eugenia supraaxillaris Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia supraaxillaris","Eugenia","supraaxillaris","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Rio de Janeiro",NA,1994,6,16,"1994-06-16",167,167,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.079+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"3076179","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485",FALSE,NA,"D. S. Farias","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"268","3076179",NA,NA,NA,"Silva Jardim, Reserva Biológica de Poço das Antas, Trilha direita após a Casa do Morcego.","Plants","2270557667","fafb36d3-8cc9-4b85-9034-aa349dca85da","ASU0057358",NA,"ASU",NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","GoogleEarth","Eugenia supraaxillaris Spreng.",5500,"alorozco","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3076179","0bbd7d8f-706c-4e2a-9505-58b142356450","278096","reviewed - high confidence","fafb36d3-8cc9-4b85-9034-aa349dca85da","187114","http://creativecommons.org/licenses/by-nc/3.0/","Arv. ca. 5 m de alt. Ritidoma pardo-acinz., áspero, desprendendo-se em placas. Casca viva creme. Folha discolor. Flores brancas dispostas em pequenas infloresc. axilares. Frutos imaturos verdes.","Jordan 2012_03_27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0057/ASU0057358_lg.jpg"
"1228342968","Eugenia cambucarana Kiaersk.",-22,-49,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:50.502+00:00",313,"PRESERVED_SPECIMEN","PRESENT",5416258,6,7707728,220,690,5014,3177662,5416257,5416257,"Eugenia supraaxillaris Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia supraaxillaris","Eugenia","cambucarana","SPECIES","SYNONYM","LC","SOUTH_AMERICA","São Paulo","South America, Brazil, São Paulo. [LL]",1994,8,1,"1994-08-01",213,213,"2023-08-31T17:43:00.000+00:00","2024-01-25T10:59:50.502+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"591c33d6-4803-40e4-9ce7-5398e741b08f","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",TRUE,"seeds-22-sep-2023","G. F. Arbocz","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The Field Museum of Natural History","467","591c33d6-4803-40e4-9ce7-5398e741b08f","F","ICBN","TGN - Centroid","São Paulo","Botany","1228342968","591c33d6-4803-40e4-9ce7-5398e741b08f","V0348889F","397128","F","5824e63c-ac9d-4257-aebe-39fc017f9c9c","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)","Eugenia cambucarana Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995-01-01T00:00:00","M. L. Kawasaki : Field Museum of Natural History - Botany Department","467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/1213/313/V0348889F.jpg"
"1252640942","Eugenia cambucarana Kiaersk.",-22,-42.05,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.375+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416258,6,7707728,220,690,5014,3177662,5416257,5416257,"Eugenia supraaxillaris Spreng.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia supraaxillaris","Eugenia","cambucarana","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,"Nova Friburgo",1989,9,25,"1989-09-25T00:00",268,268,NA,"2024-08-02T01:14:50.375+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"K001021225","none","none","fa252605-26f6-426c-9892-94d071c2c77f",TRUE,NA,"Peron, M.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"884","K001021225",NA,NA,"Label","Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites.","Herbarium","1252640942","http://specimens.kew.org/herbarium/K001021225","K001021225",NA,"K",NA,NA,NA,"Myrtaceae",NA,NA,"Eugenia cambucarana Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",1100,"Nova Friburgo","Data not transcribed.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/94bb9218fbf2db46a370817182834905.jpg"
