"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","gadm","informationWithheld","networkKeys","institutionKey","collectionKey","recordNumber","municipality","locality","fieldNotes","occurrenceRemarks","bibliographicCitation","elevation","elevationAccuracy","otherCatalogNumbers","associatedOccurrences","habitat","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","verbatimElevation","dynamicProperties","associatedTaxa","individualCount","lifeStage","higherGeography","institutionID","islandGroup","island","reproductiveCondition","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","preparations","georeferencedDate","nomenclaturalCode","language","type","county","identificationQualifier","georeferenceProtocol","typeStatus","organismID","ownerInstitutionCode","accessRights","locationRemarks","media_url"
"2270567260","Psidium amplexicaule Pers.",19.81667,-70.73333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:17.015+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420618,6,7707728,220,690,5014,3187232,5420618,5420618,"Psidium amplexicaule Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium amplexicaule","Psidium","amplexicaule","SPECIES","ACCEPTED","LC","2013-01-01T00:00:00",NA,"NORTH_AMERICA","Puerto Plata",1989,6,16,"1989-06-16",167,167,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:17.015+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3357709","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"3357709","none","none",FALSE,NA,"R. García; J. Pimentel, M. Colella","L. R. Landrum","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"3357709",NA,NA,NA,"Plants","2270567260","bd3567ec-f2a1-45d4-a8dd-b08d06bbd7b8","48239","ASU0069443","ASU",NA,NA,NA,"Psidium amplexicaule Pers.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","2711",NA,"6 km al oeste, de la Ciudad, Cofresí, en la loma Arroyo Francés.",NA,"Arbolito, 4 m de alto; fr. verde joven.",NA,125,15,"221011",NA,"Zona con arbustos y algunos árboles bajos, fundantes Zombia antlllarum.","bd3567ec-f2a1-45d4-a8dd-b08d06bbd7b8","http://creativecommons.org/licenses/by-nc/3.0/","Anne 2013_02_27","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0069/ASU0069443_lg.jpg"
"2270482771","Psidium amplexicaule Pers.",18.649024,-69.95721,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.725+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420618,6,7707728,220,690,5014,3187232,5420618,5420618,"Psidium amplexicaule Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium amplexicaule","Psidium","amplexicaule","SPECIES","ACCEPTED","LC",NA,5000,"NORTH_AMERICA","Distrito Nacional",1989,8,14,"1989-08-14",226,226,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.725+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124894","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"1124894","none","none",FALSE,NA,"Jones",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"1124894",NA,NA,NA,"Plants","2270482771","19f09c92-c1a7-4df3-9ccf-f1921cedf132","48239","ASU0004803","ASU",NA,NA,NA,"Psidium amplexicaule Pers.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","99",NA,"Loma Sierra Prieta, northwest of Villa Mella on road to Yamasa",NA,NA,NA,NA,NA,"189744",NA,NA,"19f09c92-c1a7-4df3-9ccf-f1921cedf132","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr","ksanderford","reviewed - high confidence","georef batch tool 2012-07-03; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0004/ASU0004803_lg.jpg"
"2270479541","Psidium amplexicaule Pers.",18.65,-69.9667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.747+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420618,6,7707728,220,690,5014,3187232,5420618,5420618,"Psidium amplexicaule Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium amplexicaule","Psidium","amplexicaule","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Monte Plata",1989,8,14,"1989-08-14",226,226,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.747+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124935","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"1124935","none","none",FALSE,NA,"Zanoni; C.L. Jones",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"1124935",NA,NA,NA,"Plants","2270479541","672e5240-87c1-4fd8-bcdf-dd65d9c0bfdd","48239","ASU0004811","ASU",NA,NA,NA,"Psidium amplexicaule Pers.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","43105",NA,"Llano Costero, sobre la Loma Sierra Prieta. Poblado Sierra Prieta (mitad de la distancia entre Villa Mella y Yamasa).",NA,"Arbusto o arbolito de 6m; frutos verdes; hoja arom",NA,NA,NA,"191813",NA,NA,"672e5240-87c1-4fd8-bcdf-dd65d9c0bfdd","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0004/ASU0004811a_lg.jpg"
"2270484232","Psidium amplexicaule Pers.",18.348,-64.7131,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.705+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420618,6,7707728,220,690,5014,3187232,5420618,5420618,"Psidium amplexicaule Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium amplexicaule","Psidium","amplexicaule","SPECIES","ACCEPTED","LC",NA,2000,"NORTH_AMERICA","Saint John",1987,8,21,"1987-08-21",233,233,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.705+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124930","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"1124930","none","none",TRUE,NA,"Acevedo; A. Reilly",NA,"WGS84","Magnoliopsida","VI","none","none","LATIN_AMERICA","Virgin Islands (U.S.)","NORTH_AMERICA",NA,"1124930",NA,NA,NA,"Plants","2270484232","016d8c33-4664-41df-867a-68c9ddfb575f","48239","ASU0004802","ASU",NA,NA,NA,"Psidium amplexicaule Pers.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","1915",NA,"Coral Bay Quarter, north side of Bordeaux Mountains Road.",NA,"Shrub, 4.5 m; bark smooth, brown color; fruits yellow.",NA,NA,NA,"156657",NA,"Sunny roadside.","016d8c33-4664-41df-867a-68c9ddfb575f","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jssharpe","reviewed - high confidence","georef batch tool 2012-07-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0004/ASU0004802_lg.jpg"
"2270482547","Psidium amplexicaule Pers.",18.348,-64.7131,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.822+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420618,6,7707728,220,690,5014,3187232,5420618,5420618,"Psidium amplexicaule Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium amplexicaule","Psidium","amplexicaule","SPECIES","ACCEPTED","LC",NA,2000,"NORTH_AMERICA","Saint John",1987,8,21,"1987-08-21",233,233,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.822+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125582","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"1125582","none","none",TRUE,NA,"Acevedo; A. Reilly",NA,"WGS84","Magnoliopsida","VI","none","none","LATIN_AMERICA","Virgin Islands (U.S.)","NORTH_AMERICA",NA,"1125582",NA,NA,NA,"Plants","2270482547","1f39ea75-43b5-453c-aeda-c7a4e2f683d4","48239","ASU0004801","ASU",NA,NA,NA,"Psidium amplexicaule Pers.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","1901",NA,"Coral Bay Quarter, north side of Bordeaux Mountains Road.",NA,"Shrub 2 m; bark brown, smooth; fruits green.",NA,NA,NA,"156658",NA,"Sunny roadside.","1f39ea75-43b5-453c-aeda-c7a4e2f683d4","http://creativecommons.org/licenses/by-nc/3.0/","Les","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Shrub 2 m; bark brown, smooth; fruits green",NA,NA,NA,NA,NA,NA,NA,"fruit","jssharpe","reviewed - high confidence","georef batch tool 2012-07-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0004/ASU0004801_lg.jpg"
"1930312333","Psidium amplexicaule Pers.",18.341667,-66.7,"cdround,gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:33.554+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420618,6,7707728,220,690,5014,3187232,5420618,5420618,"Psidium amplexicaule Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium amplexicaule","Psidium","amplexicaule","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Utuado",1987,9,15,"1987-09-15",258,258,NA,"2024-07-21T05:14:33.554+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=864914","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"b409d7cb-018f-4e8b-822b-8c2e0d99c0f4","none","none",FALSE,"Vascular Plants","P. Acevedo-Rodríguez",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","b409d7cb-018f-4e8b-822b-8c2e0d99c0f4",NA,"15 Sep 1987",NA,"NY","1930312333","b409d7cb-018f-4e8b-822b-8c2e0d99c0f4",NA,"00680851","NY",NA,NA,NA,"Psidium amplexicaule Pers.",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72","2201",NA,"Bosque de Río Abajo; area close to old Camp. Radley.",NA,NA,NA,NA,NA,NA,NA,"On mogote hilitop, with many exposed limestone rock.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ca. 2625 ft",NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"Google Earth (map data 2006)","sheet",NA,"ICN","en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/109/469/v-247-00680851.jpg"
"1929218395","Psidium amplexicaule Pers.",18.341667,-66.7,"cdround,gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:56.530+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420618,6,7707728,220,690,5014,3187232,5420618,5420618,"Psidium amplexicaule Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium amplexicaule","Psidium","amplexicaule","SPECIES","ACCEPTED","LC","1986-01-01T00:00:00",NA,"NORTH_AMERICA",NA,1986,3,20,"1986-03-20",79,79,NA,"2024-07-21T05:13:56.530+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=864915","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"669b0a16-7ddc-4ddd-8e6d-10960dfeced5","none","none",FALSE,"Vascular Plants","A. H. Liogier","A. H. Liogier","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","669b0a16-7ddc-4ddd-8e6d-10960dfeced5",NA,"20 Mar 1986",NA,"NY","1929218395","669b0a16-7ddc-4ddd-8e6d-10960dfeced5",NA,"00680826","NY",NA,NA,NA,"Psidium amplexicaule Pers.",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72","36054",NA,"Río Abajo.",NA,NA,NA,NA,NA,NA,NA,"On top of mogote.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","1476 ft",NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"Google Earth (map data 2006)","sheet",NA,"ICN","en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/109/458/v-247-00680826.jpg"
"2270483681","Psidium amplexicaule Pers.",18.8,-72.3667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.725+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420618,6,7707728,220,690,5014,3187232,5420618,5420618,"Psidium amplexicaule Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium amplexicaule","Psidium","amplexicaule","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1986,6,12,"1986-06-12",163,163,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.725+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124934","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"1124934","none","none",FALSE,NA,"Zanoni; M. Mejia, R. Garcia","L.R. Landrum, 1993.","WGS84","Magnoliopsida","HT","none","none","LATIN_AMERICA","Haiti","NORTH_AMERICA",NA,"1124934",NA,NA,NA,"Plants","2270483681","3c2eb400-d9e9-4cf8-823e-35b5379adf14","48239","ASU0004807","ASU",NA,NA,NA,"Psidium amplexicaule Pers.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","35199",NA,"Valle Artibonte. Dept. Artibonte: 9.3km al NO de La Chapelle.",NA,"2.5m; esteril.",NA,NA,NA,"188140",NA,"En la carretera a Gonaives; zona seca, campos aban","3c2eb400-d9e9-4cf8-823e-35b5379adf14","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"st",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cf.",NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0004/ASU0004807_lg.jpg"
"2270483674","Psidium amplexicaule Pers.",19.8333,-73.35,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.958+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420618,6,7707728,220,690,5014,3187232,5420618,5420618,"Psidium amplexicaule Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium amplexicaule","Psidium","amplexicaule","SPECIES","ACCEPTED","LC","2021-01-01T00:00:00",NA,"NORTH_AMERICA","Nord-Ouest",1985,2,3,"1985-02-03",34,34,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.958+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124924","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"1124924","none","none",FALSE,NA,"Zanoni; M. Mejia, J. Pimentel","L. R. Landrum","WGS84","Magnoliopsida","HT","none","none","LATIN_AMERICA","Haiti","NORTH_AMERICA",NA,"1124924",NA,NA,NA,"Plants","2270483674","6e96bee1-0e9d-4c7b-9a92-8e30bbf01fa3","48239","ASU0004815","ASU",NA,NA,NA,"Psidium amplexicaule Pers.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","33501",NA,"Presquile Nord-Ouest. 5.5km al nordeste de Mole St. Nicolas en la carretera costera Jean-Rabel.",NA,"5 anthers with 6-9 glands.; Arbusto 1.5m; corola blanca; fruto verde.",NA,NA,NA,"188145",NA,"Segunda terraza sobre el nivel del mar, arida, roc","6e96bee1-0e9d-4c7b-9a92-8e30bbf01fa3","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fl & ft.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0004/ASU0004815_lg.jpg"
"2270484073","Psidium amplexicaule Pers.",19.8667,-70.75,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.828+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420618,6,7707728,220,690,5014,3187232,5420618,5420618,"Psidium amplexicaule Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium amplexicaule","Psidium","amplexicaule","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Puerto Plata",1985,4,9,"1985-04-09",99,99,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.828+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124931","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"1124931","none","none",FALSE,NA,"Gentry; T. Zanoni",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"1124931",NA,NA,NA,"Plants","2270484073","cdefebb4-f575-4e1d-94b2-3f4fce2b2d07","48239","ASU0004810","ASU",NA,NA,NA,"Psidium amplexicaule Pers.","none",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","50637",NA,"Loma Frances Viejo, W of Puerto Plata.",NA,"Shrub 3m; flowers white.",NA,NA,NA,"146447",NA,"Serpentine hill near coast.","cdefebb4-f575-4e1d-94b2-3f4fce2b2d07","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0004/ASU0004810alg.jpg"
"2270484767","Psidium amplexicaule Pers.",19.3167,-71.1667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.787+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420618,6,7707728,220,690,5014,3187232,5420618,5420618,"Psidium amplexicaule Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium amplexicaule","Psidium","amplexicaule","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Santiago Rodriguez",1985,7,16,"1985-07-16",197,197,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.787+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124932","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"1124932","none","none",FALSE,NA,"Mejia; J. Pimentel, R. Garcia","L.R. Landrum, 1993.","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"1124932",NA,NA,NA,"Plants","2270484767","d97a616e-df03-40b0-a396-e2db861a70b5","48239","ASU0004805","ASU",NA,NA,NA,"Psidium amplexicaule Pers.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","1430",NA,"Cordillera Central: 3.6km al sureste de Jicome, camino a Los Ramones.",NA,"Arbusto, 3m de alto; hojas brillantes; frutos verd",NA,NA,NA,"198171",NA,"Bosque, suelo granitico.","d97a616e-df03-40b0-a396-e2db861a70b5","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",NA,NA,NA,NA,NA,NA,NA,NA,"Moncion",NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0004/ASU0004805_lg.jpg"
